product_id,price,category,tuik_code,change_1d,change_7d,change_15d
6998,35.0,Ayakkabı saklama kutuları,05,0.0,0.0,0.0
6994,50.0,Ayakkabı saklama kutuları,05,0.0,0.0,0.0
7003,180.0,Ayakkabı saklama kutuları,05,0.0,0.0,0.0
7008,435.0,Ayakkabı saklama kutuları,05,0.0,0.0,0.0
9066,3367.0,Ayakkabılıklar,05,0.0,0.0,0.0
12299,725.0,Plastik Dolap Çekmece,05,0.0,0.0,0.0
6662,104.0,Kilit sürgü mavzer,05,0.0,0.0,0.0
6661,,Kilit sürgü mavzer,05,,,
13591,228.0,Avizeler,05,0.0,0.0,0.0
13592,300.0,Avizeler,05,0.0,0.0,0.0
11588,1550.0,Banyo aksesuarları,05,0.0,0.0,0.0
1816,300.0,Banyo aksesuarları,05,0.0,0.0,0.0
12786,1400.0,Banyo aksesuarları,05,0.0,0.0,0.0
12179,1600.0,Tablolar Aynalar,05,0.0,0.0,0.0
12569,975.0,Banyo aksesuarları,05,0.0,0.0,0.0
1817,1000.0,Banyo aksesuarları,05,0.0,0.0,0.0
1818,1050.0,Banyo aksesuarları,05,0.0,0.0,0.0
1844,525.0,Banyo aksesuarları,05,0.0,0.0,0.0
1845,525.0,Banyo aksesuarları,05,0.0,0.0,0.0
1846,315.0,Banyo aksesuarları,05,0.0,0.0,0.0
1819,790.0,Banyo aksesuarları,05,0.0,0.0,0.0
1832,425.0,Banyo aksesuarları,05,0.0,0.0,0.0
1813,300.0,Banyo aksesuarları,05,0.0,0.0,0.0
11862,,Bilinmeyen Kategori,05,,,
9876,32.5,Menfez ve aspiratör,05,0.0,0.0,0.0
6297,65.0,Menfez ve aspiratör,05,0.0,0.0,0.0
3260,100.0,"BADCAT FARE ÖLDÜRÜCÜ PASTA 100 GR, DUAL, Haşere böcek",05,0.0,0.0,0.0
3261,68.25,"BADCAT FARE SIÇAN ÖLDÜRÜCÜ PELET 100 GR, DUAL, Haşere böcek",05,0.0,0.0,0.0
2678,108.0,Saklama kabı ve plastik kaplar,05,0.0,0.0,0.0
2679,132.0,Saklama kabı ve plastik kaplar,05,0.0,0.0,0.0
14547,499.0,Makas ve bıçaklar,05,0.0,,
4720,215.0,Testereler,05,0.0,0.0,0.0
10975,75.0,Seyehat ekipmanları,05,0.0,0.0,0.0
4698,50.0,Seyehat ekipmanları,05,0.0,0.0,0.0
10974,65.0,Seyehat ekipmanları,05,0.0,0.0,0.0
10504,330.0,Armatür Aplik,05,0.0,0.0,0.0
10506,285.0,Armatür Aplik,05,0.0,0.0,0.0
10507,340.0,Armatür Aplik,05,0.0,0.0,0.0
10510,315.0,Armatür Aplik,05,0.0,0.0,0.0
8539,780.0,Depolama Taşıma,05,0.0,0.0,0.0
10503,295.0,Armatür Aplik,05,0.0,0.0,0.0
10508,465.0,Armatür Aplik,05,0.0,0.0,0.0
10509,295.0,Armatür Aplik,05,0.0,0.0,0.0
13665,210.0,Armatür Aplik,05,0.0,0.0,0.0
13657,204.0,Armatür Aplik,05,0.0,0.0,0.0
13659,1152.0,Armatür Aplik,05,0.0,0.0,0.0
13686,1788.0,Armatür Aplik,05,0.0,0.0,0.0
13653,204.0,Armatür Aplik,05,0.0,0.0,0.0
13673,210.0,Armatür Aplik,05,0.0,0.0,0.0
13664,250.0,Armatür Aplik,05,0.0,0.0,0.0
13650,276.0,Armatür Aplik,05,0.0,0.0,0.0
13667,204.0,Armatür Aplik,05,0.0,0.0,0.0
13655,1254.0,Armatür Aplik,05,0.0,0.0,0.0
13656,1734.0,Armatür Aplik,05,0.0,0.0,0.0
13663,204.0,Armatür Aplik,05,0.0,0.0,0.0
13859,99.0,Kazma çapa,05,0.0,0.0,0.0
7404,75.0,Solar aydınlatma ve fenerler,05,0.0,0.0,0.0
7400,75.0,Solar aydınlatma ve fenerler,05,0.0,0.0,0.0
11552,380.0,Sulama ekipmanları,05,0.0,0.0,0.0
5125,25.0,Tesisat malzemeleri,05,0.0,0.0,0.0
9590,200.0,Kazma çapa,05,0.0,,
1256,1860.0,Örgü tel,05,0.0,0.0,0.0
1255,2100.0,Örgü tel,05,0.0,0.0,0.0
13511,2780.0,Örgü tel,05,0.0,0.0,0.0
1253,138.0,Gergi tel,05,0.0,0.0,0.0
14258,450.0,Makas ve bıçaklar,05,0.0,0.0,0.0
3015,159.0,Projektör baladoz,05,0.0,0.0,0.0
3014,229.0,Projektör baladoz,05,0.0,0.0,0.0
3013,169.0,Projektör baladoz,05,0.0,0.0,0.0
5471,11250.0,Banyo dolapları,05,0.0,0.0,0.0
5451,11250.0,Banyo dolapları,05,0.0,0.0,0.0
5503,7950.0,Banyo dolapları,05,0.0,0.0,0.0
5484,7950.0,Banyo dolapları,05,0.0,0.0,0.0
12475,8850.0,Banyo dolapları,05,0.0,0.0,0.0
5502,9550.0,Banyo dolapları,05,0.0,0.0,0.0
5500,9550.0,Banyo dolapları,05,0.0,0.0,0.0
5482,9550.0,Banyo dolapları,05,0.0,0.0,0.0
5486,5500.0,Banyo dolapları,05,0.0,0.0,0.0
5453,5500.0,Banyo dolapları,05,0.0,0.0,0.0
5499,3400.0,Banyo dolapları,05,0.0,0.0,0.0
5487,3400.0,Banyo dolapları,05,0.0,0.0,0.0
5485,3400.0,Banyo dolapları,05,0.0,0.0,0.0
5519,3400.0,Banyo dolapları,05,0.0,0.0,0.0
12325,3950.0,Banyo dolapları,05,0.0,0.0,0.0
5496,4300.0,Banyo dolapları,05,0.0,0.0,0.0
5497,4300.0,Banyo dolapları,05,0.0,0.0,0.0
5483,4300.0,Banyo dolapları,05,0.0,0.0,0.0
5520,4300.0,Banyo dolapları,05,0.0,0.0,0.0
5516,4750.0,Banyo dolapları,05,0.0,0.0,0.0
5452,4750.0,Banyo dolapları,05,0.0,0.0,0.0
1279,249.0,Yapıştırıcılar,05,0.0,0.0,0.0
1280,399.0,Yapıştırıcılar,05,0.0,0.0,0.0
14908,599.0,Yapıştırıcılar,05,0.0,0.0,0.0
5373,150.0,Yapıştırıcılar,05,0.0,0.0,0.0
5372,75.0,Yapıştırıcılar,05,0.0,0.0,0.0
7867,350.0,Baltalar,05,0.0,0.0,0.0
8336,325.0,Baltalar,05,0.0,0.0,0.0
14565,525.0,Baltalar,05,0.0,0.0,0.0
14566,599.0,Baltalar,05,0.0,,
14564,525.0,Baltalar,05,0.0,0.0,0.0
8361,129.0,Baltalar,05,0.0,0.0,0.0
14738,89.0,Baltalar,05,0.0,0.0,0.0
13861,600.0,Baltalar,05,0.0,0.0,0.0
13862,684.0,Baltalar,05,0.0,0.0,0.0
13863,780.0,Baltalar,05,0.0,0.0,0.0
12706,420.0,Fayans seramik granit taş,05,0.0,0.0,0.0
11590,319.0,Fayans seramik granit taş,05,0.0,0.0,0.0
2779,360.0,Fayans seramik granit taş,05,0.0,0.0,0.0
2780,274.0,Fayans seramik granit taş,05,0.0,0.0,0.0
2782,420.0,Fayans seramik granit taş,05,0.0,0.0,0.0
11591,319.0,Fayans seramik granit taş,05,0.0,0.0,0.0
12705,540.0,Fayans seramik granit taş,05,0.0,0.0,0.0
13815,540.0,Fayans seramik granit taş,05,0.0,0.0,0.0
10792,600.0,Tokmak ve balyozlar,05,0.0,0.0,0.0
13073,600.0,Tokmak ve balyozlar,05,0.0,,
8374,1000.0,Tokmak ve balyozlar,05,0.0,0.0,0.0
13069,800.0,Tokmak ve balyozlar,05,0.0,0.0,0.0
13072,1000.0,Tokmak ve balyozlar,05,0.0,0.0,0.0
14950,1000.0,Tokmak ve balyozlar,05,0.0,,
9928,1250.0,Tokmak ve balyozlar,05,0.0,0.0,0.0
13068,1000.0,Tokmak ve balyozlar,05,0.0,0.0,0.0
6189,125.0,Tokmak ve balyozlar,05,0.0,0.0,0.0
14966,125.0,Tokmak ve balyozlar,05,0.0,,
3274,75.0,Yapay çiçekler,09,0.0,0.0,0.0
12157,3300.0,"BAMBU YAPAY AĞAÇ SAKSILI 170 CM, OVED, Peyzaj",09,0.0,0.0,0.0
7011,360.0,Sabunluk ve banyo setleri,05,0.0,0.0,0.0
12178,6750.0,Banyo dolapları,05,0.0,0.0,0.0
1808,159.0,Banyo tekstili,05,0.0,0.0,0.0
11571,75.0,Duş setleri ve aksesuarları,05,0.0,0.0,0.0
6963,400.0,Paspaslar,05,0.0,,
6964,565.0,Paspaslar,05,0.0,,
6965,720.0,Paspaslar,05,0.0,0.0,0.0
6967,210.0,Paspaslar,05,0.0,0.0,0.0
5129,100.0,Banyo kazanları,05,0.0,0.0,0.0
6048,2200.0,Banyo kazanları,05,0.0,0.0,0.0
6047,7150.0,Banyo kazanları,05,0.0,0.0,0.0
7009,55.0,Banyo tekstili,05,0.0,0.0,0.0
7010,100.0,Sabunluk ve banyo setleri,05,0.0,0.0,0.0
7012,199.0,Sabunluk ve banyo setleri,05,0.0,0.0,0.0
7014,130.0,Sabunluk ve banyo setleri,05,0.0,0.0,0.0
7013,220.0,Sabunluk ve banyo setleri,05,0.0,0.0,0.0
1815,435.0,Banyo tekstili,05,0.0,0.0,0.0
14346,665.0,Raf ve havluluk,05,0.0,0.0,0.0
14345,815.0,Raf ve havluluk,05,0.0,0.0,0.0
6615,714.0,Sabunluk ve banyo setleri,05,0.0,0.0,0.0
11610,650.0,Sabunluk ve banyo setleri,05,0.0,0.0,0.0
11609,650.0,Sabunluk ve banyo setleri,05,0.0,0.0,0.0
9758,942.5,Sabunluk ve banyo setleri,05,0.0,0.0,0.0
9759,893.1,Sabunluk ve banyo setleri,05,0.0,,
9757,942.5,Sabunluk ve banyo setleri,05,0.0,,
9751,414.7,Sabunluk ve banyo setleri,05,0.0,0.0,0.0
9752,414.7,Sabunluk ve banyo setleri,05,0.0,0.0,0.0
1776,379.0,Sabunluk ve banyo setleri,05,0.0,0.0,0.0
1809,209.0,Yükseltici ve tabureler,05,0.0,,
11406,225.0,Işıldak ve kamp lambası,09,0.0,0.0,0.0
14006,35.0,Kullan at ürünler,05,0.0,0.0,0.0
3315,34.0,Kullan at ürünler,05,0.0,0.0,0.0
3306,86.19,Kullan at ürünler,05,0.0,0.0,0.0
3307,42.25,Kullan at ürünler,05,0.0,0.0,0.0
14018,15.0,Kullan at ürünler,05,0.0,0.0,0.0
9294,141.7,Kilit sürgü mavzer,05,0.0,0.0,0.0
9295,162.5,Kilit sürgü mavzer,05,0.0,0.0,0.0
8140,96.0,Baretler,05,0.0,0.0,0.0
8142,96.0,Baretler,05,0.0,0.0,0.0
8141,96.0,Baretler,05,0.0,0.0,0.0
9044,97.5,Baretler,05,0.0,,
8732,48.75,Baretler,05,0.0,0.0,0.0
13780,174.0,Uyarı levha ve ekipmanları,05,0.0,0.0,0.0
13839,1095.0,Fayans seramik granit taş,05,0.0,0.0,0.0
3787,4460.0,Tesisat malzemeleri,05,0.0,0.0,0.0
14222,3031.0,Tesisat malzemeleri,05,0.0,0.0,0.0
4863,3031.0,Tesisat malzemeleri,05,0.0,0.0,0.0
7484,167.7,Sıva ve harç makineleri,05,0.0,0.0,0.0
14934,4300.0,Basınçlı yıkama makineleri,05,0.0,0.0,0.0
12388,6250.0,Basınçlı yıkama makineleri,05,0.0,0.0,0.0
5413,9500.0,Basınçlı yıkama makineleri,05,0.0,0.0,0.0
8000,13800.0,Basınçlı yıkama makineleri,05,0.0,0.0,0.0
13541,250.0,Alçıpan ve alçıpan profil aksesuarları,05,0.0,0.0,0.0
14884,139.0,Çiviler,05,0.0,0.0,0.0
14885,175.0,Çiviler,05,0.0,,
14886,269.0,Çiviler,05,0.0,0.0,0.0
7788,162.5,Çiviler,05,0.0,0.0,0.0
7786,195.0,Çiviler,05,0.0,0.0,0.0
7787,214.5,Çiviler,05,0.0,0.0,0.0
7789,266.5,Çiviler,05,0.0,0.0,0.0
7790,344.5,Çiviler,05,0.0,0.0,0.0
7791,442.0,Çiviler,05,0.0,0.0,0.0
1494,11880.0,Eviye bataryaları,05,0.0,0.0,0.0
4310,2290.0,Banyo bataryaları,05,0.0,0.0,0.0
11522,3090.0,Banyo bataryaları,05,0.0,0.0,0.0
11523,2665.0,Lavabo Batarya,05,0.0,0.0,0.0
11903,2760.0,Lavabo Batarya,05,0.0,0.0,0.0
4309,2010.0,Eviye bataryaları,05,0.0,0.0,0.0
11524,2770.0,Eviye bataryaları,05,0.0,0.0,0.0
4308,2010.0,Lavabo Batarya,05,0.0,0.0,0.0
4307,1900.0,Lavabo Batarya,05,0.0,0.0,0.0
12794,4645.0,Eviye bataryaları,05,0.0,0.0,0.0
12795,5145.0,Eviye bataryaları,05,0.0,0.0,0.0
5080,35.0,Batarya ve Yedek Parça,05,0.0,0.0,0.0
11677,119.0,"Flex, Hortum ve Aksesuarlar",05,0.0,0.0,0.0
11678,129.0,"Flex, Hortum ve Aksesuarlar",05,0.0,0.0,0.0
11679,139.0,"Flex, Hortum ve Aksesuarlar",05,0.0,0.0,0.0
4345,90.0,"Flex, Hortum ve Aksesuarlar",05,0.0,0.0,0.0
4349,95.0,"Flex, Hortum ve Aksesuarlar",05,0.0,0.0,0.0
4346,100.0,"Flex, Hortum ve Aksesuarlar",05,0.0,0.0,0.0
4347,115.0,"Flex, Hortum ve Aksesuarlar",05,0.0,0.0,0.0
12401,120.0,"Flex, Hortum ve Aksesuarlar",05,0.0,0.0,0.0
6756,1931.0,Banyo bataryaları,05,0.0,0.0,0.0
6764,1287.0,Eviye bataryaları,05,0.0,0.0,0.0
6762,1273.0,Lavabo Batarya,05,0.0,0.0,0.0
6757,1931.0,Banyo bataryaları,05,0.0,0.0,0.0
6767,1359.0,Eviye bataryaları,05,0.0,0.0,0.0
6763,1273.0,Lavabo Batarya,05,0.0,0.0,0.0
6758,1931.0,Banyo bataryaları,05,0.0,0.0,0.0
6765,1287.0,Eviye bataryaları,05,0.0,0.0,0.0
6761,1273.0,Lavabo Batarya,05,0.0,0.0,0.0
14743,360.0,Eviye bataryaları,05,0.0,0.0,0.0
5041,149.5,Eviye bataryaları,05,0.0,,
5040,168.0,Eviye bataryaları,05,0.0,0.0,0.0
11539,2275.0,Banyo bataryaları,05,0.0,0.0,0.0
11541,1480.0,Eviye bataryaları,05,0.0,0.0,0.0
11542,1480.0,Lavabo Batarya,05,0.0,0.0,0.0
11544,1495.0,Eviye bataryaları,05,0.0,0.0,0.0
11543,1420.0,Lavabo Batarya,05,0.0,0.0,0.0
11540,1925.0,Lavabo Batarya,05,0.0,0.0,0.0
6778,4433.0,Banyo bataryaları,05,0.0,0.0,0.0
6779,2360.0,Lavabo Batarya,05,0.0,0.0,0.0
5123,30.0,Tesisat malzemeleri,05,0.0,0.0,0.0
2457,4500.0,Lavabo Batarya,05,0.0,0.0,0.0
11890,2615.0,Banyo bataryaları,05,0.0,0.0,0.0
12796,2800.0,Lavabo Batarya,05,0.0,0.0,0.0
12798,2770.0,Eviye bataryaları,05,0.0,0.0,0.0
12797,2765.0,Lavabo Batarya,05,0.0,0.0,0.0
11545,6315.0,Lavabo Batarya,05,0.0,0.0,0.0
6773,1645.0,Lavabo Batarya,05,0.0,0.0,0.0
6740,3218.0,Eviye bataryaları,05,0.0,0.0,0.0
6737,2932.0,Lavabo Batarya,05,0.0,0.0,0.0
5121,174.0,Batarya ve Yedek Parça,05,0.0,0.0,0.0
11535,1875.0,Banyo bataryaları,05,0.0,0.0,0.0
11537,1180.0,Eviye bataryaları,05,0.0,0.0,0.0
11536,1240.0,Eviye bataryaları,05,0.0,0.0,0.0
11891,1235.0,Lavabo Batarya,05,0.0,0.0,0.0
11538,1395.0,Lavabo Batarya,05,0.0,,
6736,7079.0,Lavabo Batarya,05,0.0,0.0,0.0
6768,3861.0,Banyo bataryaları,05,0.0,0.0,0.0
6769,2789.0,Lavabo Batarya,05,0.0,0.0,0.0
6770,3218.0,Lavabo Batarya,05,0.0,0.0,0.0
12634,5930.0,Eviye bataryaları,05,0.0,0.0,0.0
12631,5565.0,Eviye bataryaları,05,0.0,0.0,0.0
12633,5930.0,Eviye bataryaları,05,0.0,0.0,0.0
12535,1715.0,Banyo bataryaları,05,0.0,0.0,0.0
14745,60.0,Batarya ve Yedek Parça,05,0.0,0.0,0.0
5124,20.0,Batarya ve Yedek Parça,05,0.0,0.0,0.0
11527,6070.0,Lavabo Batarya,05,0.0,0.0,0.0
11525,5900.0,Lavabo Batarya,05,0.0,0.0,0.0
11526,6730.0,Eviye bataryaları,05,0.0,0.0,0.0
5046,50.0,Lavabo Batarya,05,0.0,0.0,0.0
5042,50.0,Batarya ve Yedek Parça,05,0.0,0.0,0.0
14216,1735.0,Eviye bataryaları,05,0.0,0.0,0.0
11908,710.0,Lavabo Batarya,05,0.0,0.0,0.0
14744,65.0,Batarya ve Yedek Parça,05,0.0,0.0,0.0
4414,1575.0,Eviye bataryaları,05,0.0,0.0,0.0
4415,2280.0,Lavabo Batarya,05,0.0,0.0,0.0
4416,1540.0,Lavabo Batarya,05,0.0,0.0,0.0
11556,1665.0,Lavabo Batarya,05,0.0,0.0,0.0
6741,2288.0,Banyo bataryaları,05,0.0,0.0,0.0
6742,1502.0,Lavabo Batarya,05,0.0,0.0,0.0
6743,1788.0,Lavabo Batarya,05,0.0,0.0,0.0
6745,2288.0,Banyo bataryaları,05,0.0,0.0,0.0
6748,1502.0,Eviye bataryaları,05,0.0,0.0,0.0
6747,1645.0,Lavabo Batarya,05,0.0,0.0,0.0
11528,2300.0,Lavabo Batarya,05,0.0,0.0,0.0
11531,1845.0,Eviye bataryaları,05,0.0,0.0,0.0
12813,1795.0,Eviye bataryaları,05,0.0,0.0,0.0
11529,1675.0,Lavabo Batarya,05,0.0,,
11904,2525.0,Lavabo Batarya,05,0.0,0.0,0.0
11530,1945.0,Lavabo Batarya,05,0.0,0.0,0.0
11532,2865.0,Banyo bataryaları,05,0.0,0.0,0.0
11534,2670.0,Eviye bataryaları,05,0.0,0.0,0.0
11533,2675.0,Lavabo Batarya,05,0.0,0.0,0.0
12117,345.0,Fayans seramik granit taş,05,0.0,0.0,0.0
6735,172.0,Mobilya ayak ve aksesuarları,05,0.0,0.0,0.0
6709,2.0,Mobilya ayak ve aksesuarları,05,0.0,,
6734,415.0,Mobilya ayak ve aksesuarları,05,0.0,0.0,0.0
6564,9.0,Mobilya ayak ve aksesuarları,05,0.0,0.0,0.0
6563,9.0,Mobilya ayak ve aksesuarları,05,0.0,0.0,0.0
11513,190.0,Kürekler,05,0.0,0.0,0.0
8413,247.0,SAİT DEMİRCİ (YONCA) K4002,05,0.0,0.0,0.0
10101,323.7,Kürekler,05,0.0,0.0,0.0
13849,998.0,Fayans seramik granit taş,05,0.0,0.0,0.0
1124,99.0,Avizeler,05,0.0,0.0,0.0
14303,449.0,Seyehat ekipmanları,05,0.0,0.0,0.0
6524,79.0,Mobilya ayak ve aksesuarları,05,0.0,0.0,0.0
6525,79.0,Mobilya ayak ve aksesuarları,05,0.0,0.0,0.0
7032,75.0,Saklama kabı ve plastik kaplar,05,0.0,0.0,0.0
9136,4.2,Vidalar,05,0.0,0.0,0.0
9137,5.28,Vidalar,05,0.0,0.0,0.0
9138,5.64,Vidalar,05,0.0,0.0,0.0
12936,7.44,Vidalar,05,0.0,0.0,0.0
12935,2.16,Vidalar,05,0.0,0.0,0.0
9135,2.52,Vidalar,05,0.0,0.0,0.0
9113,3.0,Vidalar,05,0.0,0.0,0.0
8752,53.13,Matkap ve vidalamalar,05,0.0,0.0,0.0
8753,56.25,Matkap ve vidalamalar,05,0.0,0.0,0.0
8747,34.38,Matkap ve vidalamalar,05,0.0,0.0,0.0
8748,37.5,Matkap ve vidalamalar,05,0.0,0.0,0.0
8749,40.63,Matkap ve vidalamalar,05,0.0,0.0,0.0
8750,43.75,Matkap ve vidalamalar,05,0.0,0.0,0.0
8751,50.0,Matkap ve vidalamalar,05,0.0,0.0,0.0
11479,3490.0,Sıva ve harç makineleri,05,0.0,0.0,0.0
11481,4390.0,Sıva ve harç makineleri,05,0.0,0.0,0.0
11477,4790.0,Sıva ve harç makineleri,05,0.0,0.0,0.0
11478,4990.0,Sıva ve harç makineleri,05,0.0,0.0,0.0
15062,6900.0,Sıva ve harç makineleri,05,0.0,,
11195,7750.0,Sıva ve harç makineleri,05,0.0,0.0,0.0
11196,15300.0,Sıva ve harç makineleri,05,0.0,0.0,0.0
10076,708.0,Kerpetenler,05,0.0,0.0,0.0
4663,85.0,1 KG,05,0.0,0.0,0.0
4666,85.0,1 KG,05,0.0,0.0,0.0
1464,825.0,Betopan,05,0.0,0.0,0.0
5270,575.0,Testere ve kesiciler,05,0.0,0.0,0.0
5267,135.0,Testere ve kesiciler,05,0.0,0.0,0.0
11259,225.0,Testere ve kesiciler,05,0.0,0.0,0.0
12940,,Testere ve kesiciler,05,,,
11260,275.0,Testere ve kesiciler,05,0.0,0.0,0.0
5269,325.0,Testere ve kesiciler,05,0.0,0.0,0.0
5268,378.0,Testere ve kesiciler,05,0.0,0.0,0.0
11945,1125.0,Testere ve kesiciler,05,0.0,0.0,0.0
11942,675.0,Testere ve kesiciler,05,0.0,0.0,0.0
11943,575.0,Testere ve kesiciler,05,0.0,0.0,0.0
11944,710.0,Testere ve kesiciler,05,0.0,0.0,0.0
14805,105.0,Testere ve kesiciler,05,0.0,0.0,0.0
14806,165.0,Testere ve kesiciler,05,0.0,0.0,0.0
14803,120.0,Testere ve kesiciler,05,0.0,0.0,0.0
14804,179.0,Testere ve kesiciler,05,0.0,0.0,0.0
10477,45.5,Hazırlık grubu,05,0.0,0.0,0.0
10479,50.7,Hazırlık grubu,05,0.0,0.0,0.0
10481,58.5,Hazırlık grubu,05,0.0,0.0,0.0
10482,125.0,Hazırlık grubu,05,0.0,0.0,0.0
10483,125.0,Hazırlık grubu,05,0.0,0.0,0.0
10484,135.0,Hazırlık grubu,05,0.0,0.0,0.0
10485,145.0,Hazırlık grubu,05,0.0,0.0,0.0
10486,128.7,Hazırlık grubu,05,0.0,0.0,0.0
10309,58.5,Hazırlık grubu,05,0.0,0.0,0.0
7000,160.0,Organizer Kaşıklık,05,0.0,0.0,0.0
12332,50.0,Testereler,05,0.0,0.0,0.0
13997,310.0,Kilit sürgü mavzer,05,0.0,0.0,0.0
15027,440.0,Kilit sürgü mavzer,05,0.0,0.0,0.0
1486,17.5,Tuğla Bims Gazbeton Cam Tuğla,05,0.0,,
1487,21.0,Tuğla Bims Gazbeton Cam Tuğla,05,0.0,0.0,0.0
1488,25.0,Tuğla Bims Gazbeton Cam Tuğla,05,0.0,0.0,0.0
1965,159.0,Harç Sıva ve Yapıştırıcılar,05,0.0,0.0,0.0
6512,9.0,Mobilya ayak ve aksesuarları,05,0.0,0.0,0.0
3262,120.0,"BİON KARINCA TEBEŞİRİ 16.5 G, DUAL, Haşere böcek",05,0.0,0.0,0.0
3263,150.0,"BİON SİVRİSİNEK KOVUCU LOSYON, 100 ML, DUAL, Haşere böcek",05,0.0,0.0,0.0
3451,180.0,Lastik kilit,05,0.0,0.0,0.0
12330,199.0,Lastik kilit,05,0.0,0.0,0.0
11390,125.0,El fenerleri,05,0.0,0.0,0.0
5813,175.0,Makas ve bıçaklar,05,0.0,0.0,0.0
12732,175.0,MERİDYEN,05,0.0,0.0,0.0
14023,99.0,Matkap ve vidalamalar,05,0.0,0.0,0.0
14713,59.0,Matkap ve vidalamalar,05,0.0,0.0,0.0
14712,30.0,Matkap ve vidalamalar,05,0.0,0.0,0.0
14139,80.0,Matkap ve vidalamalar,05,0.0,0.0,0.0
14140,80.0,Matkap ve vidalamalar,05,0.0,0.0,0.0
14141,80.0,Matkap ve vidalamalar,05,0.0,0.0,0.0
14142,80.0,Matkap ve vidalamalar,05,0.0,0.0,0.0
5646,76.0,Matkap ve vidalamalar,05,0.0,0.0,0.0
12742,42.5,Matkap ve vidalamalar,05,0.0,0.0,0.0
12743,42.0,Matkap ve vidalamalar,05,0.0,,
7831,249.0,Matkap ve vidalamalar,05,0.0,0.0,0.0
14300,895.0,Lokma,05,0.0,0.0,0.0
14073,100.0,Matkap ve vidalamalar,05,0.0,,
11999,40.0,Matkap ve vidalamalar,05,0.0,,
9214,30.0,Matkap ve vidalamalar,05,0.0,,
14711,50.0,Matkap ve vidalamalar,05,0.0,,
14708,10.0,Matkap ve vidalamalar,05,0.0,,
14709,17.5,Matkap ve vidalamalar,05,0.0,0.0,0.0
7595,19.5,Matkap ve vidalamalar,05,0.0,0.0,0.0
14710,25.0,Matkap ve vidalamalar,05,0.0,0.0,0.0
8778,60.0,Matkap ve vidalamalar,05,0.0,0.0,0.0
14717,75.0,Matkap ve vidalamalar,05,0.0,0.0,0.0
9168,19.5,Matkap ve vidalamalar,05,0.0,,
5301,75.0,Matkap ve vidalamalar,05,0.0,0.0,0.0
14714,69.0,Matkap ve vidalamalar,05,0.0,0.0,0.0
7596,35.0,Matkap ve vidalamalar,05,0.0,0.0,0.0
14719,25.0,Matkap ve vidalamalar,05,0.0,,
14716,100.0,Matkap ve vidalamalar,05,0.0,,
14718,30.0,Matkap ve vidalamalar,05,0.0,0.0,0.0
14715,25.0,Matkap ve vidalamalar,05,0.0,0.0,0.0
8779,18.75,Matkap ve vidalamalar,05,0.0,,
11778,62.4,Matkap ve vidalamalar,05,0.0,0.0,0.0
9165,22.5,Matkap ve vidalamalar,05,0.0,,
9166,22.5,Matkap ve vidalamalar,05,0.0,,
9167,24.7,Matkap ve vidalamalar,05,0.0,0.0,0.0
8782,18.75,Matkap ve vidalamalar,05,0.0,0.0,0.0
8777,18.75,Matkap ve vidalamalar,05,0.0,0.0,0.0
8783,19.5,Matkap ve vidalamalar,05,0.0,0.0,0.0
7581,159.0,Matkap ve vidalamalar,05,0.0,0.0,0.0
11088,162.0,Matkap ve vidalamalar,05,0.0,0.0,0.0
13577,300.0,Matkap ve vidalamalar,05,0.0,0.0,0.0
13575,80.0,Matkap ve vidalamalar,05,0.0,,
13574,90.0,Matkap ve vidalamalar,05,0.0,,
13129,215.0,Matkap ve vidalamalar,05,0.0,,
13576,75.0,Matkap ve vidalamalar,05,0.0,0.0,0.0
10824,145.0,Matkap ve vidalamalar,05,0.0,0.0,0.0
14134,55.0,Matkap ve vidalamalar,05,0.0,0.0,0.0
8786,18.75,Matkap ve vidalamalar,05,0.0,,
8785,18.75,Matkap ve vidalamalar,05,0.0,,
7592,47.5,Matkap ve vidalamalar,05,0.0,0.0,0.0
14039,50.0,Matkap ve vidalamalar,05,0.0,0.0,0.0
12734,15.0,Matkap ve vidalamalar,05,0.0,,
7591,19.5,Matkap ve vidalamalar,05,0.0,0.0,0.0
9171,35.75,Matkap ve vidalamalar,05,0.0,0.0,0.0
7579,850.0,Matkap ve vidalamalar,05,0.0,0.0,0.0
12744,42.0,Matkap ve vidalamalar,05,0.0,,
12745,42.0,Matkap ve vidalamalar,05,0.0,,
14143,90.0,Matkap ve vidalamalar,05,0.0,0.0,0.0
14144,90.0,Matkap ve vidalamalar,05,0.0,0.0,0.0
14145,90.0,Matkap ve vidalamalar,05,0.0,0.0,0.0
14721,25.0,Matkap ve vidalamalar,05,0.0,0.0,0.0
14722,30.0,Matkap ve vidalamalar,05,0.0,0.0,0.0
14133,225.0,Matkap ve vidalamalar,05,0.0,0.0,0.0
1593,393.25,Su yalıtım bantları,05,0.0,,
1594,453.75,Su yalıtım bantları,05,0.0,,
1595,453.75,Su yalıtım bantları,05,0.0,0.0,0.0
1596,574.75,Su yalıtım bantları,05,0.0,0.0,0.0
1597,635.25,Su yalıtım bantları,05,0.0,0.0,0.0
1598,635.25,Su yalıtım bantları,05,0.0,0.0,0.0
1599,726.0,Su yalıtım bantları,05,0.0,,
1601,847.0,Su yalıtım bantları,05,0.0,0.0,0.0
1602,1076.9,Su yalıtım bantları,05,0.0,,
1603,1270.5,Su yalıtım bantları,05,0.0,0.0,0.0
