District,Rooms,Price,ilanId,ListingURL,Province,Neighborhood,PropertyType,AreaM2,Currency,ListingDate,CollectedAt
Merkez,4+1,65.000 TL,19654523,https://www.emlakjet.com/ilan/triovista-konaklarin-da-essiz-kiralik-41-luks-daire-19654523,Afyonkarahisar,,Konut,190,TRY,2026-07-27,2026-08-17T09:33:08+00:00
Merkez,3+1,18.500 TL,19652017,https://www.emlakjet.com/ilan/fatihte-osman-atilla-okuluna-yakin-kiralik-31-19652017,Afyonkarahisar,,Konut,150,TRY,2026-07-27,2026-08-17T09:33:08+00:00
Merkez,2+1,16.500 TL,19649392,https://www.emlakjet.com/ilan/full-esyali-kiralik-daire-19649392,Afyonkarahisar,,Konut,100,TRY,2026-07-25,2026-08-17T09:33:08+00:00
Merkez,2+1,17.000 TL,19649130,https://www.emlakjet.com/ilan/ambaryolunda-asansorlu-binada-kiralik-bakimli-genis-21-daire-19649130,Afyonkarahisar,,Konut,110,TRY,2026-07-25,2026-08-17T09:33:08+00:00
Çay,3+1,20.000 TL,19647632,https://www.emlakjet.com/ilan/furkan-emlaktan-cay-carsi-merkezde-sifir-31-kiralik-daire-19647632,Afyonkarahisar,,Konut,136,TRY,2026-07-25,2026-08-17T09:33:08+00:00
Merkez,5+1,40.000 TL,19645875,https://www.emlakjet.com/ilan/saglam-emlaktan-uydukent-hastane-arkasi-kiralik-dubleks-51daire-19645875,Afyonkarahisar,,Konut,220,TRY,2026-07-25,2026-08-17T09:33:08+00:00
Merkez,1+1,11.500 TL,19645856,https://www.emlakjet.com/ilan/saglam-emlaktan-erenler-merkezde-kiralik-11esyali-daire-19645856,Afyonkarahisar,,Konut,44,TRY,2026-07-25,2026-08-17T09:33:08+00:00
Merkez,4+1,36.000 TL,19645739,https://www.emlakjet.com/ilan/dumlupinar-mah-41-afjetli-200m-kiralik-daire-19645739,Afyonkarahisar,,Konut,215,TRY,2026-07-24,2026-08-17T09:33:08+00:00
Merkez,2+1,22.750 TL,19645258,https://www.emlakjet.com/ilan/dervispasa-mah-yakitelektrik-dahil-kiralik-21-daire-19645258,Afyonkarahisar,,Konut,105,TRY,2026-07-24,2026-08-17T09:33:08+00:00
Merkez,1+1,13.000 TL,19644227,https://www.emlakjet.com/ilan/sahibinden-esyali-kiralik-daire-19644227,Afyonkarahisar,,Konut,55,TRY,2026-07-24,2026-08-17T09:33:08+00:00
Merkez,2+1,25.000 TL,19640677,https://www.emlakjet.com/ilan/erkmen-cumhuriyet-mah-de-esyali-teslim-sifir-luks-kiralik-21-19640677,Afyonkarahisar,,Konut,68,TRY,2026-07-23,2026-08-17T09:33:08+00:00
Merkez,2+1,17.000 TL,19639410,https://www.emlakjet.com/ilan/uydukent-osmangazi-kiralik-21-bakimli-ici-yapili-daire-uygun-19639410,Afyonkarahisar,,Konut,80,TRY,2026-07-23,2026-08-17T09:33:08+00:00
Merkez,3+1,19.000 TL,19637007,https://www.emlakjet.com/ilan/gokce-toki-de-31-mukemmel-konumda-ilk-giriste-kiralik-daire-19637007,Afyonkarahisar,,Konut,115,TRY,2026-07-22,2026-08-17T09:33:08+00:00
Merkez,3+1,21.000 TL,19632090,https://www.emlakjet.com/ilan/dumlupinar-ambaryoluna-cepheli-afjetli-kiralik-31-firsat-daire-19632090,Afyonkarahisar,,Konut,135,TRY,2026-07-21,2026-08-17T09:33:08+00:00
Merkez,2+1,16.000 TL,19631214,https://www.emlakjet.com/ilan/saglam-emlaktan-cetinkaya-tokilerde-kiralik-21-daire-19631214,Afyonkarahisar,,Konut,95,TRY,2026-07-21,2026-08-17T09:33:08+00:00
Çay,2+0,9.500 TL,19624687,https://www.emlakjet.com/ilan/furkan-emlaktan-cay-ilce-merkezinde-kiralik-ara-kat-20-daire-19624687,Afyonkarahisar,,Konut,60,TRY,2026-07-20,2026-08-17T09:33:08+00:00
Merkez,3+1,29.000 TL,19623456,https://www.emlakjet.com/ilan/dortyol-mahallesi-adliye-tokilerde-ara-kat-31-kiralik-19623456,Afyonkarahisar,,Konut,145,TRY,2026-07-19,2026-08-17T09:33:08+00:00
Merkez,3+1,30.000 TL,19622880,https://www.emlakjet.com/ilan/afyon-merkez-alihsanpasa-mahallesin-de-luks-kiralik-daireller-19622880,Afyonkarahisar,,Konut,140,TRY,2026-07-19,2026-08-17T09:33:08+00:00
Merkez,3+1,18.500 TL,19622744,https://www.emlakjet.com/ilan/fatihte-kiralik-31-sifir-daire-19622744,Afyonkarahisar,,Konut,105,TRY,2026-07-19,2026-08-17T09:33:08+00:00
Merkez,1+1,22.000 TL,19611627,https://www.emlakjet.com/ilan/saglam-emlaktan-uydukent-hastane-yakini-kiralik-20-esyali-daire-19611627,Afyonkarahisar,,Konut,65,TRY,2026-07-16,2026-08-17T09:33:08+00:00
Merkez,2+1,17.000 TL,19611511,https://www.emlakjet.com/ilan/afyon-kanlica-gokce-toki-de-kiralik-21-arakat-daire-19611511,Afyonkarahisar,,Konut,82,TRY,2026-07-16,2026-08-17T09:33:08+00:00
Merkez,2+1,10.500 TL,19606612,https://www.emlakjet.com/ilan/kanlica-mah-kiralik-21-daire-19606612,Afyonkarahisar,,Konut,105,TRY,2026-07-15,2026-08-17T09:33:08+00:00
Merkez,4+1,33.000 TL,19601451,https://www.emlakjet.com/ilan/saglam-emlaktan-otogar-tokilerde-kiralik-41daire-19601451,Afyonkarahisar,,Konut,160,TRY,2026-07-14,2026-08-17T09:33:08+00:00
İhsaniye,3+1,19.000 TL,19597921,https://www.emlakjet.com/ilan/kanlica-gokce-tokide-kiralik-31-19597921,Afyonkarahisar,,Konut,125,TRY,2026-07-13,2026-08-17T09:33:08+00:00
Merkez,3+1,12.000 TL,19586417,https://www.emlakjet.com/ilan/afyon-carsi-merkezde-kiralik-31-daire-19586417,Afyonkarahisar,,Konut,115,TRY,2026-07-10,2026-08-17T09:33:08+00:00
Merkez,3+1,33.000 TL,19583869,https://www.emlakjet.com/ilan/uydukentte-21-genis-bakimli-kiralik-daire-19583869,Afyonkarahisar,,Konut,130,TRY,2026-07-10,2026-08-17T09:33:14+00:00
Merkez,3+1,20.000 TL,19580935,https://www.emlakjet.com/ilan/saglam-emlaktan-dervispasada-kiralik-31-afjetli-ara-kat-daire-19580935,Afyonkarahisar,,Konut,130,TRY,2026-07-09,2026-08-17T09:33:14+00:00
Merkez,3+1,16.500 TL,19577491,https://www.emlakjet.com/ilan/istiklal-mah-kiralik-31-daire-guney-bati-cephe-ara-kat-19577491,Afyonkarahisar,,Konut,120,TRY,2026-07-08,2026-08-17T09:33:14+00:00
Merkez,3+0,15.000 TL,19577086,https://www.emlakjet.com/ilan/saglam-emlaktan-erenlerde-kiralik-esyali-30-daire-19577086,Afyonkarahisar,,Konut,65,TRY,2026-07-08,2026-08-17T09:33:14+00:00
Merkez,3+1,26.000 TL,19575377,https://www.emlakjet.com/ilan/merkez-de-karaman-mah-belediye-arkasi-afjetd-gaz-arakat-31-19575377,Afyonkarahisar,,Konut,130,TRY,2026-07-08,2026-08-17T09:33:14+00:00
Merkez,3+1,24.000 TL,19574997,https://www.emlakjet.com/ilan/harb-is-kocatepe-mah-de-guney-cephe-genis-kiralik-31-19574997,Afyonkarahisar,,Konut,125,TRY,2026-07-08,2026-08-17T09:33:14+00:00
Merkez,2+1,27.000 TL,19574936,https://www.emlakjet.com/ilan/a-cetinkaya-matyar-royal-de-essiz-konumda-21-kiralik-daire-19574936,Afyonkarahisar,,Konut,94,TRY,2026-07-08,2026-08-17T09:33:14+00:00
Merkez,2+1,15.000 TL,19572614,https://www.emlakjet.com/ilan/turkuaz-emlaktan-erenlerde-21-kiralik-firsat-daire-19572614,Afyonkarahisar,,Konut,75,TRY,2026-07-07,2026-08-17T09:33:14+00:00
Merkez,2+0,17.000 TL,19572309,https://www.emlakjet.com/ilan/alp-suitte-20-esyali-daire-19572309,Afyonkarahisar,,Konut,50,TRY,2026-07-07,2026-08-17T09:33:14+00:00
Merkez,3+1,22.000 TL,19572252,https://www.emlakjet.com/ilan/turkuaz-emlaktan-fatih-mahallesinde-31-kiralik-daire-19572252,Afyonkarahisar,,Konut,110,TRY,2026-07-07,2026-08-17T09:33:14+00:00
Merkez,,190.000 TL,19569479,https://www.emlakjet.com/ilan/sehir-merkezinde-kdv-avantaji-1-540m-dukkankomple-ticari-bina-19569479,Afyonkarahisar,,Konut,1541,TRY,2026-07-07,2026-08-17T09:33:14+00:00
Merkez,4+1,25.000 TL,19567009,https://www.emlakjet.com/ilan/fatih-konaklarinda-41-net-150-m-125-yil-ortaokulu-yani-kiralik-19567009,Afyonkarahisar,,Konut,165,TRY,2026-07-06,2026-08-17T09:33:14+00:00
Merkez,2+0,16.000 TL,19566810,https://www.emlakjet.com/ilan/duru-group-dan-aku-kampus-karsisi-kiralik-20-daire-19566810,Afyonkarahisar,,Konut,54,TRY,2026-07-06,2026-08-17T09:33:14+00:00
Merkez,1+1,25.000 TL,19564385,https://www.emlakjet.com/ilan/full-esyali-klimali-kurutma-makinali-sifir-kiralik-daire-19564385,Afyonkarahisar,,Konut,55,TRY,2026-07-05,2026-08-17T09:33:14+00:00
Merkez,2+1,13.500 TL,19562566,https://www.emlakjet.com/ilan/saglam-emlaktan-erenlerde-kampus-karsisinda-kiralik-21daire-19562566,Afyonkarahisar,,Konut,60,TRY,2026-07-04,2026-08-17T09:33:14+00:00
Merkez,3+1,16.500 TL,19561719,https://www.emlakjet.com/ilan/atakoy-migros-yakini-maresal-de-kiralik-31-guney-cephe-daire-19561719,Afyonkarahisar,,Konut,130,TRY,2026-07-04,2026-08-17T09:33:14+00:00
Merkez,2+1,19.000 TL,19560304,https://www.emlakjet.com/ilan/aile-apartmaninda-21-esyali-kiralik-daire-depozito-yok-19560304,Afyonkarahisar,,Konut,90,TRY,2026-07-04,2026-08-17T09:33:14+00:00
Merkez,2+1,25.500 TL,19552518,https://www.emlakjet.com/ilan/ali-cetinkaya-blv-uzer-tapu-tarim-maliye-yakin-esyali-21-19552518,Afyonkarahisar,,Konut,67,TRY,2026-07-02,2026-08-17T09:33:14+00:00
Merkez,2+1,16.000 TL,19548094,https://www.emlakjet.com/ilan/cetinkaya-tokilerde-kiralik-daire-organize-19548094,Afyonkarahisar,,Konut,90,TRY,2026-07-01,2026-08-17T09:33:14+00:00
Merkez,4+1,47.000 TL,19546041,https://www.emlakjet.com/ilan/merkez-de-ali-cetinkaya-mah-afjetd-gazli-genis-sifir-daireler-19546041,Afyonkarahisar,,Konut,165,TRY,2026-07-01,2026-08-17T09:33:14+00:00
Merkez,2+1,12.000 TL,19545852,https://www.emlakjet.com/ilan/full-esyali-afjetli-asansorlu-masrafsiz-guvenlikli-afsu-mavi-hastanesine-yakin-19545852,Afyonkarahisar,,Konut,85,TRY,2026-07-01,2026-08-17T09:33:14+00:00
Merkez,2+0,16.000 TL,19545830,https://www.emlakjet.com/ilan/turkuaz-emlaktan-erenlerde-20-lux-kiralik-daire-19545830,Afyonkarahisar,,Konut,75,TRY,2026-07-01,2026-08-17T09:33:14+00:00
Merkez,2+1,14.000 TL,19537947,https://www.emlakjet.com/ilan/dervispasa-mahallesi-kiralik-daire-19537947,Afyonkarahisar,,Konut,90,TRY,2026-06-29,2026-08-17T09:33:14+00:00
Merkez,3+1,30.000 TL,19536383,https://www.emlakjet.com/ilan/kurtulus-cad-31-kiralik-19536383,Afyonkarahisar,,Konut,130,TRY,2026-06-29,2026-08-17T09:33:14+00:00
Merkez,2+0,13.500 TL,19535557,https://www.emlakjet.com/ilan/erenlerin-en-merkezi-konumunda-kiralik-daire-19535557,Afyonkarahisar,,Konut,55,TRY,2026-06-29,2026-08-17T09:33:14+00:00
Merkez,2+0,14.500 TL,19535469,https://www.emlakjet.com/ilan/erenkerde-merkezi-konumda-kiralik-daire-19535469,Afyonkarahisar,,Konut,55,TRY,2026-06-29,2026-08-17T09:33:14+00:00
Merkez,3+1,16.000 TL,19527898,https://www.emlakjet.com/ilan/tezcan-emlaktan-dumlupinarda-dumlu-sitesinde-31-daire-19527898,Afyonkarahisar,,Konut,115,TRY,2026-06-26,2026-08-17T09:33:14+00:00
Merkez,2+0,14.000 TL,19527783,https://www.emlakjet.com/ilan/afyon-tezcan-emlaktan-mutfagi-ayri-20-daire-19527783,Afyonkarahisar,,Konut,52,TRY,2026-06-26,2026-08-17T09:33:14+00:00
Merkez,2+1,29.000 TL,19526582,https://www.emlakjet.com/ilan/park-afyon-emlak-selcuklu-mah-uydukent-arakat-21-esyali-daire-19526582,Afyonkarahisar,,Konut,85,TRY,2026-06-26,2026-08-17T09:33:14+00:00
Merkez,2+1,16.500 TL,19523508,https://www.emlakjet.com/ilan/afyon-kanlica-gokce-toki-de-kiralik-21-arakat-daire-19523508,Afyonkarahisar,,Konut,82,TRY,2026-06-25,2026-08-17T09:33:14+00:00
Bolvadin,1+1,12.000 TL,19517218,https://www.emlakjet.com/ilan/11-full-esyali-dogal-gazli-dis-cephe-mantolamali-kiralik-daire-19517218,Afyonkarahisar,,Konut,80,TRY,2026-06-24,2026-08-17T09:33:19+00:00
Merkez,3+1,24.000 TL,19516473,https://www.emlakjet.com/ilan/yenice-mah-kiralik-31-daire-19516473,Afyonkarahisar,,Konut,125,TRY,2026-06-24,2026-08-17T09:33:19+00:00
Merkez,3+1,17.000 TL,19513497,https://www.emlakjet.com/ilan/gokce-toki-ikinci-bolgede-kiralik-3-1-daire-19513497,Afyonkarahisar,,Konut,125,TRY,2026-06-23,2026-08-17T09:33:19+00:00
Çay,3+1,15.000 TL,19513148,https://www.emlakjet.com/ilan/sahibinden-31-temiz-daire-19513148,Afyonkarahisar,,Konut,120,TRY,2026-06-23,2026-08-17T09:33:19+00:00
Merkez,3+1,23.000 TL,19513117,https://www.emlakjet.com/ilan/dumlupinar-ataturk-caddesi-nde-kiralik-31-afjetli-daire-19513117,Afyonkarahisar,,Konut,120,TRY,2026-06-23,2026-08-17T09:33:19+00:00
Merkez,2+1,26.000 TL,19511130,https://www.emlakjet.com/ilan/efa-dan-selcuklu-niko-okulu-arkasi-21-lux-esyalik-kiralik-daire-19511130,Afyonkarahisar,,Konut,85,TRY,2026-06-22,2026-08-17T09:33:19+00:00
Merkez,2+0,15.000 TL,19507389,https://www.emlakjet.com/ilan/erenler-de-kacirilmayacak-firsat-20-luks-ayri-mutfakli-ve-balkonlu-esyali-daire-19507389,Afyonkarahisar,,Konut,55,TRY,2026-06-21,2026-08-17T09:33:19+00:00
Sandıklı,2+1,25.000 TL,19503340,https://www.emlakjet.com/ilan/esyali-21-genis-daire-19503340,Afyonkarahisar,,Konut,110,TRY,2026-06-20,2026-08-17T09:33:19+00:00
Merkez,2+1,18.000 TL,19499562,https://www.emlakjet.com/ilan/afyonkarahisar-merkez-cumhuriyet-mah-de-21-kiralik-daire-19499562,Afyonkarahisar,,Konut,95,TRY,2026-06-19,2026-08-17T09:33:19+00:00
Merkez,3+1,23.000 TL,19499037,https://www.emlakjet.com/ilan/fatih-mah-genis-arakat-merkezi-konum-31-kiralik-daire-19499037,Afyonkarahisar,,Konut,125,TRY,2026-06-19,2026-08-17T09:33:19+00:00
Merkez,3+1,8.000 TL,19497387,https://www.emlakjet.com/ilan/ideal-den-31-kiralik-akmescit-mahallesi-dubleks-daire-19497387,Afyonkarahisar,,Konut,100,TRY,2026-06-19,2026-08-17T09:33:19+00:00
Merkez,3+1,18.000 TL,19485324,https://www.emlakjet.com/ilan/afyon-emlak-ofisinden-kiralik-daire-31-19485324,Afyonkarahisar,,Konut,115,TRY,2026-06-16,2026-08-17T09:33:19+00:00
Merkez,2+1,22.500 TL,19483297,https://www.emlakjet.com/ilan/karsiyaka-mahallesi-anayol-ustu-kiralik-21-daire-efadan-19483297,Afyonkarahisar,,Konut,85,TRY,2026-06-15,2026-08-17T09:33:19+00:00
Merkez,3+1,85.000 TL,19481888,https://www.emlakjet.com/ilan/ali-ihsan-pasa-mah-de-anah-teslim-kiralik-luks-31-sifir-villa-19481888,Afyonkarahisar,,Konut,260,TRY,2026-06-15,2026-08-17T09:33:19+00:00
Merkez,1+1,10.500 TL,19475389,https://www.emlakjet.com/ilan/saglam-emlaktan-erenlerde-kiralik-11-esyali-daire-19475389,Afyonkarahisar,,Konut,50,TRY,2026-06-13,2026-08-17T09:33:19+00:00
Merkez,3+1,18.000 TL,19461254,https://www.emlakjet.com/ilan/esrefpasada-kiralik-31-19461254,Afyonkarahisar,,Konut,135,TRY,2026-06-10,2026-08-17T09:33:19+00:00
Merkez,2+0,23.000 TL,19459445,https://www.emlakjet.com/ilan/afyonkarahisar-merkezde-20-sifir-esyali-kiralik-daire-19459445,Afyonkarahisar,,Konut,50,TRY,2026-06-09,2026-08-17T09:33:19+00:00
Merkez,1+1,19.000 TL,19457902,https://www.emlakjet.com/ilan/afyon-ozsu-emlak-tan-dis-hastanesi-arkasi-esyali-11-daireler-19457902,Afyonkarahisar,,Konut,55,TRY,2026-06-09,2026-08-17T09:33:19+00:00
Merkez,2+1,13.000 TL,19456103,https://www.emlakjet.com/ilan/uydukent-emlaktan-cumhuriyet-mah-kiralik-21-daire-19456103,Afyonkarahisar,,Konut,115,TRY,2026-06-08,2026-08-17T09:33:19+00:00
Merkez,2+1,14.000 TL,19455653,https://www.emlakjet.com/ilan/efadan-gokce-tokide-kiralik-21-19455653,Afyonkarahisar,,Konut,95,TRY,2026-06-08,2026-08-17T09:33:19+00:00
Merkez,3+1,20.000 TL,19455630,https://www.emlakjet.com/ilan/efadan-gokce-tokide-31-kiralik-arakat-daire-19455630,Afyonkarahisar,,Konut,115,TRY,2026-06-08,2026-08-17T09:33:19+00:00
Merkez,3+1,23.000 TL,19455119,https://www.emlakjet.com/ilan/sehirin-merkezinde-31-genis-ferah-kiralik-daire-19455119,Afyonkarahisar,,Konut,130,TRY,2026-06-08,2026-08-17T09:33:19+00:00
Merkez,4+1,22.500 TL,19451288,https://www.emlakjet.com/ilan/acele-et-son-bir-adet-41-160-m2-daire-19451288,Afyonkarahisar,,Konut,165,TRY,2026-06-07,2026-08-17T09:33:19+00:00
Merkez,4+1,47.000 TL,19449303,https://www.emlakjet.com/ilan/merkez-de-kapali-otopark-ankastre-afjetd-gaz-sifir-luks-41-19449303,Afyonkarahisar,,Konut,175,TRY,2026-06-06,2026-08-17T09:33:19+00:00
Merkez,1+1,19.000 TL,19433639,https://www.emlakjet.com/ilan/afyon-tez-can-emlaktan-karamanda-kismi-esyali-11-kiralik-daire-19433639,Afyonkarahisar,,Konut,60,TRY,2026-06-03,2026-08-17T09:33:19+00:00
Merkez,1+1,15.000 TL,19429362,https://www.emlakjet.com/ilan/ideal-den-devlet-hastanesi-arkasi-11-kiralik-esyali-daire-19429362,Afyonkarahisar,,Konut,60,TRY,2026-06-02,2026-08-17T09:33:19+00:00
Merkez,2+1,17.000 TL,19416164,https://www.emlakjet.com/ilan/gokce-tokide-mutesem-manzarali-21-kiralik-daire-19416164,Afyonkarahisar,,Konut,90,TRY,2026-05-26,2026-08-17T09:33:19+00:00
Merkez,2+1,15.000 TL,19408593,https://www.emlakjet.com/ilan/gokce-tokide-1-etap-siteyonetimi-oldugu-blokta-21-kiralik-daire-19408593,Afyonkarahisar,,Konut,87,TRY,2026-05-23,2026-08-17T09:33:19+00:00
Merkez,2+1,13.000 TL,19408592,https://www.emlakjet.com/ilan/gokce-tokilerde-21-kiralik-daire-19408592,Afyonkarahisar,,Konut,87,TRY,2026-05-23,2026-08-17T09:33:19+00:00
Merkez,2+1,20.000 TL,19406637,https://www.emlakjet.com/ilan/afyon-ozsu-emlak-tan-uydukent-te-esyali-kiralik-21-daire-19406637,Afyonkarahisar,,Konut,60,TRY,2026-05-23,2026-08-17T09:33:19+00:00
Merkez,1+1,14.000 TL,19402850,https://www.emlakjet.com/ilan/ideal-den-uydukent-te-11-esyali-daire-19402850,Afyonkarahisar,,Konut,50,TRY,2026-05-22,2026-08-17T09:33:24+00:00
Merkez,3+1,15.750 TL,19388610,https://www.emlakjet.com/ilan/efadan-ornekevler-mahallesi-opet-arkasi-bahce-kati-kiralik-31-19388610,Afyonkarahisar,,Konut,105,TRY,2026-05-19,2026-08-17T09:33:24+00:00
Merkez,1+1,16.500 TL,19384600,https://www.emlakjet.com/ilan/ideal-den-uydukent-te-11-esyali-daire-depozitosuz-19384600,Afyonkarahisar,,Konut,50,TRY,2026-05-18,2026-08-17T09:33:24+00:00
Merkez,2+1,18.000 TL,19358211,https://www.emlakjet.com/ilan/turkuaz-emlaktan-cumhuriyet-mahallesinde-21-kiralik-daire-19358211,Afyonkarahisar,,Konut,100,TRY,2026-05-12,2026-08-17T09:33:24+00:00
Merkez,1+1,20.000 TL,19354733,https://www.emlakjet.com/ilan/uydukentte-sifir-11-full-esyali-kiralik-daire-19354733,Afyonkarahisar,,Konut,55,TRY,2026-05-11,2026-08-17T09:33:24+00:00
Merkez,7+1,45.000 TL,19353694,https://www.emlakjet.com/ilan/kasimpasa-mahallesinde-temiz-71-kiralik-dubleks-daire-19353694,Afyonkarahisar,,Konut,270,TRY,2026-05-11,2026-08-17T09:33:24+00:00
Merkez,1+1,20.000 TL,19347833,https://www.emlakjet.com/ilan/devlet-ve-dis-hastanesi-ne-yakin-d-gaz-sifir-full-esyali-11-ler-19347833,Afyonkarahisar,,Konut,52,TRY,2026-05-09,2026-08-17T09:33:24+00:00
Merkez,2+1,18.000 TL,19304683,https://www.emlakjet.com/ilan/ornekevlerde-21-full-esyali-kiralik-daire-19304683,Afyonkarahisar,,Konut,85,TRY,2026-04-29,2026-08-17T09:33:24+00:00
Merkez,2+1,22.500 TL,19304671,https://www.emlakjet.com/ilan/uydukent-niko-okulu-arkasinda-kiralik-21-esyali-daire-19304671,Afyonkarahisar,,Konut,65,TRY,2026-04-29,2026-08-17T09:33:24+00:00
Merkez,3+1,22.500 TL,19304658,https://www.emlakjet.com/ilan/maresalde-migros-kavsagina-yakin-temiz-bakimli-kiralik-31-daire-19304658,Afyonkarahisar,,Konut,115,TRY,2026-04-29,2026-08-17T09:33:24+00:00
Merkez,3+1,27.000 TL,19299867,https://www.emlakjet.com/ilan/afyon-emlak-ofisinden-kiralik-31-daire-19299867,Afyonkarahisar,,Konut,110,TRY,2026-04-28,2026-08-17T09:33:24+00:00
Merkez,3+1,22.000 TL,19284041,https://www.emlakjet.com/ilan/saglam-emlaktan-suhut-kavsagi-site-ici-kiralik-31-daire-19284041,Afyonkarahisar,,Konut,130,TRY,2026-04-23,2026-08-17T09:33:24+00:00
Merkez,2+0,12.000 TL,19279532,https://www.emlakjet.com/ilan/erenlerde-20-kiralik-daire-19279532,Afyonkarahisar,,Konut,60,TRY,2026-04-22,2026-08-17T09:33:24+00:00
Merkez,3+1,18.500 TL,19279268,https://www.emlakjet.com/ilan/afyonkarahisar-dumlupinar-mahallesi-kiralik-31-daire-19279268,Afyonkarahisar,,Konut,110,TRY,2026-04-22,2026-08-17T09:33:24+00:00
Merkez,4+1,17.500 TL,19184254,https://www.emlakjet.com/ilan/41-kiralik-daire-19184254,Afyonkarahisar,,Konut,160,TRY,2026-04-03,2026-08-17T09:33:24+00:00
Merkez,4+1,35.000 TL,19146670,https://www.emlakjet.com/ilan/selcuklu-mahallesin-de-kiralik-luks-41-daire-19146670,Afyonkarahisar,,Konut,155,TRY,2026-03-24,2026-08-17T09:33:24+00:00
Merkez,2+1,30.000 TL,19107960,https://www.emlakjet.com/ilan/erkmende-21-kiralik-esyasiz-daire-19107960,Afyonkarahisar,,Konut,72,TRY,2026-03-10,2026-08-17T09:33:24+00:00
Merkez,2+1,26.000 TL,19074282,https://www.emlakjet.com/ilan/uydukent-te-niko-karsisi-21-kiralik-esyali-daire-19074282,Afyonkarahisar,,Konut,65,TRY,2026-03-01,2026-08-17T09:33:24+00:00
Merkez,3+1,16.000 TL,19029878,https://www.emlakjet.com/ilan/marasal-fevzi-cakmak-mahallesin-de-kiralik-31-arakat-daire-19029878,Afyonkarahisar,,Konut,115,TRY,2026-02-17,2026-08-17T09:33:24+00:00
Merkez,1+1,21.000 TL,18854493,https://www.emlakjet.com/ilan/saglam-emlaktan-hastane-arkasinda-kiralik-11esyali-daire-18854493,Afyonkarahisar,,Konut,50,TRY,2026-01-18,2026-08-17T09:33:24+00:00
Şuhut,3+1,22.000 TL,18830760,https://www.emlakjet.com/ilan/ilbey-suhut-kiralik-daireler-18830760,Afyonkarahisar,,Konut,130,TRY,2026-01-14,2026-08-17T09:33:24+00:00
Merkez,,18.500 TL,18567155,https://www.emlakjet.com/ilan/toprak-yatirimcisi-ndan-11-sifir-esyali-daireler-18567155,Afyonkarahisar,,Konut,35,TRY,2025-12-07,2026-08-17T09:33:24+00:00
Merkez,3+1,13.000 TL,18442853,https://www.emlakjet.com/ilan/ideal-den-fatih-mahallesi-merkezi-konumlu-kiralik-31-18442853,Afyonkarahisar,,Konut,110,TRY,2025-11-18,2026-08-17T09:33:24+00:00
Merkez,2+1,16.000 TL,18442780,https://www.emlakjet.com/ilan/erenler-de-depozitosuz-yakitinternet-dahil-21-esyali-yeniii-18442780,Afyonkarahisar,,Konut,70,TRY,2025-11-18,2026-08-17T09:33:24+00:00
Merkez,3+1,22.000 TL,18285558,https://www.emlakjet.com/ilan/sahibinden-kiralik-dumlupinar-da-31-afjetli-esyali-daire-18285558,Afyonkarahisar,,Konut,115,TRY,2025-10-23,2026-08-17T09:33:24+00:00
Merkez,3+1,26.000 TL,17884181,https://www.emlakjet.com/ilan/ideal-den-gazi-mahallesi-ozturk-koyuncu-sitesinde-kiralik-31-17884181,Afyonkarahisar,,Konut,120,TRY,2025-08-15,2026-08-17T09:33:24+00:00
Merkez,2+1,13.500 TL,17884144,https://www.emlakjet.com/ilan/ideal-den-erenler-de-kiralik-genis-ve-ferah-21-17884144,Afyonkarahisar,,Konut,65,TRY,2025-08-15,2026-08-17T09:33:24+00:00
Merkez,3+1,18.000 TL,17566889,https://www.emlakjet.com/ilan/31-kiralik-daire-17566889,Afyonkarahisar,,Konut,120,TRY,2025-06-30,2026-08-17T09:33:24+00:00
Merkez,1+1,6.000 TL,17096848,https://www.emlakjet.com/ilan/karsiyaka-mahallesi-kiralik-daire-17096848,Afyonkarahisar,,Konut,35,TRY,2025-04-01,2026-08-17T09:33:24+00:00
Merkez,4+1,20.000 TL,16997490,https://www.emlakjet.com/ilan/41-145-m2-dogalgazli-kiralik-16997490,Afyonkarahisar,,Konut,145,TRY,2025-03-11,2026-08-17T09:33:24+00:00
Merkez,2+1,18.000 TL,19730029,https://www.emlakjet.com/ilan/meteoroloji-mud-arkasi-kiraaidat-dahil-mantolama-arakat-21-19730029,Afyonkarahisar,,Konut,100,TRY,2026-08-15,2026-08-17T09:33:28+00:00
Merkez,2+1,26.000 TL,19716918,https://www.emlakjet.com/ilan/hedef-emlaktan-ali-cetinkayada-sifir-21-kiralik-daire-19716918,Afyonkarahisar,,Konut,90,TRY,2026-08-12,2026-08-17T09:33:28+00:00
Merkez,3+1,18.000 TL,19716009,https://www.emlakjet.com/ilan/cumhuriyet-mahallesi-merkezi-konumda-31-kiralik-daire-19716009,Afyonkarahisar,,Konut,125,TRY,2026-08-11,2026-08-17T09:33:28+00:00
Merkez,3+1,14.000 TL,19710366,https://www.emlakjet.com/ilan/me-ka-group-tan-nazmisaatci-mah-31-kiralik-daire-19710366,Afyonkarahisar,,Konut,130,TRY,2026-08-10,2026-08-17T09:33:28+00:00
Merkez,2+1,25.000 TL,19707448,https://www.emlakjet.com/ilan/erenlerde-veteriner-girisinde-kiralik-21-daire-19707448,Afyonkarahisar,,Konut,75,TRY,2026-08-09,2026-08-17T09:33:28+00:00
