product-name,product-price,Ana Kategori,Kategori ID,Stok Kodu,Fiyat,tuik_category,basic_inflation_1d,basic_inflation_7d,basic_inflation_15d
MOR ÇİÇEK DESENLİ TWILL İPEK EŞARP,₺12.500,Kadin,301,M301330336-0048-0010,12500.0,03,0.0,0.0,0.0
KIRMIZI ÇİÇEK DESENLİ TWILL İPEK EŞARP,₺12.500,Kadin,301,M301330336-0055-0021,12500.0,03,0.0,0.0,0.0
AÇIK MAVİ ETNİK DESENLİ VUAL İPEK EŞARP,₺10.500,Kadin,301,M301330340-0047-0093,10500.0,03,0.0,0.0,0.0
AÇIK BEJ ETNİK DESENLİ VUAL İPEK EŞARP,₺10.500,Kadin,301,M301330340-0107-0055,10500.0,03,0.0,0.0,0.0
GRİ ÇİÇEK DESENLİ TWILL İPEK EŞARP,₺12.500,Kadin,301,M301330343-0004-0078,12500.0,03,0.0,0.0,0.0
YEŞİL ÇİÇEK DESENLİ TWILL İPEK EŞARP,₺12.500,Kadin,301,M301330343-0029-0073,12500.0,03,0.0,0.0,0.0
KOYU BEJ GEOMETRİK DESENLİ TWILL İPEK EŞARP,₺12.500,Kadin,301,M301330347-0104-0055,12500.0,03,0.0,0.0,0.0
SOMON OBJE DESENLİ TWILL İPEK BANDANA,₺7.500,Kadin,301,M301330367-0068-0041,7500.0,03,0.0,0.0,0.0
SARI OBJE DESENLİ TWILL İPEK BANDANA,₺7.500,Kadin,301,M301330367-0072-0107,7500.0,03,0.0,0.0,0.0
TURUNCU OBJE DESENLİ TWILL İPEK BANDANA,₺7.500,Kadin,301,M301330367-0078-0010,7500.0,03,0.0,0.0,0.0
İSME ÖZEL İPEK TWILL GAVROŞ,₺14.500,Kadin,301,M301341925-0085,14500.0,03,0.0,0.0,0.0
İSME ÖZEL İPEK TWILL GAVROŞ,₺14.500,Kadin,301,M301341926-0085,14500.0,03,0.0,0.0,0.0
İSME ÖZEL İPEK TWILL GAVROŞ,₺14.500,Kadin,301,M301341927-0085,14500.0,03,0.0,0.0,0.0
AÇIK MAVİ MONOGRAM LOGOLU TWILL İPEK EŞARP,₺7.950,Kadin,301,M301407502-0047,7950.0,03,0.0,0.0,0.0
SİYAH PAMUK İPEK EŞARP,₺7.950,Kadin,301,M301410899-0002-0027,7950.0,03,0.0,0.0,
BEYAZ PAMUK İPEK EŞARP,₺7.950,Kadin,301,M301410899-0012,7950.0,03,0.0,,
KIZIL KAHVE PAMUK İPEK EŞARP,₺7.950,Kadin,301,M301410899-0016,7950.0,03,0.0,0.0,
EKRU PAMUK İPEK EŞARP,₺7.950,Kadin,301,M301410899-0027,7950.0,03,0.0,,
MAVİ PAMUK İPEK EŞARP,₺7.950,Kadin,301,M301410899-0038,7950.0,03,0.0,0.0,
LACİVERT PAMUK İPEK EŞARP,₺7.950,Kadin,301,M301410899-0041,7950.0,03,0.0,0.0,
AÇIK HAKİ PAMUK İPEK EŞARP,₺7.950,Kadin,301,M301410899-0112,7950.0,03,0.0,0.0,
GÜMÜŞ PAMUK İPEK ŞAL,₺7.950,Kadin,301,M301410907-0009,7950.0,03,0.0,0.0,0.0
AÇIK KAHVE PAMUK İPEK ŞAL,₺7.950,Kadin,301,M301410907-0020,7950.0,03,0.0,0.0,0.0
KOYU KIRMIZI PAMUK İPEK ŞAL,₺7.950,Kadin,301,M301410907-0057,7950.0,03,0.0,0.0,0.0
SİYAH BEYAZ GEOMETRİK DESENLİ TWILL İPEK EŞARP,₺12.500,Kadin,301,M301426940-0002-0012,12500.0,03,0.0,0.0,0.0
VİZON ETNİK DESENLİ TWILL İPEK EŞARP,₺12.500,Kadin,301,M301434738-0022,12500.0,03,0.0,0.0,0.0
LACİVERT ETNİK DESENLİ TWILL İPEK EŞARP,₺12.500,Kadin,301,M301434738-0041,12500.0,03,0.0,0.0,0.0
GÜL KURUSU ETNİK DESENLİ TWILL İPEK EŞARP,₺12.500,Kadin,301,M301434738-0070-0022,12500.0,03,0.0,0.0,0.0
TURUNCU ETNİK DESENLİ TWILL İPEK EŞARP,₺12.500,Kadin,301,M301434738-0078,12500.0,03,0.0,0.0,0.0
KIZIL KAHVE ÇİÇEK DESENLİ TWILL İPEK EŞARP,₺12.500,Kadin,301,M301434742-0016-0025,12500.0,03,0.0,0.0,0.0
LACİVERT ÇİÇEK DESENLİ TWILL İPEK EŞARP,₺12.500,Kadin,301,M301434742-0041-0107,12500.0,03,0.0,0.0,0.0
BORDO ÇİÇEK DESENLİ TWILL İPEK EŞARP,₺12.500,Kadin,301,M301434742-0056-0027,12500.0,03,0.0,0.0,0.0
VİZON ETNİK DESENLİ TWILL İPEK EŞARP,₺12.500,Kadin,301,M301434746-0022-0004,12500.0,03,0.0,0.0,0.0
EKRU ETNİK DESENLİ TWILL İPEK EŞARP,₺12.500,Kadin,301,M301434746-0027-0035,12500.0,03,0.0,0.0,0.0
AÇIK MAVİ ETNİK DESENLİ TWILL İPEK EŞARP,₺12.500,Kadin,301,M301434746-0047-0018,12500.0,03,0.0,0.0,0.0
MOR ETNİK DESENLİ TWILL İPEK EŞARP,₺12.500,Kadin,301,M301434746-0048-0093,12500.0,03,0.0,0.0,0.0
LACİVERT ÇİÇEK DESENLİ TWILL İPEK EŞARP,₺12.500,Kadin,301,M301434750-0041-0047,12500.0,03,0.0,0.0,0.0
AÇIK MAVİ ÇİÇEK DESENLİ TWILL İPEK EŞARP,₺12.500,Kadin,301,M301434750-0047-0090,12500.0,03,0.0,0.0,0.0
HAKİ GEOMETRİK DESENLİ TWILL İPEK EŞARP,₺12.500,Kadin,301,M301434754-0031-0041,12500.0,03,0.0,0.0,0.0
MAVİ GEOMETRİK DESENLİ TWILL İPEK EŞARP,₺12.500,Kadin,301,M301434754-0038-0035,12500.0,03,0.0,0.0,0.0
LACİVERT GEOMETRİK DESENLİ TWILL İPEK EŞARP,₺12.500,Kadin,301,M301434754-0041-0093,12500.0,03,0.0,0.0,0.0
NAR ÇİÇEĞİ GEOMETRİK DESENLİ TWILL İPEK EŞARP,₺12.500,Kadin,301,M301434754-0058-0020,12500.0,03,0.0,0.0,0.0
KAHVE GEOMETRİK DESENLİ TWILL İPEK EŞARP,₺12.500,Kadin,301,M301434758-0014-0038,12500.0,03,0.0,0.0,0.0
KIZIL KAHVE GEOMETRİK DESENLİ TWILL İPEK EŞARP,₺12.500,Kadin,301,M301434758-0016-0036,12500.0,03,0.0,0.0,0.0
HAKİ GEOMETRİK DESENLİ TWILL İPEK EŞARP,₺12.500,Kadin,301,M301434758-0031-0063,12500.0,03,0.0,0.0,0.0
KOYU GRİ ETNİK DESENLİ TWILL İPEK EŞARP,₺12.500,Kadin,301,M301434762-0006-0004,12500.0,03,0.0,0.0,0.0
AÇIK KAHVE ETNİK DESENLİ TWILL İPEK EŞARP,₺12.500,Kadin,301,M301434762-0020-0107,12500.0,03,0.0,0.0,0.0
MAVİ ETNİK DESENLİ TWILL İPEK EŞARP,₺12.500,Kadin,301,M301434762-0038-0020,12500.0,03,0.0,0.0,0.0
AÇIK MAVİ GEOMETRİK DESENLİ TWILL İPEK EŞARP,₺12.500,Kadin,301,M301434766-0047-0029,12500.0,03,0.0,0.0,0.0
TURUNCU GEOMETRİK DESENLİ TWILL İPEK EŞARP,₺12.500,Kadin,301,M301434766-0078-0073,12500.0,03,0.0,0.0,0.0
KREM ÇİÇEK DESENLİ TWILL İPEK EŞARP,₺12.500,Kadin,301,M301434770-0025-0062,12500.0,03,0.0,0.0,0.0
EKRU ÇİÇEK DESENLİ TWILL İPEK EŞARP,₺12.500,Kadin,301,M301434770-0027-0072,12500.0,03,0.0,0.0,0.0
LACİVERT ÇİÇEK DESENLİ TWILL İPEK EŞARP,₺12.500,Kadin,301,M301434770-0041-0027,12500.0,03,0.0,0.0,0.0
KIZIL KAHVE GEOMETRİK DESENLİ TWILL İPEK EŞARP,₺12.500,Kadin,301,M301434774-0016-0110,12500.0,03,0.0,0.0,0.0
AÇIK KAHVE GEOMETRİK DESENLİ TWILL İPEK EŞARP,₺12.500,Kadin,301,M301434774-0020-0027,12500.0,03,0.0,0.0,0.0
MAVİ GEOMETRİK DESENLİ TWILL İPEK EŞARP,₺12.500,Kadin,301,M301434774-0038-0022,12500.0,03,0.0,0.0,0.0
TURUNCU GEOMETRİK DESENLİ TWILL İPEK EŞARP,₺12.500,Kadin,301,M301434774-0078-0025,12500.0,03,0.0,0.0,0.0
MAVİ ETNİK DESENLİ TWILL İPEK EŞARP,₺12.500,Kadin,301,M301434778-0038-0078,12500.0,03,0.0,0.0,0.0
LACİVERT ETNİK DESENLİ TWILL İPEK EŞARP,₺12.500,Kadin,301,M301434778-0041-0093,12500.0,03,0.0,0.0,0.0
KOYU KIRMIZI ETNİK DESENLİ TWILL İPEK EŞARP,₺12.500,Kadin,301,M301434778-0057-0093,12500.0,03,0.0,0.0,0.0
GÜL KURUSU ETNİK DESENLİ TWILL İPEK EŞARP,₺12.500,Kadin,301,M301434778-0070-0022,12500.0,03,0.0,0.0,0.0
EKRU DANTELLİ ASKILI BLUZ,₺15.950,Kadin,301,M301445570-0027,15950.0,03,0.0,0.0,0.0
SİYAH MANZARA DESENLİ TWILL İPEK EŞARP,₺12.500,Kadin,301,M301471298-0002,12500.0,03,0.0,0.0,
KAHVE MANZARA DESENLİ TWILL İPEK EŞARP,₺12.500,Kadin,301,M301471298-0014,12500.0,03,0.0,0.0,0.0
LACİVERT MANZARA DESENLİ TWILL İPEK EŞARP,₺12.500,Kadin,301,M301471298-0041,12500.0,03,0.0,0.0,0.0
AÇIK GRİ PUANTİYE DESENLİ TWILL İPEK EŞARP,₺12.500,Kadin,301,M301471301-0010-0038,12500.0,03,0.0,0.0,0.0
AÇIK YEŞİL PUANTİYE DESENLİ TWILL İPEK EŞARP,₺12.500,Kadin,301,M301471301-0035-0020,12500.0,03,0.0,0.0,0.0
AÇIK MAVİ PUANTİYE DESENLİ TWILL İPEK EŞARP,₺12.500,Kadin,301,M301471301-0047-0088,12500.0,03,0.0,0.0,0.0
AÇIK PEMBE PUANTİYE DESENLİ TWILL İPEK EŞARP,₺12.500,Kadin,301,M301471301-0069-0047,12500.0,03,0.0,0.0,0.0
BEJ ÇİÇEK DESENLİ ETAMİN VUAL EŞARP,₺9.500,Kadin,301,M301471305-0021,9500.0,03,0.0,0.0,
MOR ÇİÇEK DESENLİ ETAMİN VUAL EŞARP,₺9.500,Kadin,301,M301471305-0048,9500.0,03,0.0,0.0,
FUŞYA ÇİÇEK DESENLİ ETAMİN VUAL EŞARP,₺9.500,Kadin,301,M301471305-0066,9500.0,03,0.0,0.0,
VİZON ÇİÇEK DESENLİ ETAMİN VUAL EŞARP,₺9.500,Kadin,301,M301471310-0022-0029,9500.0,03,0.0,0.0,
LACİVERT ÇİÇEK DESENLİ ETAMİN VUAL EŞARP,₺9.500,Kadin,301,M301471310-0041-0038,9500.0,03,0.0,0.0,
NAR ÇİÇEĞİ ÇİÇEK DESENLİ ETAMİN VUAL EŞARP,₺9.500,Kadin,301,M301471310-0058-0068,9500.0,03,0.0,0.0,
AÇIK GRİ ANIMAL FİGÜRLÜ TWILL İPEK GAVROŞ,₺8.950,Kadin,301,M301471313-0010-0078,8950.0,03,0.0,0.0,0.0
BEJ ANIMAL FİGÜRLÜ TWILL İPEK GAVROŞ,₺8.950,Kadin,301,M301471313-0021-0078,8950.0,03,0.0,0.0,0.0
BEJ GEOMETRİK DESENLİ TWILL İPEK GAVROŞ,₺8.950,Kadin,301,M301471315-0021-0029,8950.0,03,0.0,0.0,0.0
KOYU BEJ GEOMETRİK DESENLİ TWILL İPEK GAVROŞ,₺8.950,Kadin,301,M301471315-0104-0055,8950.0,03,0.0,0.0,0.0
LACİVERT ETNİK DESENLİ TWILL İPEK EŞARP,₺12.500,Kadin,301,M301471319-0041,12500.0,03,0.0,0.0,0.0
NAR ÇİÇEĞİ ETNİK DESENLİ TWILL İPEK EŞARP,₺12.500,Kadin,301,M301471319-0058,12500.0,03,0.0,0.0,0.0
AÇIK MAVİ GEOMETRİK DESENLİ TWILL İPEK GAVROŞ,₺8.950,Kadin,301,M301471324-0047-0004,8950.0,03,0.0,0.0,0.0
PEMBE GEOMETRİK DESENLİ TWILL İPEK GAVROŞ,₺8.950,Kadin,301,M301471324-0063-0022,8950.0,03,0.0,0.0,0.0
GRİ GEOMETRİK DESENLİ TWILL İPEK BANDANA,₺7.500,Kadin,301,M301471326-0004-0066,7500.0,03,0.0,0.0,0.0
NAR ÇİÇEĞİ GEOMETRİK DESENLİ TWILL İPEK BANDANA,₺7.500,Kadin,301,M301471326-0058,7500.0,03,0.0,0.0,0.0
KOYU BEJ MANZARA DESENLİ TWILL İPEK GAVROŞ,₺8.950,Kadin,301,M301471328-0104-0002,8950.0,03,0.0,0.0,0.0
VİZON ÇİÇEK DESENLİ TWILL İPEK GAVROŞ,₺8.950,Kadin,301,M301471330-0022,8950.0,03,0.0,0.0,0.0
AÇIK PEMBE ÇİÇEK DESENLİ TWILL İPEK GAVROŞ,₺8.950,Kadin,301,M301471330-0069,8950.0,03,0.0,0.0,0.0
EKRU ANIMAL FİGÜRLÜ TWILL İPEK GAVROŞ,₺8.950,Kadin,301,M301471332-0027,8950.0,03,0.0,0.0,0.0
SOMON ANIMAL FİGÜRLÜ TWILL İPEK GAVROŞ,₺8.950,Kadin,301,M301471332-0068,8950.0,03,0.0,0.0,0.0
VİZON ÇİÇEK DESENLİ TWILL İPEK BANDANA,₺7.500,Kadin,301,M301528669-0022-0042,7500.0,03,0.0,0.0,0.0
AÇIK GRİ MONOGRAM DESENLİ TWILL İPEK ŞAL,₺7.950,Kadin,301,M301528673-0010,7950.0,03,0.0,0.0,0.0
FUŞYA GEOMETRİK DESENLİ ETAMİN VUAL EŞARP,₺9.500,Kadin,301,M301541763-0066-0050,9500.0,03,0.0,0.0,
GÜL KURUSU GEOMETRİK DESENLİ ETAMİN VUAL EŞARP,₺9.500,Kadin,301,M301541763-0070-0103,9500.0,03,0.0,0.0,
TURUNCU ŞAL DESENLİ TWILL İPEK FULAR,₺7.950,Kadin,301,M301541768-0078-0117,7950.0,03,0.0,0.0,0.0
VİZON ÇİÇEK DESENLİ ETAMİN VUAL EŞARP,₺9.500,Kadin,301,M301541771-0022-0103,9500.0,03,0.0,0.0,
EKRU ÇİÇEK DESENLİ ETAMİN VUAL EŞARP,₺9.500,Kadin,301,M301541771-0027-0055,9500.0,03,0.0,0.0,
AÇIK PEMBE ÇİÇEK DESENLİ ETAMİN VUAL EŞARP,₺9.500,Kadin,301,M301541771-0069-0066,9500.0,03,0.0,0.0,
VİZON ÇİÇEK DESENLİ TWILL İPEK GAVROŞ,₺8.950,Kadin,301,M301541774-0022-0070,8950.0,03,0.0,0.0,0.0
AÇIK GRİ OBJE DESENLİ TWILL İPEK GAVROŞ,₺8.950,Kadin,301,M301541776-0010-0038,8950.0,03,0.0,0.0,0.0
BEYAZ OBJE DESENLİ TWILL İPEK GAVROŞ,₺8.950,Kadin,301,M301541776-0012-0058,8950.0,03,0.0,0.0,0.0
FUŞYA OBJE DESENLİ TWILL İPEK GAVROŞ,₺8.950,Kadin,301,M301541776-0066-0110,8950.0,03,0.0,0.0,0.0
MAVİ GEOMETRİK DESENLİ TWILL İPEK BANDANA,₺7.500,Kadin,301,M301578201-0038-0041,7500.0,03,0.0,0.0,0.0
KOYU BEJ GEOMETRİK DESENLİ TWILL İPEK BANDANA,₺7.500,Kadin,301,M301578201-0104-0002,7500.0,03,0.0,0.0,0.0
MOR OBJE DESENLİ TWILL İPEK GAVROŞ,₺8.950,Kadin,301,M301580748-0048-0055,8950.0,03,0.0,0.0,0.0
KIRMIZI OBJE DESENLİ TWILL İPEK GAVROŞ,₺8.950,Kadin,301,M301580748-0055-0077,8950.0,03,0.0,0.0,0.0
AÇIK MAVİ OBJE DESENLİ TWILL İPEK FULAR,₺4.950,Kadin,301,M301580750-0047-0019,4950.0,03,0.0,0.0,0.0
GÜL KURUSU GEOMETRİK DESENLİ TWILL İPEK FULAR,₺7.950,Kadin,301,M301580752-0070-0038,7950.0,03,0.0,0.0,0.0
KOYU BEJ GEOMETRİK DESENLİ TWILL İPEK FULAR,₺7.950,Kadin,301,M301580752-0104-0055,7950.0,03,0.0,0.0,0.0
AÇIK PEMBE ÇİÇEK DESENLİ TWILL İPEK FULAR,₺7.950,Kadin,301,M301602014-0069-0066,7950.0,03,0.0,0.0,0.0
KOYU BEJ ÇİÇEK DESENLİ TWILL İPEK FULAR,₺7.950,Kadin,301,M301602014-0104-0020,7950.0,03,0.0,0.0,0.0
AÇIK YEŞİL GEOMETRİK DESENLİ TWILL İPEK FULAR,₺7.950,Kadin,301,M301602016-0035-0107,7950.0,03,0.0,0.0,0.0
KOYU BEJ GEOMETRİK DESENLİ TWILL İPEK FULAR,₺7.950,Kadin,301,M301602016-0104-0055,7950.0,03,0.0,0.0,0.0
AÇIK GRİ GEOMETRİK DESENLİ TWILL İPEK FULAR,₺4.950,Kadin,301,M301602018-0010-0041,4950.0,03,0.0,0.0,0.0
KOYU BEJ GEOMETRİK DESENLİ TWILL İPEK FULAR,₺4.950,Kadin,301,M301602018-0104-0055,4950.0,03,0.0,0.0,0.0
EKRU OBJE DESENLİ TWILL İPEK FULAR,₺4.950,Kadin,301,M301602020-0027-0035,4950.0,03,0.0,0.0,0.0
AÇIK GRİ ANIMAL FİGÜRLÜ TWILL İPEK GAVROŞ,₺8.950,Kadin,301,M301602022-0010-0042,8950.0,03,0.0,0.0,0.0
EKRU ANIMAL FİGÜRLÜ TWILL İPEK GAVROŞ,₺8.950,Kadin,301,M301602022-0027-0021,8950.0,03,0.0,0.0,0.0
BEJ ŞAL DESENLİ TWILL İPEK FULAR,₺7.950,Kadin,301,M301621403-0021-0078,7950.0,03,0.0,0.0,0.0
AÇIK MAVİ ŞAL DESENLİ TWILL İPEK FULAR,₺7.950,Kadin,301,M301621403-0047-0020,7950.0,03,0.0,,
AÇIK PEMBE ŞAL DESENLİ TWILL İPEK FULAR,₺7.950,Kadin,301,M301621403-0069-0066,7950.0,03,0.0,0.0,
AÇIK MAVİ OBJE DESENLİ TWILL İPEK FULAR,₺4.950,Kadin,301,M301621409-0047-0022,4950.0,03,0.0,0.0,0.0
AÇIK YEŞİL ANIMAL FİGÜRLÜ TWILL İPEK BANDANA,₺7.500,Kadin,301,M301621414-0035-0072,7500.0,03,0.0,0.0,0.0
MAVİ ÇİÇEK DESENLİ TWILL İPEK GAVROŞ,₺8.950,Kadin,301,M301621416-0038-0029,8950.0,03,0.0,0.0,0.0
KOYU BEJ ÇİÇEK DESENLİ TWILL İPEK GAVROŞ,₺8.950,Kadin,301,M301621416-0104-0035,8950.0,03,0.0,0.0,0.0
LACİVERT OBJE DESENLİ TWILL İPEK FULAR,₺7.950,Kadin,301,M301621418-0041-0027,7950.0,03,0.0,0.0,0.0
AÇIK MAVİ OBJE DESENLİ TWILL İPEK FULAR,₺7.950,Kadin,301,M301621418-0047-0021,7950.0,03,0.0,0.0,0.0
KOYU BEJ OBJE DESENLİ TWILL İPEK FULAR,₺7.950,Kadin,301,M301621418-0104-0027,7950.0,03,0.0,0.0,0.0
AÇIK GRİ OBJE DESENLİ TWILL İPEK FULAR,₺4.950,Kadin,301,M301621421-0010-0038,4950.0,03,0.0,0.0,0.0
AÇIK MAVİ OBJE DESENLİ TWILL İPEK FULAR,₺4.950,Kadin,301,M301621421-0047-0093,4950.0,03,0.0,0.0,0.0
SOMON OBJE DESENLİ TWILL İPEK FULAR,₺7.950,Kadin,301,M301621427-0068,7950.0,03,0.0,0.0,0.0
BEYAZ ÇİÇEK DESENLİ TWILL İPEK FULAR,₺7.950,Kadin,301,M301621432-0012-0021,7950.0,03,0.0,0.0,0.0
BEJ ÇİÇEK DESENLİ TWILL İPEK EŞARP,₺12.500,Kadin,301,M301621434-0021-0041,12500.0,03,0.0,0.0,0.0
AÇIK PEMBE KOYU TURKUAZ ÇİÇEK DESENLİ TWILL İPEK EŞARP,₺12.500,Kadin,301,M301621434-0069-0111,12500.0,03,0.0,0.0,0.0
TURUNCU ÇİÇEK DESENLİ TWILL İPEK EŞARP,₺12.500,Kadin,301,M301621434-0078-0029,12500.0,03,0.0,0.0,0.0
AÇIK MAVİ ÇİÇEK DESENLİ TWILL İPEK FULAR,₺4.950,Kadin,301,M301676332-0047,4950.0,03,0.0,0.0,0.0
AÇIK MAVİ ÇİÇEK DESENLİ TWILL İPEK FULAR,₺4.950,Kadin,301,M301694103-0047,4950.0,03,0.0,0.0,0.0
LACİVERT ŞAL DESENLİ KAŞMİR/İPEK GAVROŞ,₺9.950,Kadin,301,M301734723-0041,9950.0,03,0.0,0.0,
SARI ŞAL DESENLİ KAŞMİR/İPEK GAVROŞ,₺9.950,Kadin,301,M301734723-0072,9950.0,03,0.0,0.0,
TURUNCU ŞAL DESENLİ KAŞMİR İPEK GAVROŞ,₺9.950,Kadin,301,M301734723-0078,9950.0,03,0.0,0.0,
KOYU BEJ ŞAL DESENLİ KAŞMİR/İPEK GAVROŞ,₺9.950,Kadin,301,M301734723-0104,9950.0,03,0.0,0.0,
YÜN İPEK ŞAL,₺7.250,Kadin,301,M400253006-0078,7250.0,03,0.0,0.0,0.0
MONOGRAM DESENLİ İPEK ŞAL,₺6.250,Kadin,301,M400272834-0078,6250.0,03,0.0,0.0,0.0
GÜMÜŞ TAŞLI KOLYE,₺8.607,Kadin,301,M400309810-0009,8607.0,03,0.0,-29.99593330622204,-29.99593330622204
LACİVERT TAÇ,₺6.857,Kadin,301,M400477293-0041,6857.0,03,0.0,-29.994895354772844,-29.994895354772844
HASIR PÜSKÜLLÜ ŞAPKA,₺5.667,Kadin,301,M400481135-0089-0002,5667.0,03,0.0,-29.993823347745526,-29.993823347745526
PUDRA RAFYA ŞAPKA,₺7.595,Kadin,301,M400490145-0085-0017,7595.0,03,0.0,0.0,0.0
NATÜREL RAFYA ŞAPKA,₺6.795,Kadin,301,M400492157-0089,6795.0,03,0.0,0.0,0.0
GRİ JAKARLI MODAL / YÜN / IPEK ŞAL,₺19.500,Kadin,301,M400788770-0004,19500.0,03,0.0,0.0,0.0
ALTIN KOLYE,₺8.957,Kadin,301,M401295677-0074-0014,8957.0,03,0.0,-29.996092223524812,-29.996092223524812
KEMER,₺18.295,Kadin,301,M401511640-0085,18295.0,03,0.0,0.0,0.0
EKRU JAKARLI KAŞMİR ŞAL,₺34.500,Kadin,301,M401578430-0027,34500.0,03,0.0,0.0,0.0
LACİVERT JAKARLI KAŞMİR ŞAL,₺34.500,Kadin,301,M401578431-0041,34500.0,03,0.0,0.0,0.0
EKRU JAKARLI KAŞMİR ŞAL,₺24.500,Kadin,301,M401578433-0027,24500.0,03,0.0,0.0,0.0
KÜPE,₺3.707,Kadin,301,M401587287-0009,3707.0,03,0.0,-29.99055712936733,-29.99055712936733
VİZON JAKARLI MODAL/YÜN/İPEK ŞAL,₺24.500,Kadin,301,M401649790-0022,24500.0,03,0.0,0.0,0.0
KAHVE TAŞ KOLYE,₺5.317,Kadin,301,M402105888-0014,5317.0,03,0.0,-29.99341672152732,-29.99341672152732
TURUNCU TAŞ KOLYE,₺8.450,Kadin,301,M402105894-0078,8450.0,03,0.0,0.0,0.0
YEŞİL TAŞ KOLYE,₺7.450,Kadin,301,M402105899-0029-0014,7450.0,03,0.0,0.0,0.0
GÜMÜŞ KOLYE,₺23.950,Kadin,301,M402163744-0009,23950.0,03,0.0,0.0,0.0
GÜMÜŞ KOLYE,₺21.950,Kadin,301,M402163758-0009,21950.0,03,0.0,0.0,0.0
GÜMÜŞ BİLEZİK,₺15.950,Kadin,301,M402163761-0009,15950.0,03,0.0,0.0,0.0
BEYAZ ŞAPKA,₺14.950,Kadin,301,M402177123-0012-0041,14950.0,03,0.0,0.0,0.0
MAVİ KETEN ŞAL,₺6.950,Kadin,301,M402305339-0038,6950.0,03,0.0,0.0,0.0
DORE KOLYE,₺15.950,Kadin,301,M402327802-0092-0002,15950.0,03,0.0,0.0,0.0
KÜPE,₺7.950,Kadin,301,M402332586-0009,7950.0,03,0.0,0.0,0.0
KÜPE,₺7.950,Kadin,301,M402332589-0092,7950.0,03,0.0,0.0,0.0
GÜMÜŞ KOLYE,₺9.450,Kadin,301,M402332592-0009,9450.0,03,0.0,0.0,0.0
NATÜREL ŞAPKA,₺14.950,Kadin,301,M402423937-0085,14950.0,03,0.0,,
GRİ JAKARLI MODAL / YÜN / IPEK ŞAL,₺19.500,Kadin,301,M402742532-0004,19500.0,03,0.0,0.0,0.0
VİZON JAKARLI MODAL / YÜN / IPEK ŞAL,₺19.500,Kadin,301,M402742532-0022,19500.0,03,0.0,0.0,0.0
EKRU JAKARLI MODAL / YÜN / IPEK ŞAL,₺19.500,Kadin,301,M402742532-0027,19500.0,03,0.0,0.0,0.0
KÜPE,₺12.950,Kadin,301,M402792267-0009-0041,12950.0,03,0.0,0.0,0.0
BİLEZİK,₺20.950,Kadin,301,M403056462-0092,20950.0,03,0.0,0.0,0.0
KOLYE,₺19.950,Kadin,301,M403056465-0031,19950.0,03,0.0,0.0,0.0
DORE BİLEZİK,₺15.950,Kadin,301,M403597655-0092-0038,15950.0,03,0.0,0.0,0.0
DORE BİLEZİK,₺15.950,Kadin,301,M403597666-0092-0038,15950.0,03,0.0,0.0,0.0
DORE KOLYE,₺17.950,Kadin,301,M403597668-0092-0017,17950.0,03,0.0,0.0,0.0
DORE KOLYE,₺12.950,Kadin,301,M403597670-0092-0012,12950.0,03,0.0,0.0,0.0
KÜPE,₺9.950,Kadin,301,M403597674-0092,9950.0,03,0.0,0.0,0.0
DORE KOLYE,₺12.950,Kadin,301,M403597677-0092-0001,12950.0,03,0.0,0.0,0.0
BİLEZİK,₺13.950,Kadin,301,M403599290-0009,13950.0,03,0.0,0.0,0.0
KOLYE,₺15.950,Kadin,301,M403599293-0009,15950.0,03,0.0,0.0,0.0
CEKET,₺82.950,Kadin,301,M403630627-0021,82950.0,03,0.0,0.0,0.0
EKRU ASİMETRİK ETEK,₺33.565,Kadin,301,M403630630-0027,33565.0,03,0.0,0.0,0.0
BEJ BOL PAÇA PANTOLON,₺60.950,Kadin,301,M403630633-0021,60950.0,03,0.0,0.0,0.0
KÜPE,₺9.950,Kadin,301,M403719557-0092,9950.0,03,0.0,0.0,0.0
KÜPE,₺9.950,Kadin,301,M403719561-0092,9950.0,03,0.0,0.0,0.0
VİZON CEKET,₺55.950,Kadin,301,M404310034-0022,55950.0,03,0.0,0.0,
CEKET,₺60.950,Kadin,301,M404335681-0021-0004,60950.0,03,0.0,,
PANTOLON,₺30.950,Kadin,301,M404335683-0021-0004,30950.0,03,0.0,,
CEKET,₺60.950,Kadin,301,M404335684-0027,60950.0,03,0.0,,
PANTOLON,₺27.950,Kadin,301,M404335685-0027,27950.0,03,0.0,,
PANTOLON,₺30.950,Kadin,301,M404336096-0010,30950.0,03,0.0,0.0,0.0
CEKET,₺25.950,Kadin,301,M404356840-0012,25950.0,03,0.0,0.0,
PANTOLON,₺30.950,Kadin,301,M404402061-0022,30950.0,03,0.0,,0.0
SİYAH OBJE DESENLİ TWILL EŞARP,₺17.500,Kadin,301,M404412141-0002-0012,17500.0,03,0.0,0.0,0.0
SİYAH ÇİÇEK DESENLİ TWILL EŞARP,₺17.500,Kadin,301,M404412146-0002-0055,17500.0,03,0.0,0.0,
KAHVE ÇİÇEK DESENLİ TWILL EŞARP,₺17.500,Kadin,301,M404412157-0014,17500.0,03,0.0,0.0,
TAŞ ÇİÇEK DESENLİ TWILL EŞARP,₺17.500,Kadin,301,M404412157-0102-0070,17500.0,03,0.0,0.0,
BEJ DAR PAÇA PANTOLON,₺25.950,Kadin,301,M404480367-0021,25950.0,03,0.0,0.0,0.0
