date,product_id,product_name,category,tuik_category,price,relative_1d,relative_7d,relative_15d,relative_30d
2026-09-06,994068,altus al km 846,,05,16939.3,3.9980746668271117,13.224560183947375,15.241016067737846,16.672291596355038
2026-09-06,994610,lg gtl539bvam,,05,49839.11,0.0,-1.1111111111111072,-7.703642660049259,-7.703642660049259
2026-09-06,995432,ugur ued 280 dgt g d s r64,,05,29939.0,0.0,1.1111111111111072,-0.303030303030305,-1.3866930171278047
2026-09-06,996891,mifa m100 plus,,09,5999.0,0.0,0.0,0.0,0.0
2026-09-06,997002,lenovo thinkpad e16 g2 21ma002utxh33,,08,161491.79,2.040819034518404,-4.081632046987771,-4.081632046987771,-4.081632046987771
2026-09-06,997018,catpower 4225 1x2 0ah,,05,5413.6,0.0,-0.008311707501773569,1.0554296573120237,1.0554296573120237
2026-09-06,997170,heyner cloudy 80x170 cm,,05,5590.0,0.0,0.0,0.0,1.9886881955847535
2026-09-06,997551,palit geforce rtx 5070 ti gamingpro,,08,67619.02,0.0,0.36814059461787174,10.310151878497198,21.37240760611445
2026-09-06,997601,dreamwater dws 300,,05,69000.0,0.0,0.0,0.0,0.0
2026-09-06,999049,wison ws 6060,,13,1564.0,0.0,0.0,0.0,2.2222222222222143
2026-09-06,999132,lexar professional silver plus 512 gb,,08,7999.0,0.0,0.0,0.8828351620633113,3.0927835051546504
2026-09-06,999775,regal km 101132,,05,24749.01,1.268256635075149,3.469740474968086,1.268256635075149,
