Ana Kategori,Kategori ID,Stok Kodu,Ürün Adı,Fiyat,tuik_category,basic_inflation_1d,basic_inflation_7d,basic_inflation_15d
Erkek,302,M405209278-0014-0027,MICRO DESENLİ İPEK KRAVAT,3950.0,03,0.0,0.0,0.0
Erkek,302,M405209280-0055-0012,MICRO DESENLİ İPEK KRAVAT,3950.0,03,0.0,0.0,0.0
Erkek,302,M405209280-0063-0012,MICRO DESENLİ İPEK KRAVAT,3950.0,03,0.0,0.0,0.0
Erkek,302,M405209286-0038-0012,MICRO DESENLİ İPEK KRAVAT,3950.0,03,0.0,0.0,0.0
Erkek,302,M405209296-0014-0002,ŞAL DESENLİ İPEK KRAVAT,4950.0,03,0.0,0.0,0.0
Erkek,302,M405209302-0041-0012,ŞAL DESENLİ İPEK KRAVAT,4950.0,03,0.0,0.0,0.0
Erkek,302,M405209306-0038-0012,ŞAL DESENLİ İPEK KRAVAT,4950.0,03,0.0,0.0,0.0
Erkek,302,M405209306-0055-0038,ŞAL DESENLİ İPEK KRAVAT,4950.0,03,0.0,0.0,0.0
Erkek,302,M405209312-0002,MICRO DESENLİ İPEK KRAVAT,4450.0,03,0.0,0.0,0.0
Erkek,302,M405209314-0002,MICRO DESENLİ İPEK KRAVAT,4450.0,03,0.0,0.0,0.0
Erkek,302,M405209315-0096,DAMLA DESENLİ İPEK KRAVAT,4450.0,03,0.0,0.0,0.0
Erkek,302,M405209317-0096-0004,MICRO DESENLİ İPEK KRAVAT,4450.0,03,0.0,0.0,0.0
Erkek,302,M405209321-0029-0038,MOTİF İPEK KRAVAT,3950.0,03,0.0,0.0,0.0
Erkek,302,M405209321-0078-0038,MOTİF İPEK KRAVAT,3950.0,03,0.0,0.0,0.0
Erkek,302,M405209325-0021-0098,DİAGONAL ÇİZGİLİ İPEK KRAVAT,3450.0,03,0.0,0.0,0.0
Erkek,302,M405209331-0070-0042,DİAGONAL ÇİZGİLİ İPEK KRAVAT,3450.0,03,0.0,0.0,0.0
Erkek,302,M405209337-0048-0045,DİAGONAL ÇİZGİLİ İPEK KRAVAT,3950.0,03,0.0,0.0,0.0
Erkek,302,M405209340-0041-0038,DAMLA DESENLİ İPEK KRAVAT,3950.0,03,0.0,0.0,0.0
Erkek,302,M405209340-0078-0038,DAMLA DESENLİ İPEK KRAVAT,3950.0,03,0.0,0.0,0.0
Erkek,302,M405209340-0098-0014,DAMLA DESENLİ İPEK KRAVAT,3950.0,03,0.0,0.0,0.0
Erkek,302,M405209353-0041-0047,DİAGONAL ÇİZGİLİ İPEK KRAVAT,3950.0,03,0.0,0.0,0.0
Erkek,302,M405209358-0041-0029,ŞAL DESENLİ İPEK KRAVAT,4950.0,03,0.0,0.0,0.0
Erkek,302,M405209360-0014-0041,DAMLA DESENLİ İPEK KRAVAT,4950.0,03,0.0,0.0,0.0
Erkek,302,M405209360-0030-0041,DAMLA DESENLİ İPEK KRAVAT,4950.0,03,0.0,0.0,0.0
Erkek,302,M405209365-0014-0004,MICRO DESENLİ İPEK KRAVAT,3950.0,03,0.0,0.0,0.0
Erkek,302,M405209368-0038-0014,DAMLA DESENLİ İPEK KRAVAT,3950.0,03,0.0,0.0,0.0
Erkek,302,M405209370-0063,MICRO DESENLİ İPEK KRAVAT,3950.0,03,0.0,0.0,0.0
Erkek,302,M405209373-0041-0004,DAMLA DESENLİ İPEK KRAVAT,4950.0,03,0.0,0.0,0.0
Erkek,302,M405209373-0056-0004,DAMLA DESENLİ İPEK KRAVAT,4950.0,03,0.0,0.0,0.0
Erkek,302,M405209377-0041-0004,MICRO DESENLİ İPEK KRAVAT,4450.0,03,0.0,0.0,0.0
Erkek,302,M405209380-0012,DİAGONAL ÇİZGİLİ İPEK KRAVAT,4450.0,03,0.0,0.0,0.0
Erkek,302,M405209388-0014-0041,DİAGONAL ÇİZGİLİ İPEK KRAVAT,4450.0,03,0.0,0.0,0.0
Erkek,302,M405209390-0014-0098,DİAGONAL ÇİZGİLİ İPEK KRAVAT,4450.0,03,0.0,0.0,0.0
Erkek,302,M405209390-0041-0014,DİAGONAL ÇİZGİLİ İPEK KRAVAT,4450.0,03,0.0,0.0,0.0
Erkek,302,M405209395-0104-0038,DAMLA DESENLİ İPEK KRAVAT,3950.0,03,0.0,0.0,0.0
Erkek,302,M405209397-0014-0041,MOTİF İPEK KRAVAT,4450.0,03,0.0,0.0,0.0
Erkek,302,M405230950-0041-0021,DESENLİ İPEK MENDİL,2450.0,03,0.0,0.0,0.0
Erkek,302,M405230952-0050-0021,DESENLİ İPEK MENDİL,2450.0,03,0.0,0.0,0.0
Erkek,302,M405239062-0041-0063,DESENLİ İPEK MENDİL,2450.0,03,0.0,0.0,0.0
Erkek,302,M405239065-0041-0038,DESENLİ İPEK MENDİL,2450.0,03,0.0,0.0,0.0
Erkek,302,M405239068-0041-0080,İPEK PAMUK DESENLİ MENDİL,2950.0,03,0.0,0.0,0.0
Erkek,302,M405239090-0041-0078,İPEK PAMUK DESENLİ MENDİL,2950.0,03,0.0,0.0,0.0
Erkek,302,M405239092-0042-0066,DESENLİ İPEK MENDİL,2450.0,03,0.0,0.0,0.0
Erkek,302,M405239092-0088-0042,DESENLİ İPEK MENDİL,2450.0,03,0.0,0.0,0.0
Erkek,302,M405239095-0038-0012,DESENLİ İPEK MENDİL,2450.0,03,0.0,0.0,0.0
Erkek,302,M405239098-0038-0014,DESENLİ İPEK MENDİL,2450.0,03,0.0,0.0,0.0
Erkek,302,M405498918-0021,BEJ PANTOLON ASKISI,3450.0,03,0.0,0.0,0.0
Erkek,302,M405498920-0015,KOYU KAHVE PANTOLON ASKISI,3450.0,03,0.0,0.0,
Erkek,302,M405498923-0041,LACİVERT PANTOLON ASKISI,3450.0,03,0.0,0.0,0.0
Erkek,302,M405539341-0096,DERİ PANTOLON KEMERİ,3450.0,03,0.0,0.0,0.0
Erkek,302,M405539344-0041,DERİ PANTOLON KEMERİ,3450.0,03,0.0,0.0,0.0
Erkek,302,M405539357-0015,DERİ PANTOLON KEMERİ,3450.0,03,0.0,0.0,0.0
Erkek,302,M405785621-0005,THOMPSON KOL DÜĞMESİ,9950.0,03,0.0,0.0,0.0
Erkek,302,M405785628-0002-0009,THOMPSON BİLEKLİK,8950.0,03,0.0,0.0,0.0
Erkek,302,M405785635-0009,TATEOSSIAN KOL DÜĞMESİ,21950.0,03,0.0,0.0,0.0
Erkek,302,M405785647-0009,THOMPSON KOL DÜĞMESİ,9950.0,03,0.0,0.0,0.0
Erkek,302,M405819188-0099,DERBY PAMUK SOKET ÇORAP,499.0,03,0.0,0.0,0.0
Erkek,302,M868167050108-0002,PANTOLON ASKISI,3450.0,03,0.0,0.0,0.0
Erkek,302,M301249383-0045-0110,MENDİL,1590.0,03,0.0,0.0,
Erkek,302,M400226577-0009,TATEOSSIAN DÜĞME SETİ,34950.0,03,0.0,0.0,0.0
Erkek,302,M400226578-0002-0009,TATEOSSIAN DÜĞME SETİ,34950.0,03,0.0,0.0,0.0
Erkek,302,M400226585-0009,TATEOSSIAN KOL DÜĞMESİ,18950.0,03,0.0,0.0,0.0
Erkek,302,M400226588-0009-0012,TATEOSSIAN KOL DÜĞMESİ,18950.0,03,0.0,0.0,0.0
Erkek,302,M400226605-0002-0014,TATEOSSIAN BİLEKLİK,14950.0,03,0.0,0.0,0.0
Erkek,302,M400226607-0038-0005,TATEOSSIAN BİLEKLİK,19950.0,03,0.0,0.0,0.0
Erkek,302,M400226608-0014-0005,TATEOSSIAN BİLEKLİK,19950.0,03,0.0,0.0,0.0
Erkek,302,M400226624-0002,THOMPSON BİLEKLİK,10950.0,03,0.0,0.0,0.0
Erkek,302,M400226628-0027-0009,THOMPSON SWAROVSKI TAŞLI KOL DÜĞMESİ,15950.0,03,0.0,0.0,0.0
Erkek,302,M400226632-0009,THOMPSON KOL DÜĞMESİ,9950.0,03,0.0,0.0,0.0
Erkek,302,M400283615-0015,KEMER,24950.0,03,0.0,0.0,0.0
Erkek,302,M400317931-0002-0009,TATEOSSIAN DÜĞME SETİ,39950.0,03,0.0,0.0,0.0
Erkek,302,M400317935-0009-0002,THOMPSON KOL DÜĞMESİ,10950.0,03,0.0,0.0,0.0
Erkek,302,M400317975-0038-0002,THOMPSON BİLEKLİK,17950.0,03,0.0,0.0,0.0
Erkek,302,M400319012-0014,KAŞMİR ASTARLI DERİ ELDİVEN,16950.0,03,0.0,0.0,0.0
Erkek,302,M400324625-0085,AYAKKABI BAKIM SETİ,12950.0,03,0.0,0.0,0.0
Erkek,302,M400495086-0027-0009,PAPYON,3950.0,03,0.0,0.0,0.0
Erkek,302,M400495089-0041,PAPYON,3950.0,03,0.0,0.0,0.0
Erkek,302,M400495090-0027,PAPYON,3950.0,03,0.0,0.0,0.0
Erkek,302,M400495092-0027,PAPYON,3950.0,03,0.0,0.0,0.0
Erkek,302,M400623954-0004,GRİ SÜET KEMER,19950.0,03,0.0,0.0,0.0
Erkek,302,M400623955-0014,KAHVE SÜET KEMER,19950.0,03,0.0,0.0,0.0
Erkek,302,M400623955-0041,LACİVERT SÜET KEMER,19950.0,03,0.0,0.0,0.0
Erkek,302,M400623958-0041,LACİVERT DERİ KEMER,24950.0,03,0.0,0.0,0.0
Erkek,302,M400894335-0012-0009,KOL DÜĞMESİ,39950.0,03,0.0,0.0,0.0
Erkek,302,M400894337-0005,KOL DÜĞMESİ,45950.0,03,0.0,0.0,0.0
Erkek,302,M400894338-0005,KOL DÜĞMESİ,34950.0,03,0.0,0.0,0.0
Erkek,302,M400894345-0002-0009,SİYAH KOL DÜĞMESİ,19950.0,03,0.0,0.0,0.0
Erkek,302,M400894349-0005-0041,ANTRASİT KOL DÜĞMESİ,19950.0,03,0.0,0.0,0.0
Erkek,302,M400894351-0004,GRİ KOLYE,18950.0,03,0.0,0.0,0.0
Erkek,302,M400894353-0004-0002,GRİ BİLEKLİK,19950.0,03,0.0,0.0,0.0
Erkek,302,M400894356-0029-0002,YEŞİL BİLEKLİK,19950.0,03,0.0,0.0,0.0
Erkek,302,M400894370-0004,GRİ KOL DÜĞMESİ,32950.0,03,0.0,0.0,0.0
Erkek,302,M400894371-0041-0009,LACİVERT KOL DÜĞMESİ,32950.0,03,0.0,0.0,0.0
Erkek,302,M400894372-0002-0009,SİYAH KOL DÜĞMESİ,32950.0,03,0.0,0.0,0.0
Erkek,302,M400894374-0041-0009,LACİVERT KOL DÜĞMESİ,39950.0,03,0.0,0.0,0.0
Erkek,302,M400894381-0009-0004,GÜMÜŞ KOL DÜĞMESİ,32950.0,03,0.0,0.0,0.0
Erkek,302,M400894383-0038-0009,MAVİ KOL DÜĞMESİ,19950.0,03,0.0,0.0,0.0
Erkek,302,M401557144-0014,KAHVE DERİ KEMER,24950.0,03,0.0,0.0,0.0
Erkek,302,M401557328-0015,KOYU KAHVE DERİ KEMER,19950.0,03,0.0,0.0,0.0
Erkek,302,M401557333-0087,KOYU YEŞİL DERİ KEMER,19950.0,03,0.0,0.0,0.0
Erkek,302,M401557336-0041,LACİVERT DERİ KEMER,19950.0,03,0.0,0.0,0.0
Erkek,302,M401557336-0087,KOYU YEŞİL DERİ KEMER,19950.0,03,0.0,0.0,0.0
Erkek,302,M401557338-0004,GRİ SÜET KEMER,19950.0,03,0.0,0.0,0.0
Erkek,302,M402281681-0041,LACİVERT DERİ KEMER,19950.0,03,0.0,0.0,0.0
Erkek,302,M402364833-0005,ANTRASİT KOL DÜĞMESİ,3950.0,03,0.0,0.0,0.0
Erkek,302,M402691312-0038-0014,TATEOSSIAN BİLEKLİK,19950.0,03,0.0,0.0,0.0
Erkek,302,M402691314-0002-0009,TATEOSSIAN BİLEKLİK,19950.0,03,0.0,0.0,0.0
Erkek,302,M402691317-0002-0097,TATEOSSIAN BİLEKLİK,12950.0,03,0.0,0.0,0.0
Erkek,302,M402691321-0097-0027,TATEOSSIAN KOL DÜĞMESİ,39950.0,03,0.0,0.0,0.0
Erkek,302,M402691322-0009,TATEOSSIAN KOL DÜĞMESİ,38950.0,03,0.0,0.0,0.0
Erkek,302,M402691323-0009,TATEOSSIAN KOL DÜĞMESİ,38950.0,03,0.0,0.0,0.0
Erkek,302,M402691325-0056-0009,TATEOSSIAN KOL DÜĞMESİ,69950.0,03,0.0,0.0,0.0
Erkek,302,M402691327-0009-0014,TATEOSSIAN DÜĞME SETİ,45950.0,03,0.0,0.0,0.0
Erkek,302,M402691334-0027-0009,TATEOSSIAN DÜĞME SETİ,45950.0,03,0.0,0.0,0.0
Erkek,302,M402691335-0021-0005,TATEOSSIAN DÜĞME SETİ,45950.0,03,0.0,0.0,0.0
Erkek,302,M402691349-0005,TATEOSSIAN DERİ KUTU,12950.0,03,0.0,0.0,0.0
Erkek,302,M402691359-0009-0005,TATEOSSIAN KOL DÜĞMESİ,21950.0,03,0.0,0.0,0.0
Erkek,302,M402691377-0002-0009,TATEOSSIAN DÜĞME SETİ,69950.0,03,0.0,0.0,0.0
Erkek,302,M402691378-0009,TATEOSSIAN DÜĞME SETİ,45950.0,03,0.0,0.0,0.0
Erkek,302,M402691379-0002-0009,TATEOSSIAN KOL DÜĞMESİ,34950.0,03,0.0,0.0,0.0
Erkek,302,M402691381-0045-0009,TATEOSSIAN KOL DÜĞMESİ,32950.0,03,0.0,0.0,0.0
Erkek,302,M402691383-0041-0009,TATEOSSIAN KOL DÜĞMESİ,20950.0,03,0.0,0.0,0.0
Erkek,302,M403074696-0041,DERİ KEMER,24950.0,03,0.0,0.0,0.0
Erkek,302,M403074700-0004,DERİ KEMER,29950.0,03,0.0,0.0,0.0
Erkek,302,M403074700-0014,DERİ KEMER,29950.0,03,0.0,0.0,0.0
Erkek,302,M403074700-0079,DERİ KEMER,29950.0,03,0.0,0.0,0.0
Erkek,302,M403661249-0002,DERİ ELDİVEN,5950.0,03,0.0,0.0,0.0
Erkek,302,M403661253-0014,DERİ ELDİVEN,16950.0,03,0.0,0.0,0.0
Erkek,302,M403661255-0029,DERİ ELDİVEN,6950.0,03,0.0,0.0,0.0
Erkek,302,M403661258-0041,ÖRGÜ ELDİVEN,2950.0,03,0.0,0.0,0.0
Erkek,302,M404094607-0002,SİYAH PANTOLON ASKISI,3450.0,03,0.0,0.0,0.0
Erkek,302,M404094608-0002,SİYAH PANTOLON ASKISI,3450.0,03,0.0,0.0,0.0
Erkek,302,M404094609-0002,SİYAH PANTOLON ASKISI,3450.0,03,0.0,0.0,0.0
Erkek,302,M405123193-0041,KEP ŞAPKA,12950.0,03,0.0,0.0,
Erkek,302,M405209248-0098-0041,EXCLUSİVE MICRO DESENLİ KRAVAT,5450.0,03,0.0,0.0,0.0
Erkek,302,M405209255-0014-0038,DİAGONAL ÇİZGİLİ İPEK KRAVAT,3950.0,03,0.0,0.0,0.0
Erkek,302,M405209257-0014-0038,DİAGONAL ÇİZGİLİ İPEK KRAVAT,3950.0,03,0.0,0.0,0.0
Erkek,302,M405209257-0041-0048,DİAGONAL ÇİZGİLİ İPEK KRAVAT,3950.0,03,0.0,0.0,0.0
Erkek,302,M405209259-0014-0041,MICRO DESENLİ İPEK KRAVAT,3950.0,03,0.0,0.0,0.0
Erkek,302,M405209259-0029-0041,MICRO DESENLİ İPEK KRAVAT,3950.0,03,0.0,0.0,0.0
Erkek,302,M405209259-0038-0041,MICRO DESENLİ İPEK KRAVAT,3950.0,03,0.0,0.0,0.0
Erkek,302,M405209263-0038-0012,MICRO DESENLİ İPEK KRAVAT,3950.0,03,0.0,0.0,0.0
Erkek,302,M405209263-0072-0041,MICRO DESENLİ İPEK KRAVAT,3950.0,03,0.0,0.0,0.0
Erkek,302,M405209277-0038-0004,DİAGONAL ÇİZGİLİ İPEK KRAVAT,3950.0,03,0.0,0.0,0.0
Erkek,302,M405209278-0038-0012,MICRO DESENLİ İPEK KRAVAT,3950.0,03,0.0,0.0,0.0
Erkek,302,M405209280-0014-0012,MICRO DESENLİ İPEK KRAVAT,3950.0,03,0.0,0.0,0.0
Erkek,302,M405209286-0063-0012,MICRO DESENLİ İPEK KRAVAT,3950.0,03,0.0,0.0,0.0
Erkek,302,M405209286-0078-0012,MICRO DESENLİ İPEK KRAVAT,3950.0,03,0.0,0.0,0.0
Erkek,302,M405209290-0021-0027,DİAGONAL ÇİZGİLİ İPEK KRAVAT,3950.0,03,0.0,0.0,0.0
Erkek,302,M405209290-0038-0027,DİAGONAL ÇİZGİLİ İPEK KRAVAT,3950.0,03,0.0,0.0,0.0
Erkek,302,M405209294-0027,DİAGONAL ÇİZGİLİ İPEK KRAVAT,4450.0,03,0.0,0.0,0.0
Erkek,302,M405209295-0027,DESENLİ İPEK KRAVAT,4450.0,03,0.0,0.0,0.0
Erkek,302,M405209299-0014,ŞAL DESENLİ İPEK KRAVAT,4950.0,03,0.0,0.0,0.0
Erkek,302,M405209306-0014-0038,ŞAL DESENLİ İPEK KRAVAT,4950.0,03,0.0,0.0,0.0
Erkek,302,M405209318-0027-0021,EXCLUSİVE MICRO DESENLİ İPEK KRAVAT,5450.0,03,0.0,0.0,0.0
Erkek,302,M405209319-0021-0027,EXCLUSİVE MICRO DESENLİ İPEK KRAVAT,5450.0,03,0.0,0.0,0.0
Erkek,302,M405209321-0072-0038,MOTİF İPEK KRAVAT,3950.0,03,0.0,0.0,0.0
Erkek,302,M405209327-0042-0098,DİAGONAL ÇİZGİLİ İPEK KRAVAT,3450.0,03,0.0,0.0,0.0
Erkek,302,M405209328-0021-0098,DİAGONAL ÇİZGİLİ İPEK KRAVAT,3450.0,03,0.0,0.0,0.0
Erkek,302,M405209328-0063-0030,DİAGONAL ÇİZGİLİ İPEK KRAVAT,3450.0,03,0.0,0.0,0.0
Erkek,302,M405209331-0036-0021,DİAGONAL ÇİZGİLİ İPEK KRAVAT,3450.0,03,0.0,0.0,0.0
Erkek,302,M405209333-0021-0098,DİAGONAL ÇİZGİLİ İPEK KRAVAT,3450.0,03,0.0,0.0,0.0
Erkek,302,M405209337-0014-0098,DİAGONAL ÇİZGİLİ İPEK KRAVAT,3950.0,03,0.0,0.0,0.0
Erkek,302,M405209337-0063-0014,DİAGONAL ÇİZGİLİ İPEK KRAVAT,3950.0,03,0.0,0.0,0.0
Erkek,302,M405209344-0038-0012,DAMLA DESENLİ İPEK KRAVAT,3950.0,03,0.0,0.0,0.0
Erkek,302,M405209347-0014-0098,DAMLA DESENLİ İPEK KRAVAT,3950.0,03,0.0,0.0,0.0
Erkek,302,M405209347-0098-0014,DAMLA DESENLİ İPEK KRAVAT,3950.0,03,0.0,0.0,0.0
Erkek,302,M405209350-0029-0041,DİAGONAL ÇİZGİLİ İPEK KRAVAT,3950.0,03,0.0,0.0,0.0
Erkek,302,M405209350-0038-0014,DİAGONAL ÇİZGİLİ İPEK KRAVAT,3950.0,03,0.0,0.0,0.0
Erkek,302,M405209350-0055-0041,DİAGONAL ÇİZGİLİ İPEK KRAVAT,3950.0,03,0.0,0.0,0.0
Erkek,302,M405209353-0014-0038,DİAGONAL ÇİZGİLİ İPEK KRAVAT,3950.0,03,0.0,0.0,0.0
Erkek,302,M405209355-0014-0012,DİAGONAL ÇİZGİLİ İPEK KRAVAT,3950.0,03,0.0,0.0,0.0
Erkek,302,M405209355-0038-0012,DİAGONAL ÇİZGİLİ İPEK KRAVAT,3950.0,03,0.0,0.0,0.0
Erkek,302,M405209355-0055-0012,DİAGONAL ÇİZGİLİ İPEK KRAVAT,3950.0,03,0.0,0.0,0.0
Erkek,302,M405209360-0056-0041,DAMLA DESENLİ İPEK KRAVAT,4950.0,03,0.0,0.0,0.0
Erkek,302,M405209363-0063-0041,DİAGONAL ÇİZGİLİ İPEK KRAVAT,3950.0,03,0.0,0.0,0.0
Erkek,302,M405209365-0045-0004,MICRO DESENLİ İPEK KRAVAT,3950.0,03,0.0,0.0,0.0
Erkek,302,M405209365-0063-0004,MICRO DESENLİ İPEK KRAVAT,3950.0,03,0.0,0.0,0.0
Erkek,302,M405209368-0063-0041,DAMLA DESENLİ İPEK KRAVAT,3950.0,03,0.0,0.0,0.0
Erkek,302,M405209370-0038,MICRO DESENLİ İPEK KRAVAT,3950.0,03,0.0,0.0,0.0
Erkek,302,M405209373-0014-0004,DAMLA DESENLİ İPEK KRAVAT,4950.0,03,0.0,0.0,0.0
Erkek,302,M405209378-0002,MICRO DESENLİ İPEK KRAVAT,4450.0,03,0.0,0.0,0.0
Erkek,302,M405209378-0012,MICRO DESENLİ İPEK KRAVAT,4450.0,03,0.0,0.0,0.0
Erkek,302,M405209381-0014-0080,DİAGONAL ÇİZGİLİ KRAVAT,4950.0,03,0.0,0.0,0.0
Erkek,302,M405209386-0041-0038,DAMLA DESENLİ İPEK KRAVAT,4950.0,03,0.0,0.0,0.0
Erkek,302,M405209390-0030-0014,DİAGONAL ÇİZGİLİ İPEK KRAVAT,4450.0,03,0.0,0.0,0.0
Erkek,302,M405209393-0070-0030,DİAGONAL ÇİZGİLİ İPEK KRAVAT,4450.0,03,0.0,0.0,0.0
Erkek,302,M405209395-0063-0042,DAMLA DESENLİ İPEK KRAVAT,3950.0,03,0.0,0.0,0.0
Erkek,302,M405230947-0021-0027,KETEN İPEK BİYELİ MENDİL,2450.0,03,0.0,0.0,0.0
Erkek,302,M405230947-0027-0014,KETEN İPEK BİYELİ MENDİL,2450.0,03,0.0,0.0,0.0
Erkek,302,M405230947-0038-0027,KETEN İPEK BİYELİ MENDİL,2450.0,03,0.0,0.0,0.0
Erkek,302,M405230950-0050-0104,DESENLİ İPEK MENDİL,2450.0,03,0.0,0.0,0.0
Erkek,302,M405230952-0021-0036,DESENLİ İPEK MENDİL,2450.0,03,0.0,0.0,0.0
Erkek,302,M405230952-0027-0017,DESENLİ İPEK MENDİL,2450.0,03,0.0,0.0,0.0
Erkek,302,M405239056-0014-0022,PAMUK İPEK DESENLİ MENDİL,2450.0,03,0.0,0.0,0.0
Erkek,302,M405239056-0041-0038,PAMUK İPEK DESENLİ MENDİL,2450.0,03,0.0,0.0,0.0
Erkek,302,M405239058-0027-0021,PAMUK İPEK DESENLİ MENDİL,2450.0,03,0.0,0.0,0.0
Erkek,302,M405239062-0027-0078,DESENLİ İPEK MENDİL,2450.0,03,0.0,0.0,0.0
Erkek,302,M405239065-0027-0021,DESENLİ İPEK MENDİL,2450.0,03,0.0,0.0,0.0
Erkek,302,M405239068-0038-0014,İPEK PAMUK DESENLİ MENDİL,2950.0,03,0.0,0.0,0.0
Erkek,302,M405239071-0017-0027,İPEK PAMUK DESENLİ MENDİL,2950.0,03,0.0,0.0,0.0
Erkek,302,M405239071-0022-0027,İPEK PAMUK DESENLİ MENDİL,2950.0,03,0.0,0.0,0.0
Erkek,302,M405239071-0027-0029,İPEK PAMUK DESENLİ MENDİL,2950.0,03,0.0,0.0,0.0
Erkek,302,M405239081-0021-0038,PAMUK DESENLİ MENDİL,2450.0,03,0.0,0.0,0.0
Erkek,302,M405239092-0038-0017,DESENLİ İPEK MENDİL,2450.0,03,0.0,0.0,0.0
Erkek,302,M405239095-0017-0012,DESENLİ İPEK MENDİL,2450.0,03,0.0,0.0,0.0
Erkek,302,M405498917-0102,TAŞ PANTOLON ASKISI,3450.0,03,0.0,0.0,0.0
Erkek,302,M405498919-0029,YEŞİL PANTOLON ASKISI,3450.0,03,0.0,0.0,
Erkek,302,M405498920-0002,SİYAH PANTOLON ASKISI,3450.0,03,0.0,0.0,
Erkek,302,M405498920-0041,LACİVERT PANTOLON ASKISI,3450.0,03,0.0,0.0,
Erkek,302,M405539344-0014,DERİ PANTOLON KEMERİ,3450.0,03,0.0,0.0,0.0
Erkek,302,M405539357-0096,DERİ PANTOLON KEMERİ,3450.0,03,0.0,0.0,0.0
Erkek,302,M405539360-0002,RUGAN DERİ PANTOLON KEMERİ,3450.0,03,0.0,0.0,0.0
Erkek,302,M405539361-0002,DERİ PANTOLON KEMERİ,3450.0,03,0.0,0.0,0.0
Erkek,302,M405539362-0096,DERİ PANTOLON KEMERİ,3450.0,03,0.0,0.0,0.0
Erkek,302,M405785622-0009,TATEOSSIAN PIN,12950.0,03,0.0,0.0,0.0
Erkek,302,M405785623-0009,TATEOSSIAN PIN,12950.0,03,0.0,0.0,0.0
Erkek,302,M405785624-0038,THOMPSON BİLEKLİK,8950.0,03,0.0,0.0,0.0
Erkek,302,M405785625-0002-0009,TATEOSSIAN BİLEKLİK,21950.0,03,0.0,0.0,0.0
Erkek,302,M405785626-0002,THOMPSON BİLEKLİK,8950.0,03,0.0,0.0,0.0
Erkek,302,M405785627-0005-0009,TATEOSSIAN DÜĞME SETİ,45950.0,03,0.0,0.0,0.0
Erkek,302,M405785629-0021-0005,TATEOSSIAN BİLEKLİK,19950.0,03,0.0,0.0,0.0
Erkek,302,M405785630-0002-0009,THOMPSON DÜĞME SETİ,22950.0,03,0.0,0.0,0.0
Erkek,302,M405785631-0002-0009,THOMPSON DÜĞME SETİ,22950.0,03,0.0,0.0,0.0
Erkek,302,M405785632-0002-0009,TATEOSSIAN KOL DÜĞMESİ,21950.0,03,0.0,0.0,0.0
Erkek,302,M405785633-0009,TATEOSSIAN BİLEKLİK,21950.0,03,0.0,0.0,0.0
Erkek,302,M405785634-0009,TATEOSSIAN BİLEKLİK,29950.0,03,0.0,0.0,0.0
Erkek,302,M405785636-0004-0009,TATEOSSIAN KOL DÜĞMESİ,21950.0,03,0.0,0.0,0.0
Erkek,302,M405785637-0014-0009,TATEOSSIAN KOL DÜĞMESİ,21950.0,03,0.0,0.0,0.0
Erkek,302,M405785638-0009,TATEOSSIAN KRAVAT İĞNESİ,14950.0,03,0.0,0.0,0.0
Erkek,302,M405785639-0005,TATEOSSIAN KRAVAT İĞNESİ,14950.0,03,0.0,0.0,0.0
Erkek,302,M405785640-0005,TATEOSSIAN KRAVAT İĞNESİ,14950.0,03,0.0,0.0,0.0
Erkek,302,M405785641-0009,TATEOSSIAN KOL DÜĞMESİ,21950.0,03,0.0,0.0,0.0
Erkek,302,M405785642-0038-0009,TATEOSSIAN KOL DÜĞMESİ,18950.0,03,0.0,0.0,0.0
Erkek,302,M405785643-0014-0009,TATEOSSIAN BİLEKLİK,21950.0,03,0.0,0.0,0.0
Erkek,302,M405785644-0005-0009,TATEOSSIAN BİLEKLİK,19950.0,03,0.0,0.0,0.0
Erkek,302,M405785645-0002-0009,THOMPSON KOL DÜĞMESİ,9950.0,03,0.0,0.0,0.0
Erkek,302,M405785646-0014-0009,THOMPSON KOL DÜĞMESİ,10950.0,03,0.0,0.0,0.0
Erkek,302,M405785648-0009,THOMPSON BİLEKLİK,8950.0,03,0.0,0.0,0.0
Erkek,302,M405785649-0012-0005,TATEOSSIAN KOL DÜĞMESİ,18950.0,03,0.0,0.0,0.0
Erkek,302,M405785650-0005,TATEOSSIAN KOL DÜĞMESİ,21950.0,03,0.0,0.0,0.0
Erkek,302,M405819188-0094,DERBY PAMUK SOKET ÇORAP,499.0,03,0.0,0.0,0.0
Erkek,302,M406105039-0002,ANAHTARLIK ÖRGÜ DERİ,17950.0,03,0.0,0.0,0.0
Erkek,302,M406105039-0020,ANAHTARLIK ÖRGÜ DERİ,17950.0,03,0.0,0.0,0.0
Erkek,302,M868072047789-0027,PAPYON,1950.0,03,0.0,0.0,0.0
Erkek,302,M868072047790-0027,EKRU BÜYÜK PAPYON,1950.0,03,0.0,0.0,0.0
Erkek,302,M868072047792-0004-0012,GRİ BEYAZ BÜYÜK PAPYON,1950.0,03,0.0,0.0,0.0
Erkek,302,M868167050099-0041,PANTOLON ASKISI,3450.0,03,0.0,0.0,0.0
Erkek,302,M868188210136-0017,DERİ ÇITÇIT DETAYLI ELDİVEN,8950.0,03,0.0,0.0,0.0
Erkek,302,M868238585441-0014,DERİ ÇITÇIT VE DİKİŞ DETAYLI ELDİVEN,8950.0,03,0.0,0.0,0.0
