Ana Kategori,Kategori ID,Stok Kodu,Ürün Adı,Fiyat,tuik_category,basic_inflation_1d
Erkek,30201,M405041336-0014,POLO YAKALI KISA KOL KETEN TSHIRT,18950.0,03,0.0
Erkek,30201,M405041336-0069,POLO YAKALI KISA KOL KETEN TSHIRT,18950.0,03,0.0
Erkek,30201,M405041337-0002,DÜĞMESİZ POLO YAKALI UZUN KOL KETEN TSHIRT,22950.0,03,0.0
Erkek,30201,M405041337-0014,DÜĞMESİZ POLO YAKALI UZUN KOL KETEN TSHIRT,22950.0,03,0.0
Erkek,30201,M405041337-0041,DÜĞMESİZ POLO YAKALI UZUN KOL KETEN TSHIRT,22950.0,03,0.0
Erkek,30201,M405041337-0079,DÜĞMESİZ POLO YAKALI UZUN KOL KETEN TSHIRT,22950.0,03,0.0
Erkek,30201,M405041342-0021,POLO YAKALI KISA KOL İPEK  TSHIRT,22950.0,03,0.0
Erkek,30201,M405041342-0041,POLO YAKALI KISA KOL İPEK  TSHIRT,22950.0,03,0.0
Erkek,30201,M405041342-0104,POLO YAKALI KISA KOL İPEK  TSHIRT,22950.0,03,0.0
Erkek,30201,M405041354-0020,BİSİKLET  YAKALI KISA KOL İPEK TRİKO,18950.0,03,0.0
Erkek,30201,M405041354-0021,BİSİKLET  YAKALI KISA KOL İPEK TRİKO,18950.0,03,0.0
Erkek,30201,M405041354-0041,BİSİKLET  YAKALI KISA KOL İPEK TRİKO,18950.0,03,0.0
Erkek,30201,M405041359-0021,BİSİKLET YAKALI KISA KOL KETEN TRİKO,15950.0,03,0.0
Erkek,30201,M405041359-0029,BİSİKLET YAKALI KISA KOL KETEN TRİKO,15950.0,03,0.0
Erkek,30201,M405041359-0038,BİSİKLET YAKALI KISA KOL KETEN TRİKO,15950.0,03,0.0
Erkek,30201,M405041359-0041,BİSİKLET YAKALI KISA KOL KETEN TRİKO,15950.0,03,0.0
Erkek,30201,M405041359-0097,BİSİKLET YAKALI KISA KOL KETEN TRİKO,15950.0,03,0.0
Erkek,30201,M405041364-0014,POLO YAKA DÜĞMELİ KISA KOL KETEN TRİKO,17950.0,03,0.0
Erkek,30201,M405041364-0041,POLO YAKA DÜĞMELİ KISA KOL KETEN TRİKO,17950.0,03,0.0
Erkek,30201,M405041364-0097,POLO YAKA DÜĞMELİ KISA KOL KETEN TRİKO,17950.0,03,0.0
Erkek,30201,M405041367-0021,POLO YAKA DÜĞMELİ KISA KOL KOTON TRİKO,19950.0,03,0.0
Erkek,30201,M405041367-0041,POLO YAKA DÜĞMELİ KISA KOL KOTON TRİKO,19950.0,03,0.0
Erkek,30201,M405041373-0014,POLO YAKA DÜĞMELİ KISA KOL İPEK TRİKO,22950.0,03,0.0
Erkek,30201,M405041379-0038,LANVEN YAKALI KISA KOL KOTON ÇİZGİLİ GÖMLEK,22950.0,03,0.0
Erkek,30201,M405097204-0002,ÖNÜ DÜĞMELİ KISA KOL TRİKO GÖMLEK,17950.0,03,0.0
Erkek,30201,M405097204-0027,BİSİKLET YAKALI KISA KOL LİKRALI KETEN TSHIRT,17950.0,03,0.0
Erkek,30201,M405097204-0041,ÖNÜ DÜĞMELİ KISA KOL TRİKO GÖMLEK,17950.0,03,0.0
Erkek,30201,M405097233-0012,BİSİKLET YAKALI KISA KOL KOTON KREP TRİKO TSHIRT,7950.0,03,0.0
Erkek,30201,M405097233-0041,BİSİKLET YAKALI KISA KOL KOTON KREP TRİKO TSHIRT,7950.0,03,0.0
Erkek,30201,M405097267-0002,POLO YAKA UZUN KOL KOTON KREP TRİKO TSHIRT,14950.0,03,0.0
Erkek,30201,M405097267-0014,POLO YAKA UZUN KOL KOTON KREP TRİKO TSHIRT,14950.0,03,0.0
Erkek,30201,M405097267-0041,POLO YAKA UZUN KOL KOTON KREP TRİKO TSHIRT,14950.0,03,0.0
Erkek,30201,M405103739-0004,BEŞ CEPLİ JEAN PANTOLON,32950.0,03,0.0
Erkek,30201,M405103742-0012,BEŞ CEPLİ JEAN PANTOLON,29950.0,03,0.0
Erkek,30201,M405103750-0027,BEŞ CEPLİ PANTOLON,29950.0,03,0.0
Erkek,30201,M405103750-0038,BEŞ CEPLİ PANTOLON,29950.0,03,0.0
Erkek,30201,M405103750-0070,BEŞ CEPLİ PANTOLON,29950.0,03,0.0
Erkek,30201,M405103750-0107,BEŞ CEPLİ PANTOLON,29950.0,03,0.0
Erkek,30201,M405103776-0047,BEŞ CEPLİ JEAN PANTOLON,32950.0,03,0.0
Erkek,30201,M405188661-0041,TEK PİLİLİ PANTOLON,24950.0,03,0.0
Erkek,30201,M405188661-0080,TEK PİLİLİ PANTOLON,24950.0,03,0.0
Erkek,30201,M405188661-0099,TEK PİLİLİ PANTOLON,24950.0,03,0.0
Erkek,30201,M405188661-0107,TEK PİLİLİ PANTOLON,24950.0,03,0.0
Erkek,30201,M405190027-0113,TEK PİLİLİ YÜN SERJ PANTOLON,22950.0,03,0.0
Erkek,30201,M405190046-0041,TEK PİLİLİ BELİ LASTİKLİ SEERSUCKER PANTOLON,19950.0,03,0.0
Erkek,30201,M405190052-0002,TEK PİLİLİ PANTOLON,27950.0,03,0.0
Erkek,30201,M405190052-0041,TEK PİLİLİ PANTOLON,27950.0,03,0.0
Erkek,30201,M405190054-0021,TEK PİLİLİ BELİ LASTİKLİ KETEN PANTOLON,24950.0,03,0.0
Erkek,30201,M405190054-0041,TEK PİLİLİ BELİ LASTİKLİ KETEN PANTOLON,24950.0,03,0.0
Erkek,30201,M405190054-0064,TEK PİLİLİ BELİ LASTİKLİ KETEN PANTOLON,24950.0,03,0.0
Erkek,30201,M405190070-0006,TEK PİLİLİ PANTOLON,24950.0,03,0.0
Erkek,30201,M405190070-0014,TEK PİLİLİ PANTOLON,24950.0,03,0.0
Erkek,30201,M405190070-0021,TEK PİLİLİ PANTOLON,24950.0,03,0.0
Erkek,30201,M405190070-0038,TEK PİLİLİ PANTOLON,24950.0,03,0.0
Erkek,30201,M405190075-0004,TEK PİLİLİ PANTOLON,24950.0,03,0.0
Erkek,30201,M405190075-0021,TEK PİLİLİ PANTOLON,24950.0,03,0.0
Erkek,30201,M405190075-0041,TEK PİLİLİ PANTOLON,24950.0,03,0.0
Erkek,30201,M405190075-0097,TEK PİLİLİ PANTOLON,24950.0,03,0.0
Erkek,30201,M405190080-0002,TEK PİLİLİ PANTOLON,19950.0,03,0.0
Erkek,30201,M405190080-0017,TEK PİLİLİ PANTOLON,19950.0,03,0.0
Erkek,30201,M405190080-0027,TEK PİLİLİ PANTOLON,19950.0,03,0.0
Erkek,30201,M405190080-0106,TEK PİLİLİ PANTOLON,19950.0,03,0.0
Erkek,30201,M405190086-0106,TEK PİLİLİ BELİ LASTİKLİ PAMUK PANTOLON,18950.0,03,0.0
Erkek,30201,M405190092-0038,TEK PİLİLİ PANTOLON,24950.0,03,0.0
Erkek,30201,M405190092-0041,TEK PİLİLİ PANTOLON,24950.0,03,0.0
Erkek,30201,M405190092-0104,TEK PİLİLİ PANTOLON,24950.0,03,0.0
Erkek,30201,M405190100-0004,TEK PİLİLİ BELİ LASTİKLİ PANTOLON,22950.0,03,0.0
Erkek,30201,M405190100-0041,TEK PİLİLİ BELİ LASTİKLİ PANTOLON,22950.0,03,0.0
Erkek,30201,M405190100-0042,TEK PİLİLİ BELİ LASTİKLİ PANTOLON,22950.0,03,0.0
Erkek,30201,M405190100-0087,TEK PİLİLİ BELİ LASTİKLİ PANTOLON,22950.0,03,0.0
Erkek,30201,M405190100-0088,TEK PİLİLİ BELİ LASTİKLİ PANTOLON,22950.0,03,0.0
Erkek,30201,M405190105-0027,TEK PİLİLİ BELİ LASTİKLİ JARSE PANTOLON,18950.0,03,0.0
Erkek,30201,M405509996-0106,TEK PİLİLİ KETEN-KOTON PANTOLON,27950.0,03,0.0
Erkek,30201,M405510018-0008,TEK PİLİLİ YÜN SERJ PANTOLON,32950.0,03,0.0
Erkek,30201,M405510018-0021,TEK PİLİLİ YÜN SERJ PANTOLON,32950.0,03,0.0
Erkek,30201,M405563902-0002,LANVEN YAKALI UZUN KOL GÖMLEK,34950.0,03,0.0
Erkek,30201,M405563907-0027,BELİ LASTİKLİ VE İPLİ PİLİSİZ PANTOLON,37950.0,03,0.0
Erkek,30201,M405563907-0107,BELİ LASTİKLİ VE İPLİ PİLİSİZ PANTOLON,37950.0,03,0.0
Erkek,30201,M405563912-0027,BELİ KEMERLİ PİLİSİZ PANTOLON,37950.0,03,0.0
Erkek,30201,M405563915-0047,LANVEN YAKALI UZUN KOL GÖMLEK,34950.0,03,0.0
Erkek,30201,M868188252429-0008,ATLET,899.0,03,0.0
Erkek,30201,M868012779639-0041,ATLET,899.0,03,0.0
Erkek,30201,M868188252359-0008,ATLET,899.0,03,0.0
Erkek,30201,M868012779661-0041,LACİVERT ATLET,899.0,03,0.0
Erkek,30201,M403414287-0041,O YAKALI KISA KOL TSHIRT,3450.0,03,0.0
Erkek,30201,M403414287-0002,O YAKALI KISA KOL TSHIRT,3450.0,03,0.0
Erkek,30201,M400290467-0029,T-SHIRT,3750.0,03,0.0
Erkek,30201,M868188252419-0008,ATLET,899.0,03,0.0
Erkek,30201,M400290473-0008,T-SHIRT,3450.0,03,0.0
Erkek,30201,M400290467-0008,T-SHIRT,3750.0,03,0.0
Erkek,30201,M400290473-0027,T-SHIRT,3450.0,03,0.0
Erkek,30201,M300129389-0012,POPLIN GÖMLEK,5950.0,03,0.0
Erkek,30201,M868238570832-0005,T-SHIRT,3450.0,03,0.0
Erkek,30201,M403414284-0041,O YAKALI UZUN KOL T-SHIRT,3750.0,03,0.0
Erkek,30201,M403668191-0002,YARIM BALIKÇI YAKA UZUN KOL T-SHIRT,5950.0,03,0.0
Erkek,30201,M403668191-0012,YARIM BALIKÇI YAKA UZUN KOL T-SHIRT,5950.0,03,0.0
Erkek,30201,M301055673-0012,POPLİN GÖMLEK,5950.0,03,0.0
Erkek,30201,M868238573143-0005,T-SHIRT,3750.0,03,0.0
Erkek,30201,M301055735-0012,MICRO DESENLİ GÖMLEK,8450.0,03,0.0
Erkek,30201,M403668191-0041,YARIM BALIKÇI YAKA UZUN KOL T-SHIRT,5950.0,03,0.0
Erkek,30201,M301055737-0012,PAMUK ELASTAN OXFORD GÖMLEK,8450.0,03,0.0
Erkek,30201,M403668191-0029,YARIM BALIKÇI YAKA UZUN KOL T-SHIRT,5950.0,03,0.0
Erkek,30201,M402363693-0063-0012,PEMBE ÇİZGİLİ DESENLİ LASTİKLİ MAYO,8950.0,03,0.0
Erkek,30201,M403668191-0022,YARIM BALIKÇI YAKA UZUN KOL T-SHIRT,5950.0,03,0.0
Erkek,30201,M868238573143-0041,T-SHIRT,3750.0,03,0.0
Erkek,30201,M301055677-0012,EXCLUSIVE TWILL GÖMLEK,11950.0,03,0.0
Erkek,30201,M403668191-0056,YARIM BALIKÇI YAKA UZUN KOL T-SHIRT,5950.0,03,0.0
Erkek,30201,M401457513-0041,LACİVERT YÜN ELASTAN TAKIM ELBİSE,149950.0,03,0.0
Erkek,30201,M301055679-0002,EXCLUSIVE TWILL GÖMLEK,11950.0,03,0.0
Erkek,30201,M300458370-0038,GÖMLEK,11950.0,03,0.0
Erkek,30201,M300458370-0027,GÖMLEK,11950.0,03,0.0
Erkek,30201,M403668191-0004,YARIM BALIKÇI YAKA UZUN KOL TSHIRT,5950.0,03,0.0
Erkek,30201,M300129384-0012,PLISELİ ATA YAKA SMOKİN GÖMLEK,12950.0,03,0.0
Erkek,30201,M300704062-0012,EXCLUSIVE TWILL GÖMLEK,11950.0,03,0.0
Erkek,30201,M301055679-0041,EXCLUSIVE TWILL GÖMLEK,11950.0,03,0.0
Erkek,30201,M400125407-0002,SİYAH SMOKİN KUŞAĞI,4950.0,03,0.0
Erkek,30201,M400319128-0041,LACİVERT YÜN TAKIM ELBİSE,149950.0,03,0.0
Erkek,30201,M402363409-0038-0012,MAVİ ÇİÇEK DESENLİ LASTİKLİ MAYO,8950.0,03,0.0
Erkek,30201,M405358506-0014,BİSİKLET YAKALI KISA KOL TSHIRT,5950.0,03,0.0
Erkek,30201,M301055735-0038,MICRO DESENLİ GÖMLEK,8450.0,03,0.0
Erkek,30201,M868188276132-0041,LACİVERT TAKIM ELBİSE,74950.0,03,0.0
Erkek,30201,M301055677-0038,EXCLUSIVE TWILL GÖMLEK,11950.0,03,0.0
Erkek,30201,M301055682-0042,EXCLUSIVE BALIKSIRTI GÖMLEK,11950.0,03,0.0
Erkek,30201,M400066179-0002,SİYAH MONO TAKIM ELBİSE,74950.0,03,0.0
Erkek,30201,M405358506-0041,BİSİKLET YAKALI KISA KOL TSHIRT,5950.0,03,0.0
Erkek,30201,M400125408-0002,SİYAH PİLİLİ SMOKİN KUŞAĞI,4950.0,03,0.0
Erkek,30201,M405103750-0002,BEŞ CEPLİ PANTOLON,29950.0,03,0.0
Erkek,30201,M300101022-0012,POPLİN KLASİK GÖMLEK,12950.0,03,0.0
Erkek,30201,M300129385-0012,FİTİLLİ ATA YAKA SMOKİN GÖMLEK,12950.0,03,0.0
Erkek,30201,M300704062-0038,EXCLUSIVE TWILL GÖMLEK,11950.0,03,0.0
Erkek,30201,M400066177-0002,TAKIM ELBİSE,74950.0,03,0.0
Erkek,30201,M400258894-0002,SMOKİN TAKIM,94950.0,03,0.0
Erkek,30201,M400312412-0002,SİYAH SMOKİN TAKIM,99950.0,03,0.0
Erkek,30201,M402363677-0041-0012,LACİVERT ÇİÇEK DESENLİ LASTİKLİ MAYO,8950.0,03,0.0
Erkek,30201,M402363677-0042-0012,KOYU MAVİ ÇİÇEK DESENLİ LASTİKLİ MAYO,8950.0,03,0.0
Erkek,30201,M405103747-0002,BEŞ CEPLİ PANTOLON,32950.0,03,0.0
Erkek,30201,M405358506-0118,BİSİKLET YAKALI KISA KOL TSHIRT,5950.0,03,0.0
Erkek,30201,M300101024-0012,GÖMLEK,12950.0,03,0.0
Erkek,30201,M400312386-0041-0002,LACİVERT SMOKİN TAKIM,99950.0,03,0.0
Erkek,30201,M868139014943-0041,SMOKİN KEMER,4950.0,03,0.0
Erkek,30201,M868188219305-0027,PAPYON-KUŞAK SET,4950.0,03,0.0
Erkek,30201,M868188289480-0041,SMOKİN GÖMLEĞİ,12950.0,03,0.0
Erkek,30201,M868188289501-0041,DOKULU ATA YAKA SMOKIN GÖMLEĞİ,12950.0,03,0.0
Erkek,30201,M300458358-0038,GÖMLEK,11950.0,03,0.0
Erkek,30201,M301055654-0047,EXCLUSIVE OXFORD GÖMLEK,11950.0,03,0.0
Erkek,30201,M400125234-0002,SMOKİN KEMER,4950.0,03,0.0
Erkek,30201,M400230181-0027-0002,MONO KRUVAZE YAKALI EKRU SMOKİN TAKIM,99950.0,03,0.0
Erkek,30201,M400258893-0002,SMOKİN TAKIM,94950.0,03,0.0
Erkek,30201,M400312389-0027-0002,EKRU SMOKİN TAKIM,99950.0,03,0.0
Erkek,30201,M400312390-0027-0002,EKRU SMOKİN TAKIM,99950.0,03,0.0
Erkek,30201,M400312391-0027-0002,EKRU SMOKİN TAKIM,99950.0,03,0.0
Erkek,30201,M400312413-0002,SİYAH SMOKİN TAKIM,99950.0,03,0.0
Erkek,30201,M400312414-0041-0002,LACİVERT SMOKİN TAKIM,99950.0,03,0.0
Erkek,30201,M400319128-0002,SİYAH YÜN TAKIM ELBİSE,149950.0,03,0.0
Erkek,30201,M400716563-0027-0002,EKRU SMOKİN TAKIM,99950.0,03,0.0
Erkek,30201,M400716565-0002,SİYAH SMOKİN TAKIM,99950.0,03,0.0
Erkek,30201,M400716997-0002,SİYAH SMOKİN TAKIM,99950.0,03,0.0
Erkek,30201,M400716998-0027-0002,EKRU PANTOLON,99950.0,03,0.0
Erkek,30201,M401459590-0027-0002,EKRU SMOKİN TAKIM,159950.0,03,0.0
Erkek,30201,M402225187-0027,EKRU SMOKİN TAKIM,149950.0,03,0.0
Erkek,30201,M402363688-0038-0012,MAVİ KUTUCUK DESENLİ LASTİKLİ MAYO,8950.0,03,0.0
Erkek,30201,M405103739-0097,BEŞ CEPLİ JEAN PANTOLON,32950.0,03,0.0
Erkek,30201,M405103747-0041,BEŞ CEPLİ PANTOLON,32950.0,03,0.0
Erkek,30201,M405103750-0021,BEŞ CEPLİ PANTOLON,29950.0,03,0.0
Erkek,30201,M405103750-0041,BEŞ CEPLİ PANTOLON,29950.0,03,0.0
Erkek,30201,M405103784-0042,BEŞ CEPLİ JEAN PANTOLON,32950.0,03,0.0
Erkek,30201,M405190027-0002,TEK PİLİLİ YÜN SERJ PANTOLON,22950.0,03,0.0
Erkek,30201,M405190027-0041,TEK PİLİLİ YÜN SERJ PANTOLON,22950.0,03,0.0
Erkek,30201,M405190027-0097,TEK PİLİLİ YÜN SERJ PANTOLON,22950.0,03,0.0
Erkek,30201,M405190027-0099,TEK PİLİLİ YÜN SERJ PANTOLON,22950.0,03,0.0
Erkek,30201,M405190054-0014,TEK PİLİLİ BELİ LASTİKLİ KETEN PANTOLON,24950.0,03,0.0
Erkek,30201,M405190080-0041,TEK PİLİLİ PANTOLON,19950.0,03,0.0
Erkek,30201,M405190105-0031,TEK PİLİLİ BELİ LASTİKLİ JARSE PANTOLON,18950.0,03,0.0
Erkek,30201,M405190105-0041,TEK PİLİLİ BELİ LASTİKLİ JARSE PANTOLON,18950.0,03,0.0
Erkek,30201,M868139014943-0002,SMOKİN KEMER,4950.0,03,0.0
Erkek,30201,M868139014943-0004,SMOKİN KEMER,4950.0,03,0.0
Erkek,30201,M868139046211-0002,SMOKIN KEMER,4950.0,03,0.0
Erkek,30201,M868139076960-0041,SMOKİN KEMER,4950.0,03,0.0
Erkek,30201,M868139076960-0041-0096,SMOKİN KEMER,4950.0,03,0.0
Erkek,30201,M868139098407-0002,DOKULU ATA YAKA SMOKIN GÖMLEĞİ,12950.0,03,0.0
Erkek,30201,M868188276383-0027,ŞAL YAKA EKRU SMOKİN,99950.0,03,0.0
Erkek,30201,M868188289487-0002,SMOKİN GÖMLEĞİ,12950.0,03,0.0
Erkek,30201,M868188289508-0002,SMOKİN GÖMLEĞİ,12950.0,03,0.0
Erkek,30201,M868188289522-0041,SMOKİN GÖMLEĞİ,12950.0,03,0.0
Erkek,30201,M868188289588-0002,SMOKİN GÖMLEĞİ,12950.0,03,0.0
Erkek,30201,M403693992-0002,AMALFİ YAKA UZUN KOL TRİKO,3975.0,03,0.0
Erkek,30201,M301055674-0012,POPLİN GÖMLEK,5950.0,03,0.0
Erkek,30201,M403697805-0022,POLO YAKA UZUN KOL TRİKO,3475.0,03,0.0
Erkek,30201,M403697805-0097,POLO YAKA UZUN KOL TRİKO,3475.0,03,0.0
Erkek,30201,M868188252399-0008,GRİ ATLET,749.0,03,0.0
Erkek,30201,M400290467-0012,T-SHIRT,3750.0,03,0.0
Erkek,30201,M403695615-0041,FERMUARLI POLO YAKA UZUN KOL TRİKO,3725.0,03,0.0
Erkek,30201,M403695615-0017,FERMUARLI POLO YAKA UZUN KOL TRİKO,3725.0,03,0.0
Erkek,30201,M400290467-0041,T-SHIRT,3750.0,03,0.0
Erkek,30201,M403386564-0041,FERMUARLI YARIM BALIKÇI UZUN KOL YÜN KAŞMİR TRİKO,6475.0,03,0.0
Erkek,30201,M403693992-0031,AMALFİ YAKA UZUN KOL TRİKO,3975.0,03,0.0
Erkek,30201,M403697805-0038,POLO YAKA UZUN KOL TRİKO,3475.0,03,0.0
Erkek,30201,M403386564-0097,FERMUARLI YARIM BALIKÇI UZUN KOL YÜN KAŞMİR TRİKO,6475.0,03,0.0
Erkek,30201,M403693992-0008,AMALFİ YAKA UZUN KOL TRİKO,3975.0,03,0.0
Erkek,30201,M403697805-0008,POLO YAKA UZUN KOL TRİKO,3475.0,03,0.0
Erkek,30201,M403693992-0107,AMALFİ YAKA UZUN KOL TRİKO,3975.0,03,0.0
Erkek,30201,M403386572-0041,ÖNÜ FERMUARLI DIK YAKALI UZUN KOL YÜN KAŞMİR TRİKO,7475.0,03,0.0
Erkek,30201,M403697805-0069,POLO YAKA UZUN KOL TRİKO,3475.0,03,0.0
Erkek,30201,M403697805-0088,POLO YAKA UZUN KOL TRİKO,3475.0,03,0.0
Erkek,30201,M403693992-0017,AMALFİ YAKA UZUN KOL TRİKO,3975.0,03,0.0
Erkek,30201,M403386572-0097,ÖNÜ FERMUARLI DIK YAKALI UZUN KOL YÜN KAŞMİR TRİKO,7475.0,03,0.0
Erkek,30201,M403697819-0041,YARIM BALIKÇI YAKA UZUN KOL TRİKO,3725.0,03,0.0
Erkek,30201,M403385441-0027,DÜĞMELİ YARIM BALIKÇI YAKA YÜN KAŞMİR TRİKO,7475.0,03,0.0
Erkek,30201,M403385441-0113,DÜĞMELİ YARİM BALİKÇİ YAKA YÜN KAŞMİR TRİKO,7475.0,03,0.0
Erkek,30201,M403228958-0041,TEK PİLİLİ BALIKSIRTI YÜN PANTOLON,8975.0,03,0.0
Erkek,30201,M403693992-0038,AMALFİ YAKA UZUN KOL TRİKO,3975.0,03,0.0
Erkek,30201,M403302328-0002,BEŞ CEPLİ GRİ RENK JEAN PANTOLON,14975.0,03,0.0
Erkek,30201,M403386564-0022,FERMUARLI YARIM BALIKÇI UZUN KOL YÜN KAŞMİR TRİKO,6475.0,03,0.0
Erkek,30201,M403386578-0041,ÖNÜ DÜĞMELİ ŞAL YAKALİ KALİN HİRKA,6950.0,03,0.0
Erkek,30201,M403386529-0002,O YAKALI UZUN KOL KAŞMİR,9975.0,03,0.0
Erkek,30201,M403228958-0006,TEK PİLİLİ BALIKSIRTI YÜN PANTOLON,8975.0,03,0.0
Erkek,30201,M403302333-0038,BEŞ CEPLİ JEAN PANTOLON,12950.0,03,0.0
Erkek,30201,M403385441-0002,DÜĞMELİ YARIM BALIKÇI YAKA YÜN KAŞMİR TRİKO,7475.0,03,0.0
Erkek,30201,M403386578-0056,ÖNÜ DÜĞMELİ ŞAL YAKALİ KALİN HİRKA,6950.0,03,0.0
Erkek,30201,M403697819-0097,YARIM BALIKÇI YAKA UZUN KOL TRİKO,3725.0,03,0.0
Erkek,30201,M403154608-0041,FERMUARLI DİK YAKALI MONT,22475.0,03,0.0
Erkek,30201,M403386529-0022,O YAKALI UZUN KOL KAŞMİR TRİKO,9975.0,03,0.0
Erkek,30201,M403386549-0002,O YAKALI YÜN İPEK TRİKO,7475.0,03,0.0
Erkek,30201,M403228953-0097,TEK PİLİLİ RELAX KALIP PANTOLON,7975.0,03,0.0
Erkek,30201,M403697819-0022,YARİM BALİKÇİ YAKA UZUN KOL TRİKO,3725.0,03,0.0
Erkek,30201,M403697800-0002,V YAKALI UZUN KOL TRİKO,3475.0,03,0.0
Erkek,30201,M403695615-0008,FERMUARLI POLO YAKA UZUN KOL TRİKO,3725.0,03,0.0
Erkek,30201,M403697800-0041,V YAKALI UZUN KOL TRİKO,3475.0,03,0.0
Erkek,30201,M403697805-0047,POLO YAKA UZUN KOL TRİKO,3475.0,03,0.0
Erkek,30201,M403228958-0075,TEK PİLİLİ BALIKSIRTI YÜN PANTOLON,8975.0,03,0.0
Erkek,30201,M403228958-0087,TEK PİLİLİ BALIKSIRTI YÜN PANTOLON,8975.0,03,0.0
Erkek,30201,M403386594-0041,FERMUARLI POLO YAKA YÜN KAŞMİR TRİKO,7475.0,03,0.0
Erkek,30201,M403386600-0107-0104,O YAKALI UZUN KOL YÜN KAŞMİR TRİKO,6475.0,03,0.0
Erkek,30201,M403228936-0041,LACİVERT PANTOLON,7475.0,03,0.0
Erkek,30201,M403697819-0021,YARIM BALIKÇI YAKA UZUN KOL TRİKO,3725.0,03,0.0
Erkek,30201,M403386581-0041-0038,ÖNÜ DÜĞMELİ BAKLAVA DESENLİ TRİKO,6950.0,03,0.0
Erkek,30201,M403404620-0002,DOĞAL TÜY DOLGULU MONT,24975.0,03,0.0
Erkek,30201,M403301975-0042,BEŞ CEPLİ JEAN PANTOLON,16475.0,03,0.0
Erkek,30201,M403302335-0042,BEŞ CEPLİ JEAN PANTOLON,13975.0,03,0.0
Erkek,30201,M403386564-0031,FERMUARLI YARIM BALIKÇI UZUN KOL YÜN KAŞMİR TRİKO,6475.0,03,0.0
Erkek,30201,M403386594-0107,FERMUARLI POLO YAKA YÜN KAŞMİR TRİKO,7475.0,03,0.0
Erkek,30201,M403302338-0002,BEŞ CEPLİ PANTOLON,14975.0,03,0.0
Erkek,30201,M403404637-0022,DOĞAL TÜY DOLGULU YÜNLÜ MONT,34975.0,03,0.0
Erkek,30201,M301055672-0012,POPLİN GÖMLEK,5950.0,03,0.0
Erkek,30201,M403154614-0002,BALIKÇI YAKA YÜN İPEK TRİKO,7975.0,03,0.0
Erkek,30201,M403302334-0038,BEŞ CEPLİ JEAN PANTOLON,13975.0,03,0.0
Erkek,30201,M403154608-0020,FERMUARLI DİK YAKALI MONT,22475.0,03,0.0
Erkek,30201,M403154656-0002,YARİM BALİKÇİ YAKA YÜN TRİKO,9975.0,03,0.0
Erkek,30201,M403154666-0041,DÜĞMELİ POLO YAKA YÜN İPEK TRİKO,9975.0,03,0.0
Erkek,30201,M403385445-0113,ÖNÜ DÜĞMELİ YÜN KAŞMİR TRİKO,7950.0,03,0.0
Erkek,30201,M403386549-0041,O YAKALI YÜN İPEK TRİKO,7475.0,03,0.0
Erkek,30201,M403386578-0031,ÖNÜ DÜĞMELİ ŞAL YAKALI KALIN TRİKO,6950.0,03,0.0
Erkek,30201,M403154614-0041,BALİKÇİ YAKA YÜN İPEK TRİKO,7975.0,03,0.0
Erkek,30201,M403228948-0002,TEK PİLİLİ BELİ İPLİ VE LASTİKLİ TEKNİK YÜN PANTOLON,7975.0,03,0.0
Erkek,30201,M403228948-0097,FÜME PANTOLON,7975.0,03,0.0
Erkek,30201,M403228957-0041,TEK PİLİLİ BELİ LASTİKLİ VE İPLİ SERJ PANTOLON,7975.0,03,0.0
Erkek,30201,M403382302-0041,DİK YAKALİ ÖNÜ FERMUARLİ YÜN HİRKA,8975.0,03,0.0
Erkek,30201,M403386594-0097,FERMUARLI POLO YAKA YÜN KAŞMİR TRİKO,7475.0,03,0.0
Erkek,30201,M403386603-0041,FERMUARLI YÜN KAŞMİR TRİKO MONT,13950.0,03,0.0
Erkek,30201,M403228953-0041,TEK PİLİLİ RELAX KALIP PANTOLON,7975.0,03,0.0
Erkek,30201,M403228953-0088,TEK PİLİLİ RELAX KALIP PANTOLON,7975.0,03,0.0
Erkek,30201,M403302329-0002,BEŞ CEPLİ SİYAH RENK JEAN PANTOLON,14975.0,03,0.0
Erkek,30201,M403302338-0041,BEŞ CEPLİ PANTOLON,14975.0,03,0.0
Erkek,30201,M403302361-0041,BEŞ CEPLİ FLANEL YÜNLÜ PANTOLON,22475.0,03,0.0
Erkek,30201,M403386534-0041,POLO YAKA DÜĞMELİ PAT UZUN KOL YÜN İPEK TRİKO,8475.0,03,0.0
Erkek,30201,M403386584-0041,ÖNÜ 5 DÜĞMELİ KAŞMİR TRİKO,12475.0,03,0.0
Erkek,30201,M403697819-0008,YARIM BALIKÇI YAKA UZUN KOL TRİKO,3725.0,03,0.0
Erkek,30201,M403382305-0004,SAÇ ÖRGÜ DESENLİ DÜĞMELİ HİRKA,6950.0,03,0.0
Erkek,30201,M403385445-0022,ÖNÜ DÜĞMELİ YÜN KAŞMİR TRİKO,7950.0,03,0.0
Erkek,30201,M403386600-0041-0042,O YAKALI UZUN KOL YÜN KAŞMİR TRİKO,6475.0,03,0.0
Erkek,30201,M403510788-0014,YÜN AKRİLİK PALTO,39975.0,03,
Erkek,30201,M403697800-0022,V YAKALI UZUN KOL TRİKO,3475.0,03,0.0
Erkek,30201,M403382302-0027,DİK YAKALI ÖNÜ FERMUARLI YÜN TRİKO,8975.0,03,0.0
