url,name,normal_price
https://www.watsons.com.tr/volenia-bileklik-ajda-gumus/p/BP_1481151,N/A,"449,00 ₺"
https://www.watsons.com.tr/flormar-angled-brow-fircali-ve-asansorlu-acili-kas-kalemi-no-002/p/BP_169138,Flormar Angled Brow Fırçalı ve Asansörlü Açılı Kaş Kalemi No: 002,"849,90 ₺"
https://www.watsons.com.tr/colgate-brilliant-black-11-dis-fircasi/p/BP_1454411,Colgate Brilliant Black 1+1 Diş Fırçası,"179,90 ₺"
https://www.watsons.com.tr/watsons-yogun-onarici-cift-fazli-sac-kremi-200-ml/p/BP_1375192,Watsons Yoğun Onarıcı Çift Fazlı Saç Kremi 200 ml,"249,90 ₺"
https://www.watsons.com.tr/nyx-professional-makeup-buttermelt-glaze-isiltili-nemlendirici-tint-02-vanilla-bean-butta/p/BP_1430114,Nyx Professional Makeup Buttermelt Glaze Işıltılı Nemlendirici Tint 02 Vanilla Bean Butta,"899,90 ₺"
https://www.watsons.com.tr/flormar-nail-enamel-yogun-pigmentli-parlak-oje-no-541/p/BP_1378111,Flormar Nail Enamel Yoğun Pigmentli Parlak Oje No: 541,"29,95 ₺"
https://www.watsons.com.tr/loreal-paris-cest-magic-bb-krem-02-light/p/BP_170585,L'Oreal Paris C'est Magic BB Krem 02 Light,"1.299,90 ₺"
https://www.watsons.com.tr/bepanthol-cilt-bakim-kremi-100-gr/p/BP_153321,Bepanthol Cilt Bakım Kremi 100 gr,"649,90 ₺"
https://www.watsons.com.tr/getwell-su-gecirmez-yara-bandi-10-adet/p/BP_1307005,Getwell Su Geçirmez Yara Bandı 10 Adet,"31,95 ₺"
https://www.watsons.com.tr/pastellab-lip-sleeping-mask-dudak-bakim-maskesi-peach/p/BP_1397795,Pastellab. Lip Sleeping Mask Dudak Bakım Maskesi Peach,"459,90 ₺"
https://www.watsons.com.tr/deborah-milano-chrome-likit-far-03/p/BP_1455328,Deborah Milano Chrome Likit Far 03,"149,00 ₺"
https://www.watsons.com.tr/slipstop-18-20-numara-kiz-cocuk-kaydirmaz-ayakkabi-belissima/p/BP_1350979,Slipstop 18-20 Numara Kız Çocuk Kaydırmaz Ayakkabı Belissima,"59,95 ₺"
https://www.watsons.com.tr/deborah-super-vinyl-shake-ruj-02-nude-caramel/p/BP_1394554,Deborah Super Vinyl Shake Ruj 02 Nude Caramel,"1.049,90 ₺"
https://www.watsons.com.tr/magic-retouch-beyaz-saclar-icin-kapatici-kumral-sac-spreyi-75-ml/p/BP_152401,Magic Retouch Beyaz Saçlar İçin Kapatıcı Kumral Saç Spreyi 75 ml,"471,90 ₺"
https://www.watsons.com.tr/nascita-twistlo-aksesuar-seti/p/BP_1461908,Nascita Twistlo Aksesuar Seti,"203,90 ₺"
https://www.watsons.com.tr/wellaflex-curls-sac-kopugu-guclu-200-ml/p/BP_1443988,Wellaflex Curls Saç Köpüğü Güçlü 200 ml,"304,90 ₺"
https://www.watsons.com.tr/revolution-skin-silk-serum-fondoten-f3/p/BP_1390018,Revolution Skin Silk Serum Fondöten F3,"1.939,90 ₺"
https://www.watsons.com.tr/golden-rose-dream-dudak-kalemi-no-518/p/BP_1433628,Golden Rose Dream Dudak Kalemi No: 518,"179,90 ₺"
https://www.watsons.com.tr/maybelline-new-york-fit-me-mat-poreless-fondoten-no-105-natural-ivory/p/BP_165841,Maybelline New York Fit Me Mat &amp; Poreless Fondöten No: 105 Natural Ivory,"1.049,90 ₺"
https://www.watsons.com.tr/himalaya-besleyici-dudak-bakim-kremi-45-g/p/BP_1395863,Himalaya&nbsp;Besleyici Dudak Bakım Kremi 4.5 g,"139,90 ₺"
https://www.watsons.com.tr/lovely-spring-bonjour-kalemi-no-01/p/BP_1442329,Lovely Spring Bonjour Kalemi No: 01,"59,95 ₺"
https://www.watsons.com.tr/versace-bright-crystal-absolue-kadin-parfum-edp-90-ml/p/BP_1366477,Versace Bright Crystal Absolue Kadın Parfüm Edp 90 ml,"6.999,90 ₺"
https://www.watsons.com.tr/maruderm-cica-centella-cilt-bakim-kremi-200-ml/p/BP_1368619,N/A,N/A
https://www.watsons.com.tr/the-ceel-biberiye-suyu-150-ml/p/BP_1455237,The Ceel Biberiye Suyu 150 ml,"704,90 ₺"
https://www.watsons.com.tr/la-fae-lip-cheek-peptide-tint-berry-flush/p/BP_1459423,La Faé Lip &amp; Cheek Peptide Tint Berry Flush,"499,90 ₺"
https://www.watsons.com.tr/watsons-koyu-renk-ojeler-icin-aseton-50-ml/p/BP_165707,Watsons Koyu Renk Ojeler İçin Aseton 50 ml,"59,95 ₺"
https://www.watsons.com.tr/kotex-young-super-ekonomik-paket-gece-16li/p/BP_1427076,Kotex Young Super Ekonomik Paket Gece 16'lı,"315,90 ₺"
https://www.watsons.com.tr/loreal-paris-elseve-glycolic-gloss-mukemmel-parlaklik-veren-sac-bakim-sprey-serumu-150-ml/p/BP_1462888,L'Oreal Paris Elseve Glycolic Gloss Mükemmel Parlaklık Veren Saç Bakım Sprey Serumu 150 ml,"469,90 ₺"
https://www.watsons.com.tr/sensodyne-promine-bebek-dis-macunu-50-ml-0-2-yas/p/BP_1391621,N/A,N/A
https://www.watsons.com.tr/oral-b-floss-action-dis-fircasi-yedek-basligi-2-adet/p/BP_135392,Oral-B Floss Action Diş Fırçası Yedek Başlığı 2 Adet,"979,90 ₺"
https://www.watsons.com.tr/deborah-milano-no-transfer-lip-gloss-02/p/BP_1446949,Deborah Milano No Transfer Lip Gloss 02,"1.049,90 ₺"
https://www.watsons.com.tr/kedv-kopek-nakisli-cuzdan/p/BP_1341487,KEDV Köpek Nakışlı Cüzdan,"124,90 ₺"
https://www.watsons.com.tr/revolution-reloaded-long-weekend-bronzer/p/BP_169685,N/A,N/A
https://www.watsons.com.tr/restorex-argan-keratin-sampuan-500-ml/p/BP_1334620,Restorex Argan Keratin Şampuan 500 ml,"258,90 ₺"
https://www.watsons.com.tr/pastel-nude-oje-no-755/p/BP_142647,Pastel Nude Oje No: 755,"119,90 ₺"
https://www.watsons.com.tr/pastel-plump-up-extra-hydrating-plumping-gloss-dolgunlastiran-dudak-parlaticisi-204-spicy-sweet/p/BP_1341445,Pastel Plump Up Extra Hydrating Plumping Gloss Dolgunlaştıran Dudak Parlatıcısı 204 Spicy Sweet,"539,90 ₺"
https://www.watsons.com.tr/sesu-tuy-dokucu-krem-hassas-ciltler-100-gr/p/BP_113853,Sesu Tüy Dökücü Krem Hassas Ciltler 100 gr,"294,90 ₺"
https://www.watsons.com.tr/lovely-dreamy-likit-far-no-1/p/BP_1425809,Lovely Dreamy Likit Far No: 1,"389,90 ₺"
https://www.watsons.com.tr/loreal-paris-revitalift-clinical-c-vitamini-salisilik-asit-aydinlatici-ve-gozenek-karsiti-kopuk-temizleyici/p/BP_1382409,L'Oreal Paris Revitalift Clinical C Vitamini + Salisilik Asit Aydınlatıcı ve Gözenek Karşıtı Köpük Temizleyici,"869,90 ₺"
https://www.watsons.com.tr/watsons-aseton-150-ml/p/BP_161695,Watsons Aseton 150 ml,"109,90 ₺"
https://www.watsons.com.tr/vaseline-nemlendirici-jel-original-100-ml/p/BP_141731,Vaseline Nemlendirici Jel Original 100 ml,"342,90 ₺"
https://www.watsons.com.tr/revolution-pout-bomb-dolgunlastirici-dudak-parlaticisi-kiss/p/BP_172284,Revolution Pout Bomb Dolgunlaştırıcı Dudak Parlatıcısı Kiss,"687,90 ₺"
https://www.watsons.com.tr/note-glimmer-gloss-40-rosy-wood/p/BP_1464372,Note Glimmer Gloss 40 Rosy Wood,"649,90 ₺"
https://www.watsons.com.tr/garnier-c-vitamini-parlak-aydinlatici-goz-kremi-15-ml/p/BP_1343867,Garnier C Vitamini Parlak Aydınlatıcı Göz Kremi 15 ml,"699,90 ₺"
https://www.watsons.com.tr/essence-choco-bomb-parlak-lip-gloss-01/p/BP_1465205,Essence Choco Bomb Parlak Lip Gloss 01,"104,90 ₺"
https://www.watsons.com.tr/watsons-bronzlastirici-jel-200-ml/p/BP_1429281,Watsons Bronzlaştırıcı Jel 200 ml,"669,90 ₺"
https://www.watsons.com.tr/pastel-day-long-lipcolor-likit-ruj-no-45/p/BP_1240519,Pastel Day Long Lipcolor Likit Ruj No: 45,"799,90 ₺"
https://www.watsons.com.tr/elseve-sampuan-hydra-nem-dolduran-300-ml/p/BP_1432354,Elseve Şampuan Hydra Nem Dolduran 300 ml,"369,90 ₺"
https://www.watsons.com.tr/pastel-nude-oje-no-750/p/BP_142642,Pastel Nude Oje No: 750,"9,99 ₺"
https://www.watsons.com.tr/cire-aseptine-bronzlastirici-sprey-gunes-yagi-spf0-200-ml/p/BP_1434538,Cire Aseptine Bronzlaştırıcı Sprey Güneş Yağı SPF0 200 ml,"599,90 ₺"
https://www.watsons.com.tr/arifoglu-biberiye-suyu-125-ml/p/BP_1392188,Arifoğlu Biberiye Suyu 125 ml,"209,90 ₺"
https://www.watsons.com.tr/pantene-sac-kremi-bond-repair-miracles-160-ml/p/BP_1416100,Pantene Saç Kremi Bond Repair Miracles 160 ml,"254,90 ₺"
https://www.watsons.com.tr/slipstop-buzz-kaydirmaz-ayakkabi-kiz-cocuk-27-29/p/BP_1439599,Slipstop Buzz Kaydırmaz Ayakkabı Kız Çocuk 27-29,"149,00 ₺"
https://www.watsons.com.tr/john-frieda-renk-acici-toner-champagne-blonde-120-ml/p/BP_1465044,John Frieda Renk Açıcı Toner Champagne Blonde 120 ml,"1.199,90 ₺"
https://www.watsons.com.tr/clear-men-kepege-karsi-etkili-sampuan-cool-sport-menthol-350-ml/p/BP_1312871,Clear Men Kepeğe Karşı Etkili Şampuan Cool Sport Menthol 350 ml,"389,90 ₺"
https://www.watsons.com.tr/rimmel-london-60-seconds-oje-no-703-hot-white-love/p/BP_1342943,N/A,N/A
https://www.watsons.com.tr/oral-b-io-serisi-ultimate-clean-siyah-orijinal-yedek-basliklari-derin-plak-giderme-2li/p/BP_1434223,Oral-B iO Serisi Ultimate Clean Siyah Orijinal Yedek Başlıkları Derin Plak Giderme 2'li,"1.909,90 ₺"
https://www.watsons.com.tr/clasy-care-face-up-skin-leke-kremi-40-ml/p/BP_1450372,Clasy Care Face Up Skin Leke Kremi 40 ml,"599,90 ₺"
https://www.watsons.com.tr/nyx-professional-makeup-slim-lip-kalem-peekaboo-neutral/p/BP_155745,Nyx Professional Makeup Slim Lip Kalem Peekaboo Neutral,"899,90 ₺"
https://www.watsons.com.tr/essence-dudak-bakimi-jelly-uyku-maskesi-02/p/BP_1443540,Essence Dudak Bakımı Jelly Uyku Maskesi 02,"39,95 ₺"
https://www.watsons.com.tr/note-bb-lip-corrector-renk-esitleyici-dudak-parlaticisi-no-03/p/BP_149091,Note BB Lip Corrector Renk Eşitleyici Dudak Parlatıcısı No: 03,"199,00 ₺"
https://www.watsons.com.tr/white-glo-sari-leke-karsiti-mor-dis-macunu/p/BP_1463168,White Glo Sarı Leke Karşıtı Mor Diş Macunu,"799,90 ₺"
https://www.watsons.com.tr/le-petit-marseillais-high-tolerance-organik-kenevir-tohumu-yagi-nemlendirici-dus-jeli-400-ml/p/BP_1358210,Le Petit Marseillais High Tolerance Organik Kenevir Tohumu Yağı Nemlendirici Duş Jeli 400 ml,"149,00 ₺"
https://www.watsons.com.tr/banila-co-clean-it-zero-yag-bazli-yuz-temizleyici-balm-aydinlatici-100-ml/p/BP_1378244,Banila Co Clean It Zero Yağ Bazlı Yüz Temizleyici Balm Aydınlatıcı 100 ml,"2.124,90 ₺"
https://www.watsons.com.tr/ariel-base-pods-12-yikama/p/BP_1464652,Ariel Base Pods 12 Yıkama,"329,90 ₺"
https://www.watsons.com.tr/maybelline-new-york-instant-anti-age-eraser-kapatici-05-brighten/p/BP_1386371,Maybelline New York Instant Anti Age Eraser Kapatıcı 05 Brighten,"1.399,90 ₺"
https://www.watsons.com.tr/flormar-extreme-tattoo-suya-dayanikli-ve-uzun-sure-kalici-jel-goz-kalemi-siyah/p/BP_1292795,Flormar Extreme Tattoo Suya Dayanıklı ve Uzun Süre Kalıcı Jel Göz Kalemi Siyah,"799,90 ₺"
https://www.watsons.com.tr/neutrogena-hydro-boost-jel-vucut-kremi-200-ml/p/BP_160309,Neutrogena Hydro Boost Jel Vücut Kremi 200 ml,"79,95 ₺"
https://www.watsons.com.tr/marvis-anise-mint-dis-macunu-85-ml/p/BP_1463224,Marvis Anise Mint Diş Macunu 85 ml,"479,90 ₺"
https://www.watsons.com.tr/taft-volumen-kopuk-150-ml/p/BP_113140,N/A,"417,90 ₺"
https://www.watsons.com.tr/nivea-body-express-hydration-vucut-losyonu-250-ml/p/BP_1419306,Nivea Body&nbsp;Express Hydration Vücut Losyonu 250 ml,"258,90 ₺"
https://www.watsons.com.tr/pure-beauty-brighten-up-niacinamide-glutathione-luminous-serum-30-ml/p/BP_1392034,Pure Beauty Brighten Up Niacinamide-Glutathione Luminous Serum 30 ml,"999,90 ₺"
https://www.watsons.com.tr/pastel-eyeshadow-palette-so-in-love-far-paleti-204-soul/p/BP_1293327,Pastel Eyeshadow Palette So In Love Far Paleti 204 Soul,"549,90 ₺"
https://www.watsons.com.tr/flormar-quick-dry-cabuk-kuruyan-parlak-oje-no-qd48/p/BP_1387379,Flormar Quick Dry Çabuk Kuruyan Parlak Oje No: QD48,"149,90 ₺"
https://www.watsons.com.tr/herschel-pretty-women-body-mist-150-ml/p/BP_1381667,Herschel Pretty Women Body Mist 150 ml,"449,90 ₺"
https://www.watsons.com.tr/okey-nirvana-prezervatif-ekonomik-paket-20li/p/BP_161791,Okey Nirvana Prezervatif&nbsp; Ekonomik Paket 20'li,"744,90 ₺"
https://www.watsons.com.tr/essence-lashes-to-impress-takma-kirpik-no-03/p/BP_173574,Essence Lashes To Impress Takma Kirpik No: 03,"189,90 ₺"
https://www.watsons.com.tr/watsons-pro-dudak-fircasi-340/p/BP_1446186,Watsons Pro Dudak Fırçası 340,"344,90 ₺"
https://www.watsons.com.tr/maruderm-yag-bazli-yuz-ve-vucut-temizleme-yagi-400-ml/p/BP_1368402,Maruderm Yağ Bazlı Yüz ve Vücut Temizleme Yağı 400 ml,"849,90 ₺"
https://www.watsons.com.tr/pastel-24h-non-stop-2in1-foundation-concealer-fondoten-kapatici-602-light-porcelain/p/BP_1313956,Pastel 24H Non-Stop 2in1 Foundation &amp; Concealer Fondöten &amp; Kapatıcı 602 Light Porcelain,"149,00 ₺"
https://www.watsons.com.tr/nyx-professional-makeup-wonder-stick-cift-tarafli-krem-kontur-aydinlatici-stick-universal-light/p/BP_1353240,Nyx Professional Makeup Wonder Stick Çift Taraflı Krem Kontür &amp; Aydınlatıcı Stick Universal Light,"1.449,90 ₺"
https://www.watsons.com.tr/watsons-magnetyx-erkek-parfum-edt-100-ml/p/BP_1434657,Watsons Magnetyx Erkek Parfüm EDT 100 ml,"999,90 ₺"
https://www.watsons.com.tr/revolution-kohl-eyeliner-black/p/BP_174094,Revolution Kohl Eyeliner Black,"499,90 ₺"
https://www.watsons.com.tr/slipstop-18-20-numara-erkek-cocuk-kaydirmaz-ayakkabi-nasa/p/BP_1398845,Slipstop 18-20 Numara Erkek Çocuk Kaydırmaz Ayakkabı Nasa,"59,95 ₺"
https://www.watsons.com.tr/puren-soft-comfort-ultra-ince-gunluk-ped-kokusuz-40li/p/BP_1419663,Pure'n Soft Comfort Ultra İnce Günlük Ped Kokusuz 40'lı,"169,90 ₺"
https://www.watsons.com.tr/loreal-paris-paradise-maskara-siyah/p/BP_155420,L'Oreal Paris Paradise Maskara Siyah,"1.799,90 ₺"
https://www.watsons.com.tr/watsons-color-obsession-vucut-spreyi-200-ml/p/BP_1291745,Watsons Color Obsession Vücut Spreyi 200 ml,"199,90 ₺"
https://www.watsons.com.tr/palette-kalici-dogal-renkler-9-7-dogal-acik-bakir/p/BP_1316308,Palette Kalıcı Doğal Renkler 9-7 Doğal Açık Bakır,"267,90 ₺"
https://www.watsons.com.tr/revolution-parfum-noir-edt-100-ml/p/BP_1341508,N/A,N/A
https://www.watsons.com.tr/flormar-stay-perfect-concealer-kremsi-likit-kapatici-no-03-soft-beige/p/BP_1398236,Flormar Stay Perfect Concealer Kremsi Likit Kapatıcı No: 03 Soft Beige,"1.049,90 ₺"
https://www.watsons.com.tr/orkid-ultra-ekstra-dortlu-hijyenik-ped-gece-plus-14lu/p/BP_1478323,Orkid Ultra Ekstra Dörtlü Hijyenik Ped Gece Plus 14'lü,"256,90 ₺"
https://www.watsons.com.tr/nyx-professional-makeup-fat-oil-lip-drip-parlatici-dudak-yagi-inside-scoop/p/BP_1410353,Nyx Professional Makeup Fat Oil Lip Drip Parlatıcı Dudak Yağı Inside Scoop,"1.049,90 ₺"
https://www.watsons.com.tr/collagen-by-watsons-white-regeneration-isiltili-goz-jeli-20-ml/p/BP_1396983,Collagen By Watsons White Regeneration Işıltılı Göz Jeli 20 ml,"629,90 ₺"
https://www.watsons.com.tr/watsons-agda-bandi-hassas-cilt-24-adet/p/BP_166027,Watsons Ağda Bandı Hassas Cilt 24 Adet,"209,90 ₺"
https://www.watsons.com.tr/gliss-sampuan-split-hair-miracle-400-ml/p/BP_1400392,Gliss Şampuan Split Hair Miracle 400 ml,"279,90 ₺"
https://www.watsons.com.tr/loreal-paris-true-match-bakim-yapan-fondoten-2n-vanilla/p/BP_170639,L'Oreal Paris True Match Bakım Yapan Fondöten 2N Vanilla,"1.699,90 ₺"
https://www.watsons.com.tr/mov-tirnak-ekstra-koruma-ve-sararma-onleyici-yag/p/BP_1450015,Mov Tırnak Ekstra Koruma Ve Sararma Önleyici Yağ,"59,95 ₺"
https://www.watsons.com.tr/head-shoulders-derinlemesine-temiz-yogun-ferahlik-deniz-mineralleri-300-ml/p/BP_1278669,Head&amp;Shoulders Derinlemesine Temiz Yoğun Ferahlık Deniz Mineralleri 300  ml,"274,90 ₺"
https://www.watsons.com.tr/watsons-seyahat-seti-7li/p/BP_1345218,Watsons Seyahat Seti 7'li,"319,90 ₺"
https://www.watsons.com.tr/miine-cherry-pop-makyaj-sungeri-seti-6li/p/BP_1453725,Miine Cherry Pop Makyaj Süngeri Seti 6'lı,"349,90 ₺"
https://www.watsons.com.tr/golden-rose-nude-look-natural-shine-lipgloss-no-02/p/BP_168592,Golden Rose Nude Look Natural Shine Lipgloss No: 02,"79,95 ₺"
https://www.watsons.com.tr/loreal-paris-elseve-colorvive-renk-koruyucu-bakim-sampuani-300-ml/p/BP_1432368,L'Oreal Paris Elseve Colorvive Renk Koruyucu Bakım Şampuanı 300 ml,"279,90 ₺"
https://www.watsons.com.tr/schwarzkopf-root-retoucher-sprey-boya-kahverengi-120-ml/p/BP_162421,Schwarzkopf Root Retoucher Sprey Boya Kahverengi 120 ml,"438,90 ₺"
https://www.watsons.com.tr/flormar-kiss-me-more-yogun-nemlendirici-likit-mat-ruj-koyu-gul-kurusu/p/BP_1345330,Flormar Kiss Me More Yoğun Nemlendirici Likit Mat Ruj Koyu Gül Kurusu,"949,90 ₺"
https://www.watsons.com.tr/kedv-sincap-nakisli-cuzdan/p/BP_1341466,KEDV Sincap Nakışlı Cüzdan,"124,90 ₺"
https://www.watsons.com.tr/golden-rose-just-touch-likit-kapatici-no-03/p/BP_1342397,Golden Rose Just Touch Likit Kapatıcı No: 03,"624,90 ₺"
https://www.watsons.com.tr/volenia-gumus-renk-orta-halka-model-kupe/p/BP_1452752,Volenia Gümüş Renk Orta Halka Model Küpe,"259,00 ₺"
https://www.watsons.com.tr/rakle-mum-seti-3lu/p/BP_1478400,Rakle Mum Seti 3'lü,"149,00 ₺"
https://www.watsons.com.tr/essence-drop-of-sunshine-bronzlastirici-damla/p/BP_1443568,Essence Drop Of Sunshine Bronzlaştırıcı Damla,"294,90 ₺"
https://www.watsons.com.tr/ziaja-multivitaminli-nemlendirici-yuz-kremi-50-ml/p/BP_1402639,Ziaja Multivitaminli Nemlendirici Yüz Kremi 50 ml,"694,90 ₺"
https://www.watsons.com.tr/maybelline-new-york-vinyl-ink-ruj-wicked-no-50/p/BP_1323399,Maybelline New York Vinyl Ink Ruj Wıcked No: 50,"1.599,90 ₺"
https://www.watsons.com.tr/head-shoulders-sampuan-clinical-itch-relief-400-ml/p/BP_1481641,Head&amp;Shoulders Şampuan Clinical Itch Relief 400 ml,"2.499,90 ₺"
https://www.watsons.com.tr/essence-call-me-queen-dramatic-effect-maskara-waterproof/p/BP_1446543,Essence Call Me Queen Dramatic Effect Maskara Waterproof,"299,90 ₺"
https://www.watsons.com.tr/volenia-kupe-gumus-renkli-buyuk-halka/p/BP_1452745,Volenia Küpe Gümüş Renkli Büyük Halka,"259,00 ₺"
https://www.watsons.com.tr/loreal-paris-hyaluron-tint-640-tea-time/p/BP_1480542,N/A,"1.199,90 ₺"
https://www.watsons.com.tr/i-heart-revolution-coconut-ombre-bronzer/p/BP_1348319,I Heart Revolution Coconut Ombre Bronzer,"939,90 ₺"
https://www.watsons.com.tr/eloque-aloevera-dogal-kabak-lifli-sabun-120-g/p/BP_1366281,N/A,N/A
https://www.watsons.com.tr/elidor-doganin-enerjisi-sampuan-avokado-uzum-cekirdegi-400-ml/p/BP_171329,N/A,N/A
https://www.watsons.com.tr/watsons-fruity-salatalik-ferahlatici-maske-30-ml/p/BP_1446004,Watsons Fruity Salatalık Ferahlatıcı Maske 30 ml,"129,90 ₺"
https://www.watsons.com.tr/rexona-kadin-sprey-deodorant-seftali-limon-otu-72-saat-kesintisiz-ustun-koruma-150-ml/p/BP_1271354,Rexona Kadın Sprey Deodorant Şeftali &amp; Limon Otu 72 Saat Kesintisiz Üstün Koruma 150 ml,"79,95 ₺"
https://www.watsons.com.tr/watsons-cimbiz/p/BP_1404767,Watsons Cımbız,"109,90 ₺"
https://www.watsons.com.tr/clinomyn-temizleme-parlatici-dis-macunu-75-ml/p/BP_1446368,Clinomyn Temizleme Parlatıcı Diş Macunu 75 ml,"489,90 ₺"
https://www.watsons.com.tr/flormar-longer-than-ever-uzun-gorunum-veren-maskara-no-001/p/BP_1380638,Flormar Longer Than Ever Uzun Görünüm Veren Maskara No: 001,"1.249,90 ₺"
https://www.watsons.com.tr/revolution-dewy-drench-nemlendirici-serum-30-ml/p/BP_1433201,Revolution Dewy Drench Nemlendirici Serum 30 ml,"749,90 ₺"
https://www.watsons.com.tr/flormar-glitter-nail-enamel-oje-no-gl10-blackstar/p/BP_155281,Flormar Glitter Nail Enamel Oje No: GL10 Blackstar,"199,90 ₺"
https://www.watsons.com.tr/max-factor-miracle-pure-fondoten-porceleain-30/p/BP_1333206,Max Factor Miracle Pure Fondöten Porceleain 30,"814,90 ₺"
https://www.watsons.com.tr/i-heart-revolution-citrus-zing-dudak-yagi/p/BP_1443022,I Heart Revolution Citrus Zing Dudak Yağı,"724,90 ₺"
https://www.watsons.com.tr/bebak-bacak-ve-vucut-fondoteni-2-numara-medium-75-ml/p/BP_1434804,Bebak Bacak ve Vücut Fondöteni 2 Numara Medium 75 ml,"549,90 ₺"
https://www.watsons.com.tr/beauty-formulas-cucumber-facial-wipes-30s/p/BP_129239,N/A,N/A
https://www.watsons.com.tr/deborah-milano-24-ore-otomatik-dudak-kalemi-04/p/BP_1455391,Deborah Milano 24 Ore Otomatik Dudak Kalemi 04,"549,90 ₺"
https://www.watsons.com.tr/essence-baby-got-bronze-bronzing-stick-40/p/BP_1446809,Essence Baby Got Bronze Bronzing Stick 40,"229,90 ₺"
https://www.watsons.com.tr/miine-makyaj-fircasi-seti-4lu/p/BP_1461656,Miine Makyaj Fırçası Seti 4'lü,"499,90 ₺"
https://www.watsons.com.tr/superdrug-finishing-touches-takma-tirnak-french-ombre-24lu/p/BP_1435441,Superdrug Finishing Touches Takma Tırnak French Ombre 24'lü,"349,90 ₺"
https://www.watsons.com.tr/nivea-deodorant-sprey-erkek-deep-beat-150-ml/p/BP_1379259,Nivea Deodorant Sprey Erkek Deep Beat 150 ml,"79,95 ₺"
https://www.watsons.com.tr/clarion-unisex-gunes-gozlugu-1/p/BP_1453858,Clarion Unisex Güneş Gözlüğü 1,"399,90 ₺"
https://www.watsons.com.tr/nyx-professional-makeup-micro-brow-kalem-black/p/BP_155891,N/A,N/A
https://www.watsons.com.tr/flormar-glitter-nail-enamel-oje-no-gl12-white-pearl/p/BP_155287,Flormar Glitter Nail Enamel Oje No: GL12 White Pearl,"39,95 ₺"
https://www.watsons.com.tr/dalin-goz-yakmayan-bebek-sampuani-700-ml/p/BP_103756,Dalin Göz Yakmayan Bebek Şampuanı 700 ml,"319,90 ₺"
https://www.watsons.com.tr/revolution-the-icon-true-bronze-far-paleti/p/BP_1417941,Revolution The Icon True Bronze Far Paleti,"1.809,90 ₺"
https://www.watsons.com.tr/nyx-professional-makeup-butter-gloss-dudak-parlaticisi-madeleine/p/BP_156118,Nyx Professional Makeup Butter Gloss Dudak Parlatıcısı Madeleine,"749,90 ₺"
https://www.watsons.com.tr/antonio-banderas-the-icon-2-erkek-parfum-edp-100-ml/p/BP_1319073,Antonio Banderas The Icon 2 Erkek Parfüm EDP 100 ml,"2.699,90 ₺"
https://www.watsons.com.tr/golden-rose-baked-stardust-no-106/p/BP_1324456,Golden Rose Baked Stardust No: 106,"1.069,90 ₺"
https://www.watsons.com.tr/deborah-hi-tech-blush-allik-no-52/p/BP_126308,N/A,N/A
https://www.watsons.com.tr/deborah-il-rossetto-classic-ruj-no-602-brilliant-red/p/BP_123306,Deborah Il Rossetto Classic Ruj No: 602 Brilliant Red,"149,00 ₺"
https://www.watsons.com.tr/revolution-the-icon-smokey-grunge-far-paleti/p/BP_1418004,Revolution The Icon Smokey Grunge Far Paleti,"1.809,90 ₺"
https://www.watsons.com.tr/maybelline-new-york-sunkisser-likit-allik-05-blazing/p/BP_1419551,N/A,N/A
https://www.watsons.com.tr/nivea-aqua-rose-organik-gul-suyu-iceren-makyaj-temizleme-jeli-150-ml/p/BP_162295,Nivea Aqua Rose Organik Gül Suyu İçeren Makyaj Temizleme Jeli 150 ml,"79,95 ₺"
https://www.watsons.com.tr/clear-men-sampuan-cool-sport-350-ml-180-ml-set/p/BP_1431605,Clear Men Şampuan Cool Sport 350 ml + 180 ml Set,"489,90 ₺"
https://www.watsons.com.tr/wella-koleston-single-tup-boya-7-77-isiltili-kahve/p/BP_120500,Wella Koleston Single Tüp Boya 7/77 Işıltılı Kahve,"129,90 ₺"
https://www.watsons.com.tr/johnsons-baby-sampuan-750mlyag-200ml-set/p/BP_147602,N/A,"429,90 ₺"
https://www.watsons.com.tr/loreal-paris-lumi-glass-islak-bitisli-stick-aydinlatici-620-glassy-pink-ballet/p/BP_1425417,L’Oreal Paris Lumi Glass Islak Bitişli Stick Aydınlatıcı 620 Glassy Pink Ballet,"1.139,90 ₺"
https://www.watsons.com.tr/essence-extreme-lengthening-volume-maskara-01/p/BP_1376732,Essence Extreme Lengthening &amp; Volume Maskara 01,"299,90 ₺"
https://www.watsons.com.tr/nivea-hydra-skin-effect-nemlendirici-jel-krem-50-ml/p/BP_1276562,N/A,N/A
https://www.watsons.com.tr/wella-koleston-naturals-sac-boyasi-6-1-buyuleyici-kahve/p/BP_1444618,N/A,"249,90 ₺"
https://www.watsons.com.tr/flormar-creamy-stylo-yari-parlak-bitisli-kremsi-ruj-no-006/p/BP_1247771,Flormar Creamy Stylo Yarı Parlak Bitişli Kremsi Ruj No: 006,"599,90 ₺"
https://www.watsons.com.tr/volenia-kupe-altin-renkli-minimal-inci/p/BP_1452871,N/A,N/A
https://www.watsons.com.tr/gillette-venus-comfortglide-sugarberry-tiras-makinesi-1-yedek-bicak/p/BP_1401694,Gillette Venus Comfortglide Sugarberry Tıraş Makinesi + 1 Yedek Bıçak,"1.037,90 ₺"
