name,price,shown_price,id,tuik_category,basic_inflation_1d,basic_inflation_7d,basic_inflation_15d,basic_inflation_30d
Nyx Professional Makeup Fat Oil Lip Drip Parlatıcı Dudak Yağı Thats Chic,1049.9,1049.9,Nyx Professional Makeup Fat Oil Lip Drip Parlatıcı Dudak Yağı Thats Chic,12,0.0,0.0,,
Pastel Sunlight Highlighter Aydınlatıcı 101,539.9,539.9,Pastel Sunlight Highlighter Aydınlatıcı 101,12,0.0,0.0,,
Pastel Make Up To Skin Care Aydınlatıcı ve Nemlendirici Makyaj Bazı,999.9,999.9,Pastel Make Up To Skin Care Aydınlatıcı ve Nemlendirici Makyaj Bazı,12,0.0,0.0,,
Revolution Smiley Sunshine Baking Power,949.9,949.9,Revolution Smiley Sunshine Baking Power,12,0.0,0.0,,
Deborah 24Ore Extra Cover Fondöten No: 02 Beige,1299.9,1299.9,Deborah 24Ore Extra Cover Fondöten No: 02 Beige,12,0.0,,,
Essence Natural Matte Mousse Fondöten No: 01,230.9,230.9,Essence Natural Matte Mousse Fondöten No: 01,12,0.0,,,
Pastel x Arzu Sabancı 2'li Allık Seti,794.9,794.9,Pastel x Arzu Sabancı 2'li Allık Seti,12,0.0,0.0,,
Golden Rose Flash Lash Kahverengi Maskara Mocha Brown No: 08,619.9,619.9,Golden Rose Flash Lash Kahverengi Maskara Mocha Brown No: 08,12,0.0,0.0,,
Note Iconic Mat Ruj 105,699.9,699.9,Note Iconic Mat Ruj 105,12,0.0,0.0,,
Golden Rose Curl Passion Deep Black Maskara,484.9,484.9,Golden Rose Curl Passion Deep Black Maskara,12,0.0,0.0,,
Maybelline New York Lifter Liner Dudak Kalemi 011 Upstate,849.9,849.9,Maybelline New York Lifter Liner Dudak Kalemi 011 Upstate,12,0.0,0.0,,
Pastel Glow Liquid Eyeshadow Likit Far 225 Champagne,535.9,535.9,Pastel Glow Liquid Eyeshadow Likit Far 225 Champagne,12,0.0,0.0,,
Flormar To Go Yoğunluğu Ayarlanabilir & Doğal Bitişli Kremsi Stick Bronzer - 003 Deep Coffee,399.9,399.9,Flormar To Go Yoğunluğu Ayarlanabilir & Doğal Bitişli Kremsi Stick Bronzer - 003 Deep Coffee,12,0.0,0.0,,
Flormar Water Lip Stain Kalıcı Mat Dudak Renklendiricisi No: 001,799.9,799.9,Flormar Water Lip Stain Kalıcı Mat Dudak Renklendiricisi No: 001,12,0.0,0.0,,
Kiss Impress Color Kendinden Yapışkanlı Takma Tırnak Kısa Bordo 014,599.9,599.9,Kiss Impress Color Kendinden Yapışkanlı Takma Tırnak Kısa Bordo 014,12,0.0,0.0,,
Flormar To Go Nemlendirici Etkili & Işıltılı Kremsi Stick Allık - 005 Charming Mauve,399.9,399.9,Flormar To Go Nemlendirici Etkili & Işıltılı Kremsi Stick Allık - 005 Charming Mauve,12,0.0,0.0,,
Deborah Instant Lift Kapatıcı No: 02 Beige 4.2 gr,999.9,999.9,Deborah Instant Lift Kapatıcı No: 02 Beige 4.2 gr,12,0.0,0.0,,
Nascita Funfair Fondöten Süngeri,144.9,144.9,Nascita Funfair Fondöten Süngeri,12,0.0,0.0,,
Deborah Eyebrow Perfect Kaş Kiti Brunette,959.9,959.9,Deborah Eyebrow Perfect Kaş Kiti Brunette,12,0.0,,,
Show By Pastel Show Your Magic Gloss Color Changing Renk Değiştiren Dudak Parlatıcısı,499.9,499.9,Show By Pastel Show Your Magic Gloss Color Changing Renk Değiştiren Dudak Parlatıcısı,12,0.0,0.0,,
Flormar Perfect Coverage Yoğun Pigmentli SPF15 Fondöten No: 103,399.0,399.0,Flormar Perfect Coverage Yoğun Pigmentli SPF15 Fondöten No: 103,12,0.0,0.0,,
Revolution Luxury Banana Powder 32 gr,999.9,999.9,Revolution Luxury Banana Powder 32 gr,12,0.0,0.0,,
Flormar 4 in 1 Complete Care Besleyici & Onarıcı Oje Bazı/Tırnak Cilası,199.9,199.9,Flormar 4 in 1 Complete Care Besleyici & Onarıcı Oje Bazı/Tırnak Cilası,12,0.0,0.0,,
Show By Pastel Show Your Style Far Paleti 464 Natural,990.9,990.9,Show By Pastel Show Your Style Far Paleti 464 Natural,12,0.0,,,
Golden Rose Cat Walk Maskara,439.9,439.9,Golden Rose Cat Walk Maskara,12,0.0,0.0,,
Miine Makyaj Çantası Punch Çanta Küçük Kalpli,399.9,399.9,Miine Makyaj Çantası Punch Çanta Küçük Kalpli,12,0.0,0.0,,
Essence Natural Matte Mousse Fondöten No: 04,230.9,230.9,Essence Natural Matte Mousse Fondöten No: 04,12,0.0,0.0,,
Note Precision Eyeliner Black,679.9,679.9,Note Precision Eyeliner Black,12,0.0,0.0,,
L’Oreal Paris Le Shadow Stick Göz Farı 230 Magnetic Bronze,1069.9,1069.9,L’Oreal Paris Le Shadow Stick Göz Farı 230 Magnetic Bronze,12,0.0,0.0,,
Deborah Skin Booster Niacinamide Hydra Fondöten SPF15 0,999.9,999.9,Deborah Skin Booster Niacinamide Hydra Fondöten SPF15 0,12,0.0,0.0,,
Rimmel London Lasting Finish Exag. Auto Dudak Kalemi Epic,499.9,499.9,Rimmel London Lasting Finish Exag. Auto Dudak Kalemi Epic,12,0.0,0.0,,
Pastel Stardust Highlighter Aydınlatıcı 322 Spica,599.9,599.9,Pastel Stardust Highlighter Aydınlatıcı 322 Spica,12,0.0,,,
Pastel Plump Up Extra Hydrating Plumping Gloss Dolgunlaştıran Dudak Parlatıcısı 206 Chic,749.9,749.9,Pastel Plump Up Extra Hydrating Plumping Gloss Dolgunlaştıran Dudak Parlatıcısı 206 Chic,12,0.0,0.0,,
Flormar Shine Kiss Me More Ekstra Kalıcı Likit Parlak Ruj No: 04,999.9,999.9,Flormar Shine Kiss Me More Ekstra Kalıcı Likit Parlak Ruj No: 04,12,0.0,0.0,,
Max Factor 2000 Calorie Pro Stylist Maskara,874.9,874.9,Max Factor 2000 Calorie Pro Stylist Maskara,12,,,,
Pastel Eyebrow Duo İkili Kaş Farı 01 Light,689.9,689.9,Pastel Eyebrow Duo İkili Kaş Farı 01 Light,12,0.0,0.0,,
Maybelline New York Instant Anti Age Eraser Kapatıcı 05 Brighten,1399.9,1399.9,Maybelline New York Instant Anti Age Eraser Kapatıcı 05 Brighten,12,0.0,0.0,,
Flormar Shine Kiss Me More Ekstra Kalıcı Likit Parlak Ruj No: 09,999.9,999.9,Flormar Shine Kiss Me More Ekstra Kalıcı Likit Parlak Ruj No: 09,12,0.0,,,
Kalyon Tırnak ve Tırnak Eti Yağı,264.9,264.9,Kalyon Tırnak ve Tırnak Eti Yağı,12,0.0,0.0,,
La Faé Vanilla Matcha Peptide Lip Balm,499.9,499.9,La Faé Vanilla Matcha Peptide Lip Balm,12,,,,
Skin401 Aydınlatıcı BB Krem SPF50+ / Orta Cilt Tonu 50 ml,769.9,769.9,Skin401 Aydınlatıcı BB Krem SPF50+ / Orta Cilt Tonu 50 ml,12,0.0,0.0,,
Nascita Taşli Takma Tırnak 24'lü,224.9,224.9,Nascita Taşli Takma Tırnak 24'lü,12,0.0,-4.257130693912304,,
Nascita Taşli Takma Tırnak 24'lü,224.9,224.9,Nascita Taşli Takma Tırnak 24'lü,12,0.0,4.257130693912304,,
Nascita Taşli Takma Tırnak 24'lü,224.9,224.9,Nascita Taşli Takma Tırnak 24'lü,12,0.0,0.0,,
Nascita Taşli Takma Tırnak 24'lü,224.9,224.9,Nascita Taşli Takma Tırnak 24'lü,12,-4.257130693912304,-4.257130693912304,,
Nascita Taşli Takma Tırnak 24'lü,224.9,224.9,Nascita Taşli Takma Tırnak 24'lü,12,-4.257130693912304,4.257130693912304,,
Nascita Taşli Takma Tırnak 24'lü,224.9,224.9,Nascita Taşli Takma Tırnak 24'lü,12,-4.257130693912304,0.0,,
Nascita Taşli Takma Tırnak 24'lü,224.9,224.9,Nascita Taşli Takma Tırnak 24'lü,12,8.89284126278346,-4.257130693912304,,
Nascita Taşli Takma Tırnak 24'lü,224.9,224.9,Nascita Taşli Takma Tırnak 24'lü,12,8.89284126278346,4.257130693912304,,
Nascita Taşli Takma Tırnak 24'lü,224.9,224.9,Nascita Taşli Takma Tırnak 24'lü,12,8.89284126278346,0.0,,
Nascita Taşli Takma Tırnak 24'lü,224.9,224.9,Nascita Taşli Takma Tırnak 24'lü,12,4.257130693912304,-4.257130693912304,,
Nascita Taşli Takma Tırnak 24'lü,224.9,224.9,Nascita Taşli Takma Tırnak 24'lü,12,4.257130693912304,4.257130693912304,,
Nascita Taşli Takma Tırnak 24'lü,224.9,224.9,Nascita Taşli Takma Tırnak 24'lü,12,4.257130693912304,0.0,,
Nascita Taşli Takma Tırnak 24'lü,224.9,224.9,Nascita Taşli Takma Tırnak 24'lü,12,4.44642063139173,-4.257130693912304,,
Nascita Taşli Takma Tırnak 24'lü,224.9,224.9,Nascita Taşli Takma Tırnak 24'lü,12,4.44642063139173,4.257130693912304,,
Nascita Taşli Takma Tırnak 24'lü,224.9,224.9,Nascita Taşli Takma Tırnak 24'lü,12,4.44642063139173,0.0,,
Nascita Taşli Takma Tırnak 24'lü,224.9,224.9,Nascita Taşli Takma Tırnak 24'lü,12,0.0,-4.257130693912304,,
Nascita Taşli Takma Tırnak 24'lü,224.9,224.9,Nascita Taşli Takma Tırnak 24'lü,12,0.0,4.257130693912304,,
Nascita Taşli Takma Tırnak 24'lü,224.9,224.9,Nascita Taşli Takma Tırnak 24'lü,12,0.0,0.0,,
Note Iconic Sheer Ruj 203,699.9,699.9,Note Iconic Sheer Ruj 203,12,0.0,0.0,,
Pastel x Arzu Sabancı 6'lı Far Seti 62,879.9,879.9,Pastel x Arzu Sabancı 6'lı Far Seti 62,12,0.0,0.0,,
Note Flawless Happy Tint Lip&Cheek 02,379.9,379.9,Note Flawless Happy Tint Lip&Cheek 02,12,0.0,0.0,,
Frudia Make Up Glow Juicy Jam Lip & Cheek Peach 04,999.9,999.9,Frudia Make Up Glow Juicy Jam Lip & Cheek Peach 04,12,0.0,0.0,,
Revolution Reloaded Make an Impact Aydınlatıcı,749.9,749.9,Revolution Reloaded Make an Impact Aydınlatıcı,12,0.0,0.0,,
Show By Pastel Show Your Joy Liquid Blush Likit Allık 55,589.9,589.9,Show By Pastel Show Your Joy Liquid Blush Likit Allık 55,12,0.0,0.0,,
Essence Extreme Lengthening & Volume Maskara 01,299.9,299.9,Essence Extreme Lengthening & Volume Maskara 01,12,0.0,0.0,,
Note Crystalize Likit Far 06,599.9,599.9,Note Crystalize Likit Far 06,12,0.0,0.0,,
Deborah 2in1 Gel Kajal Kalem Eyeliner No: 01,689.9,689.9,Deborah 2in1 Gel Kajal Kalem Eyeliner No: 01,12,0.0,,,
Flormar Nail Enamel Yoğun Pigmentli Parlak Oje No: 406 Dark Red,99.95,99.95,Flormar Nail Enamel Yoğun Pigmentli Parlak Oje No: 406 Dark Red,12,0.0,0.0,,
Golden Rose Eye Glaze Likit Far No: 08,509.9,509.9,Golden Rose Eye Glaze Likit Far No: 08,12,0.0,0.0,,
Flormar Brow Up Kaş Altı Aydınlatıcı Asansörlü Kalem Rose Gold 002,749.9,749.9,Flormar Brow Up Kaş Altı Aydınlatıcı Asansörlü Kalem Rose Gold 002,12,0.0,,,
Kalyon Oje Kurutucu Tırnak Eti Nemlendirici Sprey,346.9,346.9,Kalyon Oje Kurutucu Tırnak Eti Nemlendirici Sprey,12,0.0,0.0,,
Max Factor Miracle Pure Krem Allık 03 Peony,814.9,814.9,Max Factor Miracle Pure Krem Allık 03 Peony,12,0.0,0.0,,
Deborah 24Ore Extra Brow Renkli Kaş Maskarası 01,989.9,989.9,Deborah 24Ore Extra Brow Renkli Kaş Maskarası 01,12,0.0,,,
Pastel x Arzu Sabancı Ruj No: 21,679.9,679.9,Pastel x Arzu Sabancı Ruj No: 21,12,0.0,0.0,,
Flormar Ouick Dry Ekstra Parlak Bitişli Oje Kurutucu Cila,199.9,199.9,Flormar Ouick Dry Ekstra Parlak Bitişli Oje Kurutucu Cila,12,0.0,0.0,,
Golden Rose Essential Kıvrım ve Hacim Etkisi Veren Maskara,469.9,469.9,Golden Rose Essential Kıvrım ve Hacim Etkisi Veren Maskara,12,0.0,0.0,,
Essence 8H Matte Comfort Dudak Kalemi 11,134.9,134.9,Essence 8H Matte Comfort Dudak Kalemi 11,12,0.0,0.0,,
L'Oreal Paris Infaillible Faux Brow Ultra İnce Uçlu Kaş Kalemi Light Brunette,1149.9,1149.9,L'Oreal Paris Infaillible Faux Brow Ultra İnce Uçlu Kaş Kalemi Light Brunette,12,0.0,0.0,,
Flormar Jelly Look Yoğun Pigmentli Parlak Oje No: JL38,149.9,149.9,Flormar Jelly Look Yoğun Pigmentli Parlak Oje No: JL38,12,0.0,0.0,,
Pastel Bronzer&Highlighter Set Sun Kissed Bronzlaştırıcı Ve Aydınlatıcı 01 Natural Bronze & Soft Glow,649.9,649.9,Pastel Bronzer&Highlighter Set Sun Kissed Bronzlaştırıcı Ve Aydınlatıcı 01 Natural Bronze & Soft Glow,12,0.0,,,
Show By Pastel Cover+Perfect SPF30 Ultra Kapatıcı 301 Fair,749.9,749.9,Show By Pastel Cover+Perfect SPF30 Ultra Kapatıcı 301 Fair,12,0.0,0.0,,
Nascita Profesyonel Cımbız 2'li,254.9,254.9,Nascita Profesyonel Cımbız 2'li,12,,,,
Miine Makyaj Pufu 8'li,399.9,399.9,Miine Makyaj Pufu 8'li,12,0.0,0.0,,
Nyx Professional Makeup Duck Plump Dolgun Görünüm Veren Dudak Kalemi Touch Up Taupe,749.9,749.9,Nyx Professional Makeup Duck Plump Dolgun Görünüm Veren Dudak Kalemi Touch Up Taupe,12,0.0,0.0,,
Flormar Nail Enamel Yoğun Pigmentli Parlak Oje No: 385 Red Velvet,99.95,99.95,Flormar Nail Enamel Yoğun Pigmentli Parlak Oje No: 385 Red Velvet,12,0.0,0.0,,
Deborah Color Lovers Tekli Far Super Gold 03,799.9,799.9,Deborah Color Lovers Tekli Far Super Gold 03,12,0.0,0.0,,
Flormar Pearly Parlak Bitişli Yarı Transparan Sedefli Oje 473 Pearl Beige,149.9,149.9,Flormar Pearly Parlak Bitişli Yarı Transparan Sedefli Oje 473 Pearl Beige,12,0.0,0.0,,
Nascita Funfair Kontür Fırçası,284.9,284.9,Nascita Funfair Kontür Fırçası,12,0.0,0.0,,
Nascita Pro Gölgelendirme Fırçası,254.9,254.9,Nascita Pro Gölgelendirme Fırçası,12,0.0,,,
Show By Pastel Show Your Joy Liquid Blush Likit Allık 52,589.9,589.9,Show By Pastel Show Your Joy Liquid Blush Likit Allık 52,12,0.0,0.0,,
Watsons Oje Kurutucu 50 ml,89.95,89.95,Watsons Oje Kurutucu 50 ml,12,0.0,0.0,,
Deborah Milano No Transfer Lip Gloss 06,749.9,749.9,Deborah Milano No Transfer Lip Gloss 06,12,0.0,,,
Kalyon Tırnak Güçlendirici Cila,397.9,397.9,Kalyon Tırnak Güçlendirici Cila,12,0.0,0.0,,
Note Iconic Mat Ruj 108,699.9,699.9,Note Iconic Mat Ruj 108,12,0.0,,,
Essence Without Limits Waterproof Extra Uzunluk & Hacim Veren Maskara,299.9,299.9,Essence Without Limits Waterproof Extra Uzunluk & Hacim Veren Maskara,12,0.0,0.0,,
Deborah Skin Booster BB Krem 02 Beige,1174.9,1174.9,Deborah Skin Booster BB Krem 02 Beige,12,0.0,0.0,,
Deborah Easy Color Allık&Lip Hyaluronik Asit No: 02,939.9,939.9,Deborah Easy Color Allık&Lip Hyaluronik Asit No: 02,12,0.0,0.0,,
Rimmel London Exaggerate Eyeliner No: 002 Kahverengi,474.9,474.9,Rimmel London Exaggerate Eyeliner No: 002 Kahverengi,12,0.0,,,
Lovely Summer Nude Plumping Lip Gloss No: 3,359.9,359.9,Lovely Summer Nude Plumping Lip Gloss No: 3,12,0.0,0.0,,
Essence Krem Far 01,239.9,239.9,Essence Krem Far 01,12,0.0,0.0,,
Golden Rose Glitter Glow Far No: 01 Diamond,574.9,574.9,Golden Rose Glitter Glow Far No: 01 Diamond,12,0.0,0.0,,
Golden Rose My Mat Lip Ink Likit Ruj No: 02,679.9,679.9,Golden Rose My Mat Lip Ink Likit Ruj No: 02,12,0.0,,,
Superdrug Studio Takma Tırnak Cherry 24'lü,399.9,399.9,Superdrug Studio Takma Tırnak Cherry 24'lü,12,0.0,0.0,,
Deborah La Cipria Mat and Fix Pudra,649.9,649.9,Deborah La Cipria Mat and Fix Pudra,12,0.0,0.0,,
Note Crystalize Likit Far 01,599.9,599.9,Note Crystalize Likit Far 01,12,0.0,0.0,,
Note 3in1 Serum Concealer Nemlendirici ve Aydınlatıcı Göz Altı Kapatıcısı 10 Medium,899.9,899.9,Note 3in1 Serum Concealer Nemlendirici ve Aydınlatıcı Göz Altı Kapatıcısı 10 Medium,12,0.0,0.0,,
Pastel Nude Lipstick Nude Ruj 538,569.9,569.9,Pastel Nude Lipstick Nude Ruj 538,12,0.0,,,
Deborah Super Gloss Pearly Cherry No: 04,399.9,399.9,Deborah Super Gloss Pearly Cherry No: 04,12,,,,
Nascita Blue Dreams Oval Kapatıcı Fırçası,134.9,134.9,Nascita Blue Dreams Oval Kapatıcı Fırçası,12,0.0,0.0,,
Watsons Kirpik Kıvırıcı,169.9,169.9,Watsons Kirpik Kıvırıcı,12,0.0,0.0,,
Watsons Tırnak Et Makası,399.9,399.9,Watsons Tırnak Et Makası,12,0.0,0.0,,
Pastel Full Bloom Ruj & Allık No: 75 Blur,569.9,569.9,Pastel Full Bloom Ruj & Allık No: 75 Blur,12,0.0,0.0,,
Essence Likit Ink Eyeliner,189.9,189.9,Essence Likit Ink Eyeliner,12,0.0,0.0,,
Flormar Star Shine Yoğun Pigmentli Metalik Oje No: 020,199.9,199.9,Flormar Star Shine Yoğun Pigmentli Metalik Oje No: 020,12,0.0,,,
Note Nemlendirici Etkili Işıltılı Likit Allık 20 Coral,649.9,649.9,Note Nemlendirici Etkili Işıltılı Likit Allık 20 Coral,12,0.0,0.0,,
Pastel Glow Liquid Eyeshadow Likit Far 226 Life Core,535.9,535.9,Pastel Glow Liquid Eyeshadow Likit Far 226 Life Core,12,0.0,,,
Pastel Cream Blush Krem Allık 45 Sunlit,559.9,559.9,Pastel Cream Blush Krem Allık 45 Sunlit,12,0.0,,,
Flormar Star Shine Yoğun Pigmentli Metalik Oje No: 005,199.9,199.9,Flormar Star Shine Yoğun Pigmentli Metalik Oje No: 005,12,0.0,,,
Nyx Professional Makeup Buttermelt Glaze Sticks Aydınlatıcı 03,999.9,999.9,Nyx Professional Makeup Buttermelt Glaze Sticks Aydınlatıcı 03,12,0.0,0.0,,
Golden Rose Flash Lash Mavi Maskara Royal Blue No: 04,619.9,619.9,Golden Rose Flash Lash Mavi Maskara Royal Blue No: 04,12,0.0,0.0,,
Pastel Glow Liquid Eyeshadow Likit Far 222 Golden Cage,535.9,535.9,Pastel Glow Liquid Eyeshadow Likit Far 222 Golden Cage,12,0.0,,,
Pastel Full Bloom Ruj & Allık No: 72 Groovy,569.9,569.9,Pastel Full Bloom Ruj & Allık No: 72 Groovy,12,0.0,0.0,,
Essence Lip Swirl Dudak Bakım Maskesi 01,229.9,229.9,Essence Lip Swirl Dudak Bakım Maskesi 01,12,0.0,0.0,,
Pastel Full Bloom Ruj & Allık No: 74 Frosty,569.9,569.9,Pastel Full Bloom Ruj & Allık No: 74 Frosty,12,0.0,0.0,,
Flormar Dewy Lip Booster Dolgunlaştırıcı Dudak Parlatıcısı No: 002,849.9,849.9,Flormar Dewy Lip Booster Dolgunlaştırıcı Dudak Parlatıcısı No: 002,12,0.0,0.0,,
Frudia Make Up Glow Juicy Jam Lip & Cheek Grape 05,999.9,999.9,Frudia Make Up Glow Juicy Jam Lip & Cheek Grape 05,12,0.0,0.0,,
Essence Satin Glow Parlak Ruj 01,229.9,229.9,Essence Satin Glow Parlak Ruj 01,12,,,,
Flormar Shimmer & Shine Işıltılı Likit Far No: 005,599.9,599.9,Flormar Shimmer & Shine Işıltılı Likit Far No: 005,12,0.0,0.0,,
Maybelline New York Lasting Drama Automatic Liner Göz Kalemi- Green With Envy,439.9,439.9,Maybelline New York Lasting Drama Automatic Liner Göz Kalemi- Green With Envy,12,0.0,,,
Golden Rose Quick Dry Top Coat,199.9,199.9,Golden Rose Quick Dry Top Coat,12,0.0,0.0,,
Rimmel London Scandaleyes Kohl Kajal Göz Kalemi Kahverengi 003,399.9,399.9,Rimmel London Scandaleyes Kohl Kajal Göz Kalemi Kahverengi 003,12,0.0,,,
Show By Pastel Baby Balmy Serum Gloss 35 Euphoria,559.9,559.9,Show By Pastel Baby Balmy Serum Gloss 35 Euphoria,12,,,,
Nyx Professional Makeup Make em Wonder Fondöten 012 Natural,999.9,999.9,Nyx Professional Makeup Make em Wonder Fondöten 012 Natural,12,0.0,0.0,,
Maybelline New York Super Stay Lumi Matte Fondöten No: 140,399.0,399.0,Maybelline New York Super Stay Lumi Matte Fondöten No: 140,12,0.0,0.0,,
Golden Rose Kohl Eyeliner Kajal,239.9,239.9,Golden Rose Kohl Eyeliner Kajal,12,0.0,,,
Show By Pastel Monochrome Duo Eyes İkili Far Paleti 31 Emerald Dust,475.9,475.9,Show By Pastel Monochrome Duo Eyes İkili Far Paleti 31 Emerald Dust,12,0.0,,,
I Heart Revolution Loose Baking Pudra Peach,749.9,749.9,I Heart Revolution Loose Baking Pudra Peach,12,0.0,0.0,,
Maybelline New York Super Stay Mat Ink Pink Edition Likit Mat Ruj No: 180 Revolutionary,1449.9,1449.9,Maybelline New York Super Stay Mat Ink Pink Edition Likit Mat Ruj No: 180 Revolutionary,12,0.0,0.0,,
Miine Makyaj Çantası Kayık Etiketli Lacivert,199.9,199.9,Miine Makyaj Çantası Kayık Etiketli Lacivert,12,0.0,0.0,,
Watsons Cımbız,109.9,109.9,Watsons Cımbız,12,0.0,0.0,,
Revolution Air Blur Mat Likit Ruj Siren,749.9,749.9,Revolution Air Blur Mat Likit Ruj Siren,12,0.0,0.0,,
Pastel Profashion Krem Allık 55,559.9,559.9,Pastel Profashion Krem Allık 55,12,0.0,0.0,,
Golden Rose Emily Dudak Kalemi No: 205,114.9,114.9,Golden Rose Emily Dudak Kalemi No: 205,12,0.0,0.0,,
Pastel x Arzu Sabancı Ruj No: 23,679.9,679.9,Pastel x Arzu Sabancı Ruj No: 23,12,0.0,0.0,,
Essence I Love Extreme Volume Maskara,239.9,239.9,Essence I Love Extreme Volume Maskara,12,0.0,0.0,,
Revolution Mousse Allık Grapefruit Coral,649.9,649.9,Revolution Mousse Allık Grapefruit Coral,12,0.0,0.0,,
Golden Rose Eye Glaze Likit Far No: 09,509.9,509.9,Golden Rose Eye Glaze Likit Far No: 09,12,0.0,,,
L'Oréal Paris Freshwear Cushion Fondöten 24H Air Wear 140,2119.9,2119.9,L'Oréal Paris Freshwear Cushion Fondöten 24H Air Wear 140,12,0.0,0.0,,
Pastel Moonlight Highlighter Aydınlatıcı 100,539.9,539.9,Pastel Moonlight Highlighter Aydınlatıcı 100,12,0.0,0.0,,
Flormar Suya Dayanıklı Mat Dudak Kalemi No: 246 Rosebush,399.9,399.9,Flormar Suya Dayanıklı Mat Dudak Kalemi No: 246 Rosebush,12,0.0,0.0,,
Essence Without Limits Tubing Extra Uzunluk & Hacim Veren Maskara,299.9,299.9,Essence Without Limits Tubing Extra Uzunluk & Hacim Veren Maskara,12,0.0,0.0,,
Essence Hydra Kiss Lip Dudak Tint 03,229.9,229.9,Essence Hydra Kiss Lip Dudak Tint 03,12,0.0,0.0,,
Flormar Gentle Cuticle Remover Yumuşatıcı Tırnak Bakım Jeli,199.9,199.9,Flormar Gentle Cuticle Remover Yumuşatıcı Tırnak Bakım Jeli,12,0.0,0.0,,
I Heart Revolution Watermelon Lip Gloss Slice,199.0,199.0,I Heart Revolution Watermelon Lip Gloss Slice,12,0.0,,,
Golden Rose Baked Blush On 04,959.9,959.9,Golden Rose Baked Blush On 04,12,0.0,0.0,,
Nascita Pro Açılı Allık Fırçası,444.9,444.9,Nascita Pro Açılı Allık Fırçası,12,0.0,0.0,,
Flormar Dewy Lip Glaze Dudak Parlatıcısı No: 016 Cherry Blossom,849.9,849.9,Flormar Dewy Lip Glaze Dudak Parlatıcısı No: 016 Cherry Blossom,12,0.0,0.0,,
Flormar Nail Enamel Yoğun Pigmentli Parlak Oje No: 321 Red Flag,99.95,99.95,Flormar Nail Enamel Yoğun Pigmentli Parlak Oje No: 321 Red Flag,12,0.0,0.0,,
Pastel Cream Blush Krem Allık 49 Heavenly,559.9,559.9,Pastel Cream Blush Krem Allık 49 Heavenly,12,0.0,0.0,,
Flormar Pearly Yarı Transparan & Parlak Bitişli Sedefli Oje No: 103 Pink Pearl,149.9,149.9,Flormar Pearly Yarı Transparan & Parlak Bitişli Sedefli Oje No: 103 Pink Pearl,12,0.0,0.0,,
Flormar Kapağı Fırçalı Kaş Kalemi No: 403,499.9,499.9,Flormar Kapağı Fırçalı Kaş Kalemi No: 403,12,0.0,0.0,,
Golden Rose Velvet Mat Ruj No: 20,594.9,594.9,Golden Rose Velvet Mat Ruj No: 20,12,,,,
Lovely Best Ever Maskara,537.9,537.9,Lovely Best Ever Maskara,12,0.0,0.0,,
Note Baked Highlighter No: 01 Moonlight,849.9,849.9,Note Baked Highlighter No: 01 Moonlight,12,0.0,0.0,,
Flormar Nail Enamel Yoğun Pigmentli Parlak Oje No: 301 Transparent,99.95,99.95,Flormar Nail Enamel Yoğun Pigmentli Parlak Oje No: 301 Transparent,12,0.0,0.0,,
Flormar Baked Powder Mat Bitişli Fırınlanmış Pudra No: 034,1249.9,1249.9,Flormar Baked Powder Mat Bitişli Fırınlanmış Pudra No: 034,12,0.0,0.0,,
Flormar Suya Dayanıklı Mat Dudak Kalemi No: 245 Natural,399.9,399.9,Flormar Suya Dayanıklı Mat Dudak Kalemi No: 245 Natural,12,0.0,0.0,,
L'Oreal Paris Paradise Quad Far Paleti No: 04 Cold,1599.9,1599.9,L'Oreal Paris Paradise Quad Far Paleti No: 04 Cold,12,0.0,0.0,,
Essence Extreme Shine Volume Dudak Parlatıcısı 10,174.9,174.9,Essence Extreme Shine Volume Dudak Parlatıcısı 10,12,0.0,,,
Revolution Pout Tint Mad About Mauve,814.9,814.9,Revolution Pout Tint Mad About Mauve,12,0.0,0.0,,
Pastel Big N Black Maskara,699.9,699.9,Pastel Big N Black Maskara,12,0.0,0.0,,
Note Blush Silk Compact 10,649.9,649.9,Note Blush Silk Compact 10,12,0.0,0.0,,
Show By Pastel Show Your Joy Liquid Blush Likit Allık 53,589.9,589.9,Show By Pastel Show Your Joy Liquid Blush Likit Allık 53,12,0.0,0.0,,
Note Silk Stay Dudak Kalemi 08 Scarlet Red,599.9,599.9,Note Silk Stay Dudak Kalemi 08 Scarlet Red,12,,,,
Pastel Oje No: 401,119.9,119.9,Pastel Oje No: 401,12,0.0,0.0,,
Essence Longlasting Göz Kalemi 01 Black Fever,124.9,124.9,Essence Longlasting Göz Kalemi 01 Black Fever,12,0.0,0.0,,
Flormar Nail Enamel Yoğun Pigmentli Parlak Oje No: 313 Black Minimalizm,99.95,99.95,Flormar Nail Enamel Yoğun Pigmentli Parlak Oje No: 313 Black Minimalizm,12,0.0,0.0,,
Max Factor Miracle Pure Göz Altı Kapatıcı 04 Honey,1249.9,1249.9,Max Factor Miracle Pure Göz Altı Kapatıcı 04 Honey,12,0.0,,,
Revolution Shimmer Bomb Gloss Berry Lustre,624.9,624.9,Revolution Shimmer Bomb Gloss Berry Lustre,12,0.0,0.0,,
Show By Pastel Multi-Matte Eye Paint Waterproof Mat Likit Far ve Eyeliner 80 Real One,459.9,459.9,Show By Pastel Multi-Matte Eye Paint Waterproof Mat Likit Far ve Eyeliner 80 Real One,12,0.0,0.0,,
